onset	duration	run_number	trial_number	att_task	seq_acquisition	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
2845.04168	1.191954	2	1	1	2	9	1	1	3	7	n/a	n/a	n/a
2846.241889	1.192291	2	2	1	2	9	1	2	3	7	n/a	n/a	n/a
2847.442449	1.1922345	2	3	1	2	9	1	3	3	7	n/a	n/a	n/a
2848.642835	1.1922293	2	4	1	2	9	1	4	3	7	n/a	n/a	n/a
2849.844284	1.1920919	2	5	1	2	9	1	5	3	7	n/a	n/a	n/a
2851.043788	1.1921911	2	6	1	2	9	1	6	3	7	n/a	n/a	n/a
2852.244374	1.1921247	2	7	1	2	9	1	7	3	7	n/a	n/a	n/a
2853.444797	1.1920344	2	8	1	2	9	1	8	3	7	n/a	n/a	n/a
2854.645263	1.1921464	2	9	1	2	9	1	9	3	7	n/a	n/a	n/a
2855.845751	1.1921721	2	10	1	2	9	1	10	3	7	n/a	n/a	n/a
2857.063722	1.2330078	2	11	1	2	1	2	1	2	6	1	2857.413218	0.6539943
2858.305045	1.1921962	2	12	1	2	1	2	2	1	6	1	2858.647056	0.7453189
2859.505741	1.2335712	2	13	1	2	1	2	3	2	6	1	2859.84746	0.6868625
2860.747711	1.2338012	2	14	1	2	1	2	4	1	5	1	2861.089625	0.6535406
2861.989946	1.2171074	2	15	1	2	1	2	5	2	5	1	2862.332766	0.6358321
2863.215347	1.2005501	2	16	1	2	1	2	6	2	5	1	2863.557464	0.5865105
2864.42425	1.2003618	2	17	1	2	1	2	7	2	4	1	2864.766027	0.6301115
2865.633033	1.2255266	2	18	1	2	1	2	8	1	4	1	2865.97486	0.5700906
2866.866851	1.2338166	2	19	1	2	1	2	9	2	4	1	2867.208647	0.6455508
2868.109051	1.2171989	2	20	1	2	1	2	10	2	5	0	2868.450801	0.6120199
2869.334575	1.2253575	2	21	1	2	1	2	11	2	5	1	2869.676379	0.645088
2870.56831	1.2254859	2	22	1	2	1	2	12	2	5	1	2870.91016	0.7867539
2871.802239	1.2254729	2	23	1	2	1	2	13	1	4	1	2872.143935	0.7882361
2873.035949	1.2339657	2	24	1	2	1	2	14	2	5	0	2873.377812	0.7454388
2874.278172	1.2254948	2	25	1	2	1	2	15	1	5	1	2874.620013	0.6703962
2875.51204	1.2255254	2	26	1	2	1	2	16	2	5	1	2875.853756	0.7035603
2876.745908	1.2338066	2	27	1	2	1	2	17	1	4	1	2877.087676	0.670129
