onset	duration	run_number	trial_number	att_task	seq_acquisition	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
3075.860094	1.2005047	3	1	1	1	9	1	1	3	5	n/a	n/a	n/a
3077.068858	1.1921804	3	2	1	1	9	1	2	3	5	n/a	n/a	n/a
3078.269377	1.1921691	3	3	1	1	9	1	3	3	5	n/a	n/a	n/a
3079.469969	1.1920609	3	4	1	1	9	1	4	3	5	n/a	n/a	n/a
3080.671068	1.19218	3	5	1	1	9	1	5	3	5	n/a	n/a	n/a
3081.870815	1.1921204	3	6	1	1	9	1	6	3	5	n/a	n/a	n/a
3083.071141	1.192164	3	7	1	1	9	1	7	3	5	n/a	n/a	n/a
3084.271705	1.192146	3	8	1	1	9	1	8	3	5	n/a	n/a	n/a
3085.472157	1.1920987	3	9	1	1	9	1	9	3	5	n/a	n/a	n/a
3086.672744	1.1920838	3	10	1	1	9	1	10	3	5	n/a	n/a	n/a
3087.890671	1.2413465	3	11	1	1	1	2	1	1	6	0	3088.240079	0.5455219
3089.140324	1.2255168	3	12	1	1	1	2	2	2	6	1	3089.482298	0.6033262
3090.374169	1.2253962	3	13	1	1	1	2	3	1	6	1	3090.716154	0.5786495
3091.608023	1.2337117	3	14	1	1	1	2	4	2	5	1	3091.949879	0.5620308
3092.850181	1.2338555	3	15	1	1	1	2	5	1	5	1	3093.193207	0.5690306
3094.092374	1.2254025	3	16	1	1	1	2	6	1	5	1	3094.434358	0.6201315
3095.326102	1.2256041	3	17	1	1	1	2	7	1	4	1	3095.667901	0.5701926
3096.559929	1.2256823	3	18	1	1	1	2	8	2	4	1	3096.901768	0.703673
3097.793824	1.2338677	3	19	1	1	1	2	9	1	4	1	3098.135624	0.5300038
3099.035922	1.2171705	3	20	1	1	1	2	10	2	3	1	3099.377835	0.6798625
3100.261501	1.2254683	3	21	1	1	1	2	11	1	3	1	3100.603234	0.5956839
3101.495265	1.2338876	3	22	1	1	1	2	12	2	3	1	3101.837154	0.7121697
3102.737456	1.2255227	3	23	1	1	1	2	13	1	2	1	3103.079276	0.603708
