onset	duration	run_number	trial_number	att_task	seq_acquisition	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
2693.94981	1.1875092	1	1	1	1	9	1	1	3	9	n/a	n/a	n/a
2695.1456	1.1915994	1	2	1	1	9	1	2	3	9	n/a	n/a	n/a
2696.346005	1.1916844	1	3	1	1	9	1	3	3	9	n/a	n/a	n/a
2697.545264	1.1915658	1	4	1	1	9	1	4	3	9	n/a	n/a	n/a
2698.745887	1.1916226	1	5	1	1	9	1	5	3	9	n/a	n/a	n/a
2699.944899	1.1926628	1	6	1	1	9	1	6	3	9	n/a	n/a	n/a
2701.145113	1.1910305	1	7	1	1	9	1	7	3	9	n/a	n/a	n/a
2702.344412	1.1915788	1	8	1	1	9	1	8	3	9	n/a	n/a	n/a
2703.544254	1.1925726	1	9	1	1	9	1	9	3	9	n/a	n/a	n/a
2704.744083	1.1922741	1	10	1	1	9	1	10	3	9	n/a	n/a	n/a
2705.958957	1.1935619	1	11	1	1	1	2	1	2	9	1	2706.303796	0.6663195
2707.160338	1.1916436	1	12	1	1	1	2	2	2	9	1	2707.502439	0.6335201
2708.360151	1.1917562	1	13	1	1	1	2	3	2	8	1	2708.702116	0.6917165
2709.56001	1.1916034	1	14	1	1	1	2	4	1	8	1	2709.902052	0.7177716
2710.7598	1.192104	1	15	1	1	1	2	5	2	8	1	2711.10267	0.8102358
2711.959592	1.1917091	1	16	1	1	1	2	6	1	7	1	2712.30167	0.6834632
2713.159398	1.1917106	1	17	1	1	1	2	7	2	7	1	2713.501213	0.7435753
2714.359313	1.1916262	1	18	1	1	1	2	8	1	7	1	2714.701049	0.7094606
2715.559128	1.1916893	1	19	1	1	1	2	9	2	6	1	2715.90087	0.6754784
2716.759038	1.1916124	1	20	1	1	1	2	10	1	6	1	2717.100889	0.7417135
2717.958838	1.191639	1	21	1	1	1	2	11	2	6	1	2718.300571	0.7833084
2719.158673	1.1915142	1	22	1	1	1	2	12	1	6	1	2719.500383	0.8184099
2720.358495	1.1915758	1	23	1	1	1	2	13	2	5	n/a	2720.700185	n/a
2721.558265	1.1916053	1	24	1	1	1	2	14	1	5	n/a	2721.899991	n/a
2722.758144	1.1915418	1	25	1	1	1	2	15	1	5	n/a	2723.099842	n/a
2723.957874	1.1916654	1	26	1	1	1	2	16	1	5	n/a	2724.29965	n/a
2725.157723	1.1919053	1	27	1	1	1	2	17	2	5	n/a	2725.49948	n/a
2726.357601	1.1918395	1	28	1	1	1	2	18	1	5	1	2726.699291	0.7501299
2727.558157	1.1911756	1	29	1	1	9	3	1	3	5	n/a	n/a	n/a
2728.75747	1.1914529	1	30	1	1	9	3	2	3	5	n/a	n/a	n/a
2729.957074	1.1919041	1	31	1	1	9	3	3	3	5	n/a	n/a	n/a
2731.156918	1.1915706	1	32	1	1	9	3	4	3	5	n/a	n/a	n/a
2732.356745	1.1915707	1	33	1	1	9	3	5	3	5	n/a	n/a	n/a
2733.556482	1.1916202	1	34	1	1	9	3	6	3	5	n/a	n/a	n/a
2734.756894	1.1911387	1	35	1	1	9	3	7	3	5	n/a	n/a	n/a
2735.956308	1.1914887	1	36	1	1	9	3	8	3	5	n/a	n/a	n/a
2737.157143	1.1905043	1	37	1	1	9	3	9	3	5	n/a	n/a	n/a
2738.356111	1.1914058	1	38	1	1	9	3	10	3	5	n/a	n/a	n/a
2739.560105	1.1871779	1	39	1	1	3	4	1	1	6	0	2739.897312	0.4256069
2740.755746	1.1913545	1	40	1	1	3	4	2	1	6	1	2741.097197	0.5089039
2741.955326	1.1915795	1	41	1	1	3	4	3	2	6	1	2742.297017	0.5833025
2743.15525	1.1914731	1	42	1	1	3	4	4	1	5	1	2743.496851	0.616879
2744.355033	1.1914825	1	43	1	1	3	4	5	1	5	1	2744.696631	0.6417627
2745.554867	1.1914829	1	44	1	1	3	4	6	1	5	1	2745.896501	0.6166623
2746.754662	1.1915584	1	45	1	1	3	4	7	2	4	1	2747.096335	0.5999136
2747.954575	1.1913683	1	46	1	1	3	4	8	2	4	1	2748.296144	0.6417169
2749.154323	1.191428	1	47	1	1	3	4	9	2	4	1	2749.496484	0.7912109
2750.354155	1.192109	1	48	1	1	3	4	10	1	3	1	2750.695737	0.6417711
2751.55454	1.1915002	1	49	1	1	3	4	11	2	4	0	2751.8957	0.6586292
2752.753853	1.1918725	1	50	1	1	3	4	12	2	4	1	2753.095433	0.6832834
2753.953618	1.1915299	1	51	1	1	3	4	13	1	5	0	2754.295337	0.7332473
2755.153463	1.1915291	1	52	1	1	3	4	14	2	6	0	2755.495161	0.7000109
2756.353298	1.1914996	1	53	1	1	3	4	15	1	6	1	2756.69495	0.6749545
2757.553069	1.1916021	1	54	1	1	3	4	16	1	6	1	2757.894815	0.6333154
2758.752951	1.1915053	1	55	1	1	3	4	17	1	5	1	2759.094576	0.6085455
2759.952871	1.191864	1	56	1	1	3	4	18	2	5	1	2760.295137	0.5662581
2761.162414	1.181681	1	57	1	1	9	5	1	3	5	n/a	n/a	n/a
2762.352401	1.191647	1	58	1	1	9	5	2	3	5	n/a	n/a	n/a
2763.552212	1.1915876	1	59	1	1	9	5	3	3	5	n/a	n/a	n/a
2764.752088	1.191553	1	60	1	1	9	5	4	3	5	n/a	n/a	n/a
2765.951866	1.1916037	1	61	1	1	9	5	5	3	5	n/a	n/a	n/a
2767.151734	1.191518	1	62	1	1	9	5	6	3	5	n/a	n/a	n/a
2768.351496	1.1925882	1	63	1	1	9	5	7	3	5	n/a	n/a	n/a
2769.55164	1.1921623	1	64	1	1	9	5	8	3	5	n/a	n/a	n/a
2770.751156	1.1923765	1	65	1	1	9	5	9	3	5	n/a	n/a	n/a
2771.951014	1.1916592	1	66	1	1	9	5	10	3	5	n/a	n/a	n/a
2773.159655	1.1827732	1	67	1	1	5	6	1	2	6	0	2773.492615	0.5333895
2774.350634	1.1916969	1	68	1	1	5	6	2	2	7	0	2774.692421	0.62499
2775.550475	1.1916341	1	69	1	1	5	6	3	1	8	0	2775.892266	0.6166297
2776.750286	1.1916353	1	70	1	1	5	6	4	1	8	1	2777.092096	0.6165971
2777.950104	1.1916167	1	71	1	1	5	6	5	2	8	1	2778.291899	0.6415183
2779.14986	1.1917744	1	72	1	1	5	6	6	2	7	1	2779.491742	0.7499707
2780.349769	1.1916066	1	73	1	1	5	6	7	1	7	1	2780.69158	0.6835307
2781.549558	1.1917393	1	74	1	1	5	6	8	2	7	1	2781.89139	0.6499598
2782.749873	1.1911805	1	75	1	1	5	6	9	1	6	1	2783.091188	0.6333628
2783.949235	1.1916333	1	76	1	1	5	6	10	2	6	1	2784.291081	0.61675
2785.149169	1.1916249	1	77	1	1	5	6	11	2	6	1	2785.490814	0.6415257
2786.349039	1.1914837	1	78	1	1	5	6	12	2	5	1	2786.690674	0.6999428
2787.548758	1.1915979	1	79	1	1	5	6	13	1	5	1	2787.890478	0.6999708
2788.748581	1.1917093	1	80	1	1	5	6	14	1	5	1	2789.090313	0.7248942
2789.948492	1.1915299	1	81	1	1	5	6	15	1	6	0	2790.290172	0.7082393
2791.148218	1.191623	1	82	1	1	5	6	16	2	7	0	2791.490043	0.7585681
2792.348019	1.1915829	1	83	1	1	5	6	17	2	7	1	2792.689805	0.7332512
2793.547864	1.1915823	1	84	1	1	5	6	18	1	7	1	2793.889649	0.7082147
2794.751841	1.1874976	1	85	1	1	9	7	1	3	7	n/a	n/a	n/a
2795.947559	1.1916982	1	86	1	1	9	7	2	3	7	n/a	n/a	n/a
2797.147757	1.1911598	1	87	1	1	9	7	3	3	7	n/a	n/a	n/a
2798.347244	1.191682	1	88	1	1	9	7	4	3	7	n/a	n/a	n/a
2799.54711	1.1914789	1	89	1	1	9	7	5	3	7	n/a	n/a	n/a
2800.746813	1.1916941	1	90	1	1	9	7	6	3	7	n/a	n/a	n/a
