onset	duration	run_number	trial_number	att_task	fix_direction	bar_direction	bar_period	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1560959762	1.291429996	8	1	2	3	9	1	1	3	3	5	7	n/a	n/a	n/a
1560959763	1.291735888	8	2	2	3	9	1	2	3	3	5	7	n/a	n/a	n/a
1560959764	1.291661978	8	3	2	3	9	1	3	3	3	5	7	n/a	n/a	n/a
1560959766	1.291665077	8	4	2	3	9	1	4	3	3	5	7	n/a	n/a	n/a
1560959767	1.291593075	8	5	2	3	9	1	5	3	3	5	7	n/a	n/a	n/a
1560959768	1.291723013	8	6	2	3	9	1	6	3	3	5	7	n/a	n/a	n/a
1560959770	1.291638851	8	7	2	3	9	1	7	3	3	5	7	n/a	n/a	n/a
1560959771	1.29166007	8	8	2	3	9	1	8	3	3	5	7	n/a	n/a	n/a
1560959772	1.291686058	8	9	2	3	9	1	9	3	3	5	7	n/a	n/a	n/a
1560959773	1.291635036	8	10	2	3	9	1	10	3	3	5	7	n/a	n/a	n/a
1560959775	1.307296991	8	11	2	3	1	2	1	2	2	5	8	0	1560959775	0.6253759861
1560959776	1.291635036	8	12	2	3	1	2	2	2	1	5	8	1	1560959776	0.8668138981
1560959777	1.291691065	8	13	2	3	1	2	3	2	1	5	8	1	1560959778	0.658520937
1560959779	1.300021172	8	14	2	3	1	2	4	2	2	5	7	1	1560959779	0.5920100212
1560959780	1.291613102	8	15	2	3	1	2	5	2	1	5	7	1	1560959780	0.5913619995
1560959781	1.291751862	8	16	2	3	1	2	6	1	2	5	7	1	1560959782	0.6251311302
1560959783	1.29160285	8	17	2	3	1	2	7	1	1	5	6	1	1560959783	0.8345220089
1560959784	1.291656971	8	18	2	3	1	2	8	2	1	5	6	1	1560959784	0.7003390789
1560959785	1.291665077	8	19	2	3	1	2	9	2	1	5	7	0	1560959785	0.6336288452
1560959786	1.291654825	8	20	2	3	1	2	10	1	2	5	7	1	1560959787	0.7420639992
1560959788	1.291779995	8	21	2	3	1	2	11	2	2	5	7	1	1560959788	0.7759850025
1560959789	1.291666985	8	22	2	3	1	2	12	1	2	5	6	1	1560959789	0.8252711296
1560959790	1.299988985	8	23	2	3	1	2	13	1	2	5	6	1	1560959791	0.8753938675
1560959792	1.300004959	8	24	2	3	1	2	14	2	1	5	6	1	1560959792	0.7585401535
1560959793	1.291643858	8	25	2	3	1	2	15	1	1	5	5	1	1560959793	0.8083329201
1560959794	1.291728973	8	26	2	3	1	2	16	1	2	5	6	0	1560959795	0.8419661522
1560959796	1.291681051	8	27	2	3	1	2	17	2	1	5	7	0	1560959796	0.5835928917
1560959797	1.29163599	8	28	2	3	1	2	18	1	1	5	8	0	1560959797	0.5584521294
1560959798	1.291272879	8	29	2	3	9	3	1	3	3	5	8	n/a	n/a	n/a
1560959799	1.291507006	8	30	2	3	9	3	2	3	3	5	8	n/a	n/a	n/a
