onset	duration	run_number	trial_number	att_task	seq_acquisition	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
2397.035606	1.2478879	1	1	1	1	9	1	1	3	9	n/a	n/a	n/a
2398.291816	1.2422135	1	2	1	1	9	1	2	3	9	n/a	n/a	n/a
2399.542307	1.242172	1	3	1	1	9	1	3	3	9	n/a	n/a	n/a
2400.79293	1.2420815	1	4	1	1	9	1	4	3	9	n/a	n/a	n/a
2402.046154	1.2485197	1	5	1	1	9	1	5	3	9	n/a	n/a	n/a
2403.302081	1.2422051	1	6	1	1	9	1	6	3	9	n/a	n/a	n/a
2404.552402	1.2422972	1	7	1	1	9	1	7	3	9	n/a	n/a	n/a
2405.803129	1.2420228	1	8	1	1	9	1	8	3	9	n/a	n/a	n/a
2407.053449	1.2421713	1	9	1	1	9	1	9	3	9	n/a	n/a	n/a
2408.304208	1.2418991	1	10	1	1	9	1	10	3	9	n/a	n/a	n/a
2409.732396	1.2892469	1	11	1	1	1	2	1	1	9	n/a	2410.104901	n/a
2411.030175	1.2671373	1	12	1	1	1	2	2	2	9	n/a	2411.396965	n/a
2412.305627	1.2505625	1	13	1	1	1	2	3	2	9	n/a	2412.672622	n/a
2413.564565	1.2422637	1	14	1	1	1	2	4	2	9	n/a	2413.931672	n/a
2414.815146	1.2837857	1	15	1	1	1	2	5	1	9	n/a	2415.191921	n/a
2416.107304	1.2586547	1	16	1	1	1	2	6	1	9	n/a	2416.474171	n/a
2417.374399	1.2504834	1	17	1	1	1	2	7	1	9	n/a	2417.741123	n/a
2418.633315	1.2503821	1	18	1	1	1	2	8	2	9	n/a	2419.000013	n/a
2419.89197	1.2422068	1	19	1	1	1	2	9	1	9	n/a	2420.258772	n/a
2421.142607	1.2837268	1	20	1	1	1	2	10	2	9	n/a	2421.509307	n/a
2422.434736	1.2754781	1	21	1	1	1	2	11	1	9	n/a	2422.801486	n/a
2423.718762	1.2420848	1	22	1	1	1	2	12	1	9	n/a	2424.085382	n/a
2424.968991	1.28386	1	23	1	1	1	2	13	2	9	n/a	2425.335949	n/a
2426.261398	1.2503377	1	24	1	1	1	2	14	1	9	n/a	2426.628049	n/a
2427.520067	1.2755493	1	25	1	1	1	2	15	2	9	n/a	2427.886927	n/a
2428.804132	1.2670364	1	26	1	1	1	2	16	1	9	n/a	2429.170681	n/a
2430.079493	1.2754654	1	27	1	1	1	2	17	2	9	n/a	2430.446306	n/a
2431.363426	1.2754183	1	28	1	1	1	2	18	2	9	n/a	2431.73016	n/a
2432.798084	1.2417767	1	29	1	1	9	3	1	3	9	n/a	n/a	n/a
2434.04821	1.2418602	1	30	1	1	9	3	2	3	9	n/a	n/a	n/a
2435.298294	1.242276	1	31	1	1	9	3	3	3	9	n/a	n/a	n/a
2436.548845	1.2422447	1	32	1	1	9	3	4	3	9	n/a	n/a	n/a
2437.799317	1.2422067	1	33	1	1	9	3	5	3	9	n/a	n/a	n/a
2439.049872	1.2420429	1	34	1	1	9	3	6	3	9	n/a	n/a	n/a
2440.300179	1.2421882	1	35	1	1	9	3	7	3	9	n/a	n/a	n/a
2441.550862	1.2420288	1	36	1	1	9	3	8	3	9	n/a	n/a	n/a
2442.801246	1.2421332	1	37	1	1	9	3	9	3	9	n/a	n/a	n/a
2444.05183	1.2421649	1	38	1	1	9	3	10	3	9	n/a	n/a	n/a
2445.452841	1.2917437	1	39	1	1	3	4	1	1	9	n/a	2445.827688	n/a
2446.753033	1.2670481	1	40	1	1	3	4	2	1	9	n/a	2447.119636	n/a
2448.028404	1.2754129	1	41	1	1	3	4	3	2	9	n/a	2448.395231	n/a
2449.312356	1.2753659	1	42	1	1	3	4	4	2	9	n/a	2449.679028	n/a
2450.596117	1.2837459	1	43	1	1	3	4	5	1	9	n/a	2450.971251	n/a
2451.888341	1.283799	1	44	1	1	3	4	6	1	9	n/a	2452.25507	n/a
2453.180509	1.2838544	1	45	1	1	3	4	7	2	9	n/a	2453.547294	n/a
2454.472721	1.3256338	1	46	1	1	3	4	8	2	9	n/a	2454.839483	n/a
2455.806756	1.2753474	1	47	1	1	3	4	9	1	9	n/a	2456.173594	n/a
2457.090569	1.2920456	1	48	1	1	3	4	10	2	9	n/a	2457.457088	n/a
2458.390865	1.2755405	1	49	1	1	3	4	11	1	9	n/a	2458.757761	n/a
2459.674959	1.2753298	1	50	1	1	3	4	12	2	9	n/a	2460.041584	n/a
2460.95855	1.2838877	1	51	1	1	3	4	13	2	9	n/a	2461.325419	n/a
2462.250866	1.2670801	1	52	1	1	3	4	14	2	9	n/a	2462.617554	n/a
2463.526342	1.2421031	1	53	1	1	3	4	15	1	9	n/a	2463.893123	n/a
2464.776983	1.2670468	1	54	1	1	3	4	16	1	9	n/a	2465.143648	n/a
2466.052398	1.2753627	1	55	1	1	3	4	17	1	9	n/a	2466.419216	n/a
2467.336282	1.2754019	1	56	1	1	3	4	18	2	9	n/a	2467.702961	n/a
2468.77882	1.2419323	1	57	1	1	9	5	1	3	9	n/a	n/a	n/a
2470.02914	1.2420847	1	58	1	1	9	5	2	3	9	n/a	n/a	n/a
2471.279556	1.2421254	1	59	1	1	9	5	3	3	9	n/a	n/a	n/a
2472.530145	1.242151	1	60	1	1	9	5	4	3	9	n/a	n/a	n/a
2473.780583	1.2421576	1	61	1	1	9	5	5	3	9	n/a	n/a	n/a
2475.031164	1.2421221	1	62	1	1	9	5	6	3	9	n/a	n/a	n/a
2476.281592	1.2421081	1	63	1	1	9	5	7	3	9	n/a	n/a	n/a
2477.532062	1.242137	1	64	1	1	9	5	8	3	9	n/a	n/a	n/a
2478.782501	1.2421822	1	65	1	1	9	5	9	3	9	n/a	n/a	n/a
2480.033093	1.2421199	1	66	1	1	9	5	10	3	9	n/a	n/a	n/a
2481.442474	1.2916894	1	67	1	1	5	6	1	1	9	n/a	2481.817208	n/a
2482.742617	1.2503011	1	68	1	1	5	6	2	2	9	n/a	2483.109235	n/a
2484.001308	1.2588041	1	69	1	1	5	6	3	1	9	n/a	2484.368093	n/a
2485.26858	1.2504029	1	70	1	1	5	6	4	1	9	n/a	2485.635261	n/a
2486.527326	1.2587184	1	71	1	1	5	6	5	1	9	n/a	2486.902457	n/a
2487.794524	1.2421443	1	72	1	1	5	6	6	2	9	n/a	2488.161299	n/a
2489.044888	1.2422096	1	73	1	1	5	6	7	1	9	n/a	2489.411775	n/a
2490.295566	1.2503928	1	74	1	1	5	6	8	1	9	n/a	2490.662355	n/a
2491.554371	1.2505027	1	75	1	1	5	6	9	1	9	n/a	2491.921142	n/a
2492.81332	1.283684	1	76	1	1	5	6	10	2	9	n/a	2493.179923	n/a
2494.105415	1.2755037	1	77	1	1	5	6	11	1	9	n/a	2494.472163	n/a
2495.389414	1.2419527	1	78	1	1	5	6	12	1	9	n/a	2495.756072	n/a
2496.639719	1.2838992	1	79	1	1	5	6	13	2	9	n/a	2497.006548	n/a
2497.931984	1.2504097	1	80	1	1	5	6	14	1	9	n/a	2498.29874	n/a
2499.190787	1.2421796	1	81	1	1	5	6	15	2	9	n/a	2499.557554	n/a
2500.441326	1.2504588	1	82	1	1	5	6	16	2	9	n/a	2500.808126	n/a
2501.700143	1.2421243	1	83	1	1	5	6	17	1	9	n/a	2502.066899	n/a
2502.950774	1.2419498	1	84	1	1	5	6	18	2	9	n/a	2503.317412	n/a
2504.3517	1.2502551	1	85	1	1	9	7	1	3	9	n/a	n/a	n/a
2505.610308	1.2421385	1	86	1	1	9	7	2	3	9	n/a	n/a	n/a
2506.860826	1.2421831	1	87	1	1	9	7	3	3	9	n/a	n/a	n/a
2508.111297	1.2421822	1	88	1	1	9	7	4	3	9	n/a	n/a	n/a
2509.361888	1.2421825	1	89	1	1	9	7	5	3	9	n/a	n/a	n/a
2510.612131	1.2424237	1	90	1	1	9	7	6	3	9	n/a	n/a	n/a
2511.862825	1.2421439	1	91	1	1	9	7	7	3	9	n/a	n/a	n/a
2513.1134	1.2420781	1	92	1	1	9	7	8	3	9	n/a	n/a	n/a
2514.36385	1.2421565	1	93	1	1	9	7	9	3	9	n/a	n/a	n/a
2515.614358	1.2420662	1	94	1	1	9	7	10	3	9	n/a	n/a	n/a
2517.014783	1.3088599	1	95	1	1	7	8	1	1	9	n/a	2517.381533	n/a
2518.332118	1.2586538	1	96	1	1	7	8	2	1	9	n/a	2518.698868	n/a
2519.599044	1.2589203	1	97	1	1	7	8	3	1	9	n/a	2519.965902	n/a
2520.866326	1.2838668	1	98	1	1	7	8	4	2	9	n/a	2521.233038	n/a
2522.158487	1.266985	1	99	1	1	7	8	5	2	9	n/a	2522.533634	n/a
2523.434018	1.2754303	1	100	1	1	7	8	6	1	9	n/a	2523.80063	n/a
2524.717688	1.2505785	1	101	1	1	7	8	7	2	9	n/a	2525.084595	n/a
2525.976644	1.2838069	1	102	1	1	7	8	8	2	9	n/a	2526.343443	n/a
2527.268718	1.2421971	1	103	1	1	7	8	9	1	9	n/a	2527.635576	n/a
2528.519435	1.2504234	1	104	1	1	7	8	10	1	9	n/a	2528.886354	n/a
2529.778111	1.2755731	1	105	1	1	7	8	11	1	9	n/a	2530.144937	n/a
2531.062066	1.2754192	1	106	1	1	7	8	12	1	9	n/a	2531.428855	n/a
2532.345781	1.2505324	1	107	1	1	7	8	13	1	9	n/a	2532.712772	n/a
2533.604803	1.2503314	1	108	1	1	7	8	14	1	9	n/a	2533.971522	n/a
2534.863562	1.2755162	1	109	1	1	7	8	15	1	9	n/a	2535.230336	n/a
2536.147549	1.2503884	1	110	1	1	7	8	16	2	9	n/a	2536.514163	n/a
2537.406196	1.2588595	1	111	1	1	7	8	17	1	9	n/a	2537.77305	n/a
2538.673572	1.2419644	1	112	1	1	7	8	18	1	9	n/a	2539.040241	n/a
2540.065898	1.2421303	1	113	1	1	9	9	1	3	9	n/a	n/a	n/a
2541.316307	1.2422115	1	114	1	1	9	9	2	3	9	n/a	n/a	n/a
2542.566788	1.2422531	1	115	1	1	9	9	3	3	9	n/a	n/a	n/a
2543.817351	1.2421445	1	116	1	1	9	9	4	3	9	n/a	n/a	n/a
2545.067802	1.2421733	1	117	1	1	9	9	5	3	9	n/a	n/a	n/a
2546.318361	1.2421762	1	118	1	1	9	9	6	3	9	n/a	n/a	n/a
2547.56889	1.2421111	1	119	1	1	9	9	7	3	9	n/a	n/a	n/a
2548.819338	1.2422085	1	120	1	1	9	9	8	3	9	n/a	n/a	n/a
2550.069889	1.2421598	1	121	1	1	9	9	9	3	9	n/a	n/a	n/a
2551.320395	1.2421211	1	122	1	1	9	9	10	3	9	n/a	n/a	n/a
