onset	duration	run_number	trial_number	att_task	seq_acquisition	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
6832.965344	1.1998435	1	1	1	1	9	1	1	3	9	n/a	n/a	n/a
6834.173373	1.1921845	1	2	1	1	9	1	2	3	9	n/a	n/a	n/a
6835.37397	1.192193	1	3	1	1	9	1	3	3	9	n/a	n/a	n/a
6836.57439	1.1921489	1	4	1	1	9	1	4	3	9	n/a	n/a	n/a
6837.775729	1.1921684	1	5	1	1	9	1	5	3	9	n/a	n/a	n/a
6838.975389	1.1921241	1	6	1	1	9	1	6	3	9	n/a	n/a	n/a
6840.175717	1.1922327	1	7	1	1	9	1	7	3	9	n/a	n/a	n/a
6841.376306	1.1921272	1	8	1	1	9	1	8	3	9	n/a	n/a	n/a
6842.576667	1.1921753	1	9	1	1	9	1	9	3	9	n/a	n/a	n/a
6843.777297	1.1921273	1	10	1	1	9	1	10	3	9	n/a	n/a	n/a
6845.01223	1.2743841	1	11	1	1	1	2	1	2	9	n/a	6845.386466	n/a
6846.294857	1.2587999	1	12	1	1	1	2	2	2	9	1	6846.670199	0.6704072
6847.562034	1.2672001	1	13	1	1	1	2	3	2	9	n/a	6847.93754	n/a
6848.837649	1.267095	1	14	1	1	1	2	4	2	9	1	6849.212952	0.0033393
6850.113079	1.2755907	1	15	1	1	1	2	5	1	10	0	6850.489355	0.2188101
6851.397036	1.2587933	1	16	1	1	1	2	6	2	10	n/a	6851.772381	n/a
6852.664204	1.2754044	1	17	1	1	1	2	7	2	10	n/a	6853.031013	n/a
6853.94803	1.2503766	1	18	1	1	1	2	8	1	10	n/a	6854.314829	n/a
6855.206879	1.2755116	1	19	1	1	1	2	9	2	10	1	6855.582083	0.1284048
6856.490665	1.2672276	1	20	1	1	1	2	10	2	10	n/a	6856.857436	n/a
6857.766257	1.2588186	1	21	1	1	1	2	11	2	11	0	6858.141439	0.0616736
6859.03342	1.2588834	1	22	1	1	1	2	12	2	11	1	6859.400237	0.5548828
6860.300603	1.2755065	1	23	1	1	1	2	13	1	11	1	6860.667326	0.6284999
6861.584426	1.2672352	1	24	1	1	1	2	14	2	10	1	6861.959642	0.520216
6862.859887	1.2505917	1	25	1	1	1	2	15	2	11	0	6863.226772	0.7286402
6864.118804	1.2671206	1	26	1	1	1	2	16	2	11	1	6864.493839	0.595727
6865.39438	1.258782	1	27	1	1	1	2	17	1	11	1	6865.761035	0.7368106
6866.661547	1.2587698	1	28	1	1	1	2	18	2	10	1	6867.028373	0.6448133
6867.937523	1.1917692	1	29	1	1	9	3	1	3	10	n/a	n/a	n/a
6869.138037	1.1916067	1	30	1	1	9	3	2	3	10	n/a	n/a	n/a
6870.338016	1.192142	1	31	1	1	9	3	3	3	10	n/a	n/a	n/a
6871.538409	1.1922727	1	32	1	1	9	3	4	3	10	n/a	n/a	n/a
6872.739011	1.1920996	1	33	1	1	9	3	5	3	10	n/a	n/a	n/a
6873.939386	1.192149	1	34	1	1	9	3	6	3	10	n/a	n/a	n/a
6875.139974	1.1921244	1	35	1	1	9	3	7	3	10	n/a	n/a	n/a
6876.340425	1.192131	1	36	1	1	9	3	8	3	10	n/a	n/a	n/a
6877.540931	1.1921207	1	37	1	1	9	3	9	3	10	n/a	n/a	n/a
6878.741435	1.1921172	1	38	1	1	9	3	10	3	10	n/a	n/a	n/a
6879.950269	1.2670859	1	39	1	1	3	4	1	1	10	1	6880.316969	0.5798571
6881.225712	1.2588673	1	40	1	1	3	4	2	1	10	n/a	6881.600802	n/a
6882.492871	1.2671347	1	41	1	1	3	4	3	1	10	n/a	6882.868003	n/a
6883.768429	1.2671932	1	42	1	1	3	4	4	1	10	n/a	6884.143598	n/a
6885.043901	1.267138	1	43	1	1	3	4	5	2	10	n/a	6885.418991	n/a
6886.31947	1.2588028	1	44	1	1	3	4	6	1	10	n/a	6886.694608	n/a
6887.586688	1.2754432	1	45	1	1	3	4	7	2	10	n/a	6887.953379	n/a
6888.870443	1.2505865	1	46	1	1	3	4	8	1	10	1	6889.237242	0.7034727
6890.129297	1.2754887	1	47	1	1	3	4	9	2	9	1	6890.504365	0.6617347
6891.413212	1.2588249	1	48	1	1	3	4	10	2	9	1	6891.779994	0.8619017
6892.680317	1.258929	1	49	1	1	3	4	11	1	9	0	6893.055419	0.8620576
6893.947474	1.2757289	1	50	1	1	3	4	12	1	10	1	6894.314367	0.7953185
6895.231412	1.2838329	1	51	1	1	3	4	13	1	10	1	6895.59821	0.8034579
6896.523573	1.2671166	1	52	1	1	3	4	14	1	9	1	6896.898645	0.7035332
6897.799125	1.2504267	1	53	1	1	3	4	15	2	9	1	6898.165816	0.6285264
6899.057943	1.2671942	1	54	1	1	3	4	16	1	10	0	6899.433084	0.7201373
6900.333489	1.2588182	1	55	1	1	3	4	17	2	10	1	6900.700276	0.678253
6901.600691	1.2588575	1	56	1	1	3	4	18	2	10	1	6901.967513	0.7033336
6902.884614	1.1920049	1	57	1	1	9	5	1	3	10	n/a	n/a	n/a
6904.084984	1.1920606	1	58	1	1	9	5	2	3	10	n/a	n/a	n/a
6905.285479	1.1921276	1	59	1	1	9	5	3	3	10	n/a	n/a	n/a
6906.486015	1.1930257	1	60	1	1	9	5	4	3	10	n/a	n/a	n/a
6907.686382	1.1922044	1	61	1	1	9	5	5	3	10	n/a	n/a	n/a
6908.886939	1.1921608	1	62	1	1	9	5	6	3	10	n/a	n/a	n/a
6910.087379	1.1920686	1	63	1	1	9	5	7	3	10	n/a	n/a	n/a
6911.287919	1.1920984	1	64	1	1	9	5	8	3	10	n/a	n/a	n/a
6912.488337	1.1921254	1	65	1	1	9	5	9	3	10	n/a	n/a	n/a
6913.688912	1.192114	1	66	1	1	9	5	10	3	10	n/a	n/a	n/a
6914.906069	1.2421642	1	67	1	1	5	6	1	1	9	1	6915.256241	0.6363841
6916.15656	1.2254758	1	68	1	1	5	6	2	1	9	1	6916.498303	0.8116139
6917.390381	1.2253916	1	69	1	1	5	6	3	1	9	n/a	6917.732179	n/a
6918.6241	1.2339632	1	70	1	1	5	6	4	1	9	n/a	6918.966025	n/a
6919.866419	1.2337443	1	71	1	1	5	6	5	1	9	n/a	6920.216541	n/a
6921.108577	1.2254064	1	72	1	1	5	6	6	2	9	1	6921.450354	0.8366701
6922.342411	1.2420653	1	73	1	1	5	6	7	1	9	1	6922.684192	0.9034524
6923.592892	1.2254376	1	74	1	1	5	6	8	1	8	n/a	6923.942932	n/a
6924.82673	1.2421549	1	75	1	1	5	6	9	2	9	0	6925.176893	0.00351
6926.077178	1.2254971	1	76	1	1	5	6	10	2	9	1	6926.419033	0.0112585
6927.311097	1.2420998	1	77	1	1	5	6	11	2	10	0	6927.661136	0.2951097
6928.561597	1.2254421	1	78	1	1	5	6	12	1	10	1	6928.90329	0.8450417
6929.795318	1.2422173	1	79	1	1	5	6	13	1	10	1	6930.13725	0.7782419
6931.045951	1.2337649	1	80	1	1	5	6	14	2	9	1	6931.387703	0.7616952
6932.288095	1.2171612	1	81	1	1	5	6	15	1	9	1	6932.629885	0.5197823
6933.513525	1.2254702	1	82	1	1	5	6	16	1	9	1	6933.855405	0.5614926
6934.747448	1.225362	1	83	1	1	5	6	17	1	9	n/a	6935.089252	n/a
6935.981259	1.1921583	1	84	1	1	5	6	18	2	9	n/a	6936.323034	n/a
6937.190058	1.1921492	1	85	1	1	9	7	1	3	9	n/a	n/a	n/a
6938.390595	1.192101	1	86	1	1	9	7	2	3	9	n/a	n/a	n/a
6939.590988	1.1921232	1	87	1	1	9	7	3	3	9	n/a	n/a	n/a
6940.791477	1.1921436	1	88	1	1	9	7	4	3	9	n/a	n/a	n/a
6941.991969	1.1921351	1	89	1	1	9	7	5	3	9	n/a	n/a	n/a
6943.192541	1.1921496	1	90	1	1	9	7	6	3	9	n/a	n/a	n/a
6944.393027	1.1921269	1	91	1	1	9	7	7	3	9	n/a	n/a	n/a
