onset	duration	run_number	trial_number	att_task	seq_acquisition	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
7445.562917	1.1920484	3	1	1	1	9	1	1	3	8	n/a	n/a	n/a
7446.763168	1.1922056	3	2	1	1	9	1	2	3	8	n/a	n/a	n/a
7447.963766	1.1921205	3	3	1	1	9	1	3	3	8	n/a	n/a	n/a
7449.164189	1.1921448	3	4	1	1	9	1	4	3	8	n/a	n/a	n/a
7450.365516	1.1921558	3	5	1	1	9	1	5	3	8	n/a	n/a	n/a
7451.565164	1.1921699	3	6	1	1	9	1	6	3	8	n/a	n/a	n/a
7452.765541	1.1922144	3	7	1	1	9	1	7	3	8	n/a	n/a	n/a
7453.966078	1.1921488	3	8	1	1	9	1	8	3	8	n/a	n/a	n/a
7455.166471	1.1921586	3	9	1	1	9	1	9	3	8	n/a	n/a	n/a
7456.36693	1.1922598	3	10	1	1	9	1	10	3	8	n/a	n/a	n/a
7457.585059	1.2412613	3	11	1	1	1	2	1	1	7	1	7457.934476	0.5953152
7458.834633	1.2255717	3	12	1	1	1	2	2	2	7	n/a	7459.176687	n/a
7460.068558	1.2254902	3	13	1	1	1	2	3	1	7	n/a	7460.410494	n/a
7461.302381	1.2421487	3	14	1	1	1	2	4	1	7	1	7461.644305	0.8617739
7462.552859	1.233796	3	15	1	1	1	2	5	2	7	n/a	7462.895691	n/a
7463.79493	1.2339366	3	16	1	1	1	2	6	1	7	n/a	7464.137107	n/a
7465.037108	1.2256629	3	17	1	1	1	2	7	2	7	n/a	7465.378967	n/a
7466.27099	1.2255822	3	18	1	1	1	2	8	2	7	1	7466.612871	0.0035392
7467.50483	1.2337888	3	19	1	1	1	2	9	1	8	0	7467.846589	0.5285393
7468.747039	1.2256134	3	20	1	1	1	2	10	1	8	n/a	7469.088856	n/a
7469.98091	1.1920976	3	21	1	1	1	2	11	1	8	1	7470.322664	0.8204258
7471.181271	1.2255782	3	22	1	1	1	2	12	1	8	1	7471.523173	0.8538583
7472.415236	1.2170908	3	23	1	1	1	2	13	2	7	1	7472.757013	0.6454049
7473.640644	1.2338094	3	24	1	1	1	2	14	1	7	1	7473.982458	0.696472
7474.882858	1.2170636	3	25	1	1	1	2	15	1	7	1	7475.224565	0.745945
7476.108355	1.2254311	3	26	1	1	1	2	16	1	6	1	7476.450169	0.7951765
7477.342129	1.2338517	3	27	1	1	1	2	17	1	6	1	7477.683893	0.6534329
7478.584361	1.2254665	3	28	1	1	1	2	18	1	6	1	7478.92618	0.6282987
7479.827019	1.1918513	3	29	1	1	9	3	1	3	6	n/a	n/a	n/a
7481.027137	1.191911	3	30	1	1	9	3	2	3	6	n/a	n/a	n/a
7482.227436	1.192232	3	31	1	1	9	3	3	3	6	n/a	n/a	n/a
7483.427896	1.1921467	3	32	1	1	9	3	4	3	6	n/a	n/a	n/a
7484.628515	1.192125	3	33	1	1	9	3	5	3	6	n/a	n/a	n/a
7485.82897	1.1921472	3	34	1	1	9	3	6	3	6	n/a	n/a	n/a
7487.029427	1.1921705	3	35	1	1	9	3	7	3	6	n/a	n/a	n/a
7488.229968	1.1921624	3	36	1	1	9	3	8	3	6	n/a	n/a	n/a
7489.430385	1.1921231	3	37	1	1	9	3	9	3	6	n/a	n/a	n/a
7490.630947	1.1921439	3	38	1	1	9	3	10	3	6	n/a	n/a	n/a
7491.83975	1.225503	3	39	1	1	3	4	1	1	5	1	7492.181471	0.5617108
7493.073514	1.2255484	3	40	1	1	3	4	2	2	6	0	7493.415402	0.8035349
7494.307405	1.2253586	3	41	1	1	3	4	3	2	6	n/a	7494.649183	n/a
7495.541276	1.2421495	3	42	1	1	3	4	4	1	6	n/a	7495.883066	n/a
7496.791677	1.2339169	3	43	1	1	3	4	5	2	6	1	7497.133575	0.0033642
7498.033873	1.2338793	3	44	1	1	3	4	6	1	7	0	7498.375724	0.4879802
7499.276058	1.2255434	3	45	1	1	3	4	7	2	8	0	7499.617789	0.3280911
7500.5099	1.2004913	3	46	1	1	3	4	8	2	8	1	7500.851747	0.628597
7501.718768	1.2421453	3	47	1	1	3	4	9	1	8	n/a	7502.060538	n/a
7502.969207	1.2254761	3	48	1	1	3	4	10	2	8	n/a	7503.311022	n/a
7504.203039	1.2255287	3	49	1	1	3	4	11	2	8	n/a	7504.544915	n/a
7505.436938	1.2253536	3	50	1	1	3	4	12	2	8	n/a	7505.778747	n/a
7506.670752	1.2254672	3	51	1	1	3	4	13	2	8	n/a	7507.020911	n/a
7507.904477	1.2338458	3	52	1	1	3	4	14	1	8	1	7508.246288	0.7949421
7509.146788	1.2254877	3	53	1	1	3	4	15	1	8	n/a	7509.488464	n/a
7510.3805	1.2256196	3	54	1	1	3	4	16	1	7	1	7510.722341	0.8199935
7511.614413	1.2421098	3	55	1	1	3	4	17	1	7	0	7511.956253	0.8700328
7512.864864	1.225501	3	56	1	1	3	4	18	1	8	1	7513.206637	0.7699468
7514.107155	1.1920932	3	57	1	1	9	5	1	3	8	n/a	n/a	n/a
7515.30758	1.1921233	3	58	1	1	9	5	2	3	8	n/a	n/a	n/a
7516.508994	1.1912351	3	59	1	1	9	5	3	3	8	n/a	n/a	n/a
7517.708581	1.1921501	3	60	1	1	9	5	4	3	8	n/a	n/a	n/a
7518.908964	1.1921758	3	61	1	1	9	5	5	3	8	n/a	n/a	n/a
7520.109573	1.1921341	3	62	1	1	9	5	6	3	8	n/a	n/a	n/a
7521.310007	1.1920721	3	63	1	1	9	5	7	3	8	n/a	n/a	n/a
7522.510421	1.1922603	3	64	1	1	9	5	8	3	8	n/a	n/a	n/a
7523.711034	1.1921262	3	65	1	1	9	5	9	3	8	n/a	n/a	n/a
7524.911468	1.192231	3	66	1	1	9	5	10	3	8	n/a	n/a	n/a
7526.120242	1.1921301	3	67	1	1	5	6	1	2	9	0	7526.462032	0.520051
7527.320743	1.2004788	3	68	1	1	5	6	2	1	9	n/a	7527.662608	n/a
7528.529593	1.2004946	3	69	1	1	5	6	3	1	9	n/a	7528.871428	n/a
7529.738412	1.233831	3	70	1	1	5	6	4	2	9	1	7530.080265	0.8371371
7530.980529	1.2005718	3	71	1	1	5	6	5	2	9	1	7531.322367	0.8619578
7532.18943	1.2005299	3	72	1	1	5	6	6	2	8	1	7532.531366	0.7784691
7533.398219	1.2005487	3	73	1	1	5	6	7	2	8	0	7533.740048	0.845566
7534.607079	1.2587482	3	74	1	1	5	6	8	2	9	1	7534.948894	0.9120304
7535.874273	1.275491	3	75	1	1	5	6	9	1	9	1	7536.24939	0.7952927
7537.158108	1.2671374	3	76	1	1	5	6	10	1	9	1	7537.53333	0.86176
7538.433617	1.2671819	3	77	1	1	5	6	11	2	8	1	7538.808801	0.8452619
7539.70916	1.2588163	3	78	1	1	5	6	12	1	8	n/a	7540.075999	n/a
7540.976298	1.24221	3	79	1	1	5	6	13	2	8	n/a	7541.343115	n/a
7542.22683	1.275481	3	80	1	1	5	6	14	2	8	n/a	7542.602026	n/a
7543.510743	1.2671122	3	81	1	1	5	6	15	1	8	1	7543.877485	0.7532425
7544.786184	1.267151	3	82	1	1	5	6	16	2	8	n/a	7545.161281	n/a
7546.061727	1.2671781	3	83	1	1	5	6	17	1	8	n/a	7546.428446	n/a
7547.337244	1.2588702	3	84	1	1	5	6	18	1	9	0	7547.712355	0.1447861
7548.612801	1.1920017	3	85	1	1	9	7	1	3	9	n/a	n/a	n/a
7549.813249	1.1921796	3	86	1	1	9	7	2	3	9	n/a	n/a	n/a
7551.013675	1.1921038	3	87	1	1	9	7	3	3	9	n/a	n/a	n/a
7552.214247	1.1921144	3	88	1	1	9	7	4	3	9	n/a	n/a	n/a
7553.414668	1.1921336	3	89	1	1	9	7	5	3	9	n/a	n/a	n/a
7554.615196	1.1921372	3	90	1	1	9	7	6	3	9	n/a	n/a	n/a
7555.815718	1.192116	3	91	1	1	9	7	7	3	9	n/a	n/a	n/a
7557.016152	1.1921525	3	92	1	1	9	7	8	3	9	n/a	n/a	n/a
7558.216664	1.1921729	3	93	1	1	9	7	9	3	9	n/a	n/a	n/a
7559.417087	1.1921427	3	94	1	1	9	7	10	3	9	n/a	n/a	n/a
7560.625978	1.2587846	3	95	1	1	7	8	1	1	9	1	7560.992781	0.6282327
7561.893098	1.2587903	3	96	1	1	7	8	2	1	9	1	7562.259991	0.7118343
7563.160247	1.2588925	3	97	1	1	7	8	3	1	10	0	7563.535398	0.6452458
7564.427462	1.2671989	3	98	1	1	7	8	4	2	10	1	7564.802576	0.7449896
7565.70302	1.2754355	3	99	1	1	7	8	5	1	10	1	7566.078159	0.6949078
7566.986817	1.2754975	3	100	1	1	7	8	6	2	9	1	7567.362071	0.628365
7568.270612	1.2673658	3	101	1	1	7	8	7	2	9	n/a	7568.645872	n/a
7569.546272	1.2588199	3	102	1	1	7	8	8	2	9	n/a	7569.913095	n/a
7570.813483	1.2753599	3	103	1	1	7	8	9	2	9	1	7571.188564	0.8782703
7572.097294	1.2671505	3	104	1	1	7	8	10	1	9	1	7572.47245	0.6199782
7573.372755	1.2671484	3	105	1	1	7	8	11	1	9	1	7573.747832	0.8784962
7574.648485	1.2586505	3	106	1	1	7	8	12	1	8	n/a	7575.015146	n/a
7575.915502	1.2420929	3	107	1	1	7	8	13	1	9	0	7576.282271	0.0033079
7577.16594	1.2755749	3	108	1	1	7	8	14	2	9	1	7577.541103	0.678416
7578.449897	1.2671066	3	109	1	1	7	8	15	1	9	1	7578.8167	0.803263
7579.72533	1.2671323	3	110	1	1	7	8	16	2	10	0	7580.10054	0.7120177
7581.000928	1.2671476	3	111	1	1	7	8	17	1	10	n/a	7581.36764	n/a
7582.276351	1.25891	3	112	1	1	7	8	18	1	10	n/a	7582.651692	n/a
7583.551982	1.1920327	3	113	1	1	9	9	1	3	10	n/a	n/a	n/a
7584.752398	1.1920922	3	114	1	1	9	9	2	3	10	n/a	n/a	n/a
7585.952929	1.1921394	3	115	1	1	9	9	3	3	10	n/a	n/a	n/a
7587.153422	1.1921093	3	116	1	1	9	9	4	3	10	n/a	n/a	n/a
7588.353907	1.1921123	3	117	1	1	9	9	5	3	10	n/a	n/a	n/a
7589.554387	1.1921609	3	118	1	1	9	9	6	3	10	n/a	n/a	n/a
7590.754816	1.1922222	3	119	1	1	9	9	7	3	10	n/a	n/a	n/a
7591.95537	1.1921804	3	120	1	1	9	9	8	3	10	n/a	n/a	n/a
7593.155789	1.1921585	3	121	1	1	9	9	9	3	10	n/a	n/a	n/a
7594.356337	1.1921359	3	122	1	1	9	9	10	3	10	n/a	n/a	n/a
