onset	duration	run_number	trial_number	att_task	fix_direction	bar_direction	bar_period	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1559735840	1.291198015	5	1	1	1	9	1	1	3	3	6	7	n/a	n/a	n/a
1559735841	1.291670084	5	2	1	1	9	1	2	3	3	6	7	n/a	n/a	n/a
1559735842	1.291778088	5	3	1	1	9	1	3	3	3	6	7	n/a	n/a	n/a
1559735844	1.291782141	5	4	1	1	9	1	4	3	3	6	7	n/a	n/a	n/a
1559735845	1.291667938	5	5	1	1	9	1	5	3	3	6	7	n/a	n/a	n/a
1559735846	1.291682005	5	6	1	1	9	1	6	3	3	6	7	n/a	n/a	n/a
1559735848	1.291659117	5	7	1	1	9	1	7	3	3	6	7	n/a	n/a	n/a
1559735849	1.291662931	5	8	1	1	9	1	8	3	3	6	7	n/a	n/a	n/a
1559735850	1.291671038	5	9	1	1	9	1	9	3	3	6	7	n/a	n/a	n/a
1559735852	1.29172802	5	10	1	1	9	1	10	3	3	6	7	n/a	n/a	n/a
1559735853	1.298397064	5	11	1	1	1	2	1	1	2	6	7	1	1559735853	0.5335829258
1559735854	1.291651964	5	12	1	1	1	2	2	1	1	6	7	1	1559735855	0.6918759346
1559735856	1.299993992	5	13	1	1	1	2	3	2	2	5	7	1	1559735856	0.7667579651
1559735857	1.291716099	5	14	1	1	1	2	4	2	2	5	7	1	1559735857	0.6251599789
1559735858	1.291671991	5	15	1	1	1	2	5	2	1	5	7	1	1559735858	0.6998529434
1559735859	1.291665792	5	16	1	1	1	2	6	1	2	4	7	1	1559735860	0.6251468658
1559735861	1.291666985	5	17	1	1	1	2	7	1	2	4	7	1	1559735861	0.7335979939
1559735862	1.291671038	5	18	1	1	1	2	8	1	1	4	7	1	1559735862	0.6344060898
1559735863	1.291705132	5	19	1	1	1	2	9	2	1	5	7	0	1559735864	0.6835539341
1559735865	1.291705132	5	20	1	1	1	2	10	1	2	5	7	1	1559735865	0.6087260246
1559735866	1.291638136	5	21	1	1	1	2	11	2	1	5	7	1	1559735866	0.5253109932
1559735867	1.308349848	5	22	1	1	1	2	12	1	1	4	7	1	1559735868	0.633439064
1559735869	1.291680813	5	23	1	1	1	2	13	1	2	4	7	1	1559735869	0.5918238163
1559735870	1.291598082	5	24	1	1	1	2	14	1	1	5	7	0	1559735870	0.5510590076
1559735871	1.291658878	5	25	1	1	1	2	15	1	1	5	7	1	1559735871	0.5750648975
1559735872	1.291646004	5	26	1	1	1	2	16	2	2	5	7	1	1559735873	0.6002829075
1559735874	1.291671991	5	27	1	1	1	2	17	2	2	4	7	1	1559735874	0.4085438251
1559735875	1.291664124	5	28	1	1	1	2	18	2	2	4	7	1	1559735875	0.716780901
1559735876	1.291676998	5	29	1	1	9	3	1	3	3	4	7	n/a	n/a	n/a
1559735878	1.291602135	5	30	1	1	9	3	2	3	3	4	7	n/a	n/a	n/a
1559735879	1.291691065	5	31	1	1	9	3	3	3	3	4	7	n/a	n/a	n/a
1559735880	1.291658878	5	32	1	1	9	3	4	3	3	4	7	n/a	n/a	n/a
1559735882	1.291641951	5	33	1	1	9	3	5	3	3	4	7	n/a	n/a	n/a
1559735883	1.29162693	5	34	1	1	9	3	6	3	3	4	7	n/a	n/a	n/a
1559735884	1.291712046	5	35	1	1	9	3	7	3	3	4	7	n/a	n/a	n/a
1559735885	1.291685104	5	36	1	1	9	3	8	3	3	4	7	n/a	n/a	n/a
1559735887	1.291619778	5	37	1	1	9	3	9	3	3	4	7	n/a	n/a	n/a
1559735888	1.291692972	5	38	1	1	9	3	10	3	3	4	7	n/a	n/a	n/a
1559735889	1.291453123	5	39	1	1	5	4	1	1	2	4	7	1	1559735890	0.2753121853
1559735891	1.291765928	5	40	1	1	5	4	2	1	1	3	7	1	1559735891	0.6251339912
1559735892	1.29996109	5	41	1	1	5	4	3	2	1	3	7	1	1559735892	0.558409214
1559735893	1.300012112	5	42	1	1	5	4	4	1	2	4	7	0	1559735894	0.7918300629
1559735895	1.300035	5	43	1	1	5	4	5	1	1	4	7	1	1559735895	0.5500819683
1559735896	1.291747093	5	44	1	1	5	4	6	2	2	4	7	1	1559735896	0.5084061623
1559735897	1.308379889	5	45	1	1	5	4	7	2	1	3	7	1	1559735898	0.5749890804
1559735898	1.29996109	5	46	1	1	5	4	8	1	1	3	7	1	1559735899	0.6667568684
1559735900	1.299978971	5	47	1	1	5	4	9	1	2	4	7	0	1559735900	0.6084740162
1559735901	1.291665792	5	48	1	1	5	4	10	1	1	4	7	1	1559735901	0.6083481312
1559735902	1.300091028	5	49	1	1	5	4	11	2	1	5	7	0	1559735903	0.5750210285
1559735904	1.299967051	5	50	1	1	5	4	12	2	2	5	7	1	1559735904	0.6667258739
1559735905	1.29166913	5	51	1	1	5	4	13	1	2	5	7	1	1559735905	0.5917840004
1559735906	1.300002098	5	52	1	1	5	4	14	2	2	4	7	1	1559735907	0.7001969814
1559735908	1.300057888	5	53	1	1	5	4	15	1	2	4	7	1	1559735908	0.6084160805
1559735909	1.291700125	5	54	1	1	5	4	16	2	1	4	7	1	1559735909	0.6168031693
1559735910	1.291665077	5	55	1	1	5	4	17	2	2	3	7	1	1559735911	0.6250829697
1559735912	1.29166913	5	56	1	1	5	4	18	1	1	3	7	1	1559735912	0.5917870998
1559735913	1.291764021	5	57	1	1	9	5	1	3	3	3	7	n/a	n/a	n/a
1559735914	1.291736126	5	58	1	1	9	5	2	3	3	3	7	n/a	n/a	n/a
1559735915	1.291646004	5	59	1	1	9	5	3	3	3	3	7	n/a	n/a	n/a
1559735917	1.29166007	5	60	1	1	9	5	4	3	3	3	7	n/a	n/a	n/a
1559735918	1.291670084	5	61	1	1	9	5	5	3	3	3	7	n/a	n/a	n/a
1559735919	1.291688204	5	62	1	1	9	5	6	3	3	3	7	n/a	n/a	n/a
1559735921	1.291714191	5	63	1	1	9	5	7	3	3	3	7	n/a	n/a	n/a
1559735922	1.291649103	5	64	1	1	9	5	8	3	3	3	7	n/a	n/a	n/a
1559735923	1.291661024	5	65	1	1	9	5	9	3	3	3	7	n/a	n/a	n/a
1559735925	1.291666031	5	66	1	1	9	5	10	3	3	3	7	n/a	n/a	n/a
1559735926	1.291764975	5	67	1	1	1	6	1	1	1	3	7	1	1559735926	0.5833599567
1559735927	1.300035	5	68	1	1	1	6	2	2	2	2	7	1	1559735928	0.6084611416
1559735928	1.2999928	5	69	1	1	1	6	3	2	2	2	7	1	1559735929	0.758412838
1559735930	1.291676998	5	70	1	1	1	6	4	2	1	2	7	1	1559735930	0.6917979717
1559735931	1.299998045	5	71	1	1	1	6	5	2	1	3	7	0	1559735931	0.6418209076
1559735932	1.291600943	5	72	1	1	1	6	6	1	2	3	7	1	1559735933	0.6418118477
1559735934	1.29174304	5	73	1	1	1	6	7	1	2	3	7	1	1559735934	0.5917961597
1559735935	1.299964905	5	74	1	1	1	6	8	1	2	2	7	1	1559735935	0.7001771927
1559735936	1.299995899	5	75	1	1	1	6	9	2	1	2	7	1	1559735937	0.6750309467
1559735938	1.300037861	5	76	1	1	1	6	10	2	1	3	7	0	1559735938	0.6334629059
1559735939	1.291625023	5	77	1	1	1	6	11	1	1	4	7	0	1559735939	0.6167778969
1559735940	1.30002594	5	78	1	1	1	6	12	1	2	4	7	1	1559735941	0.633384943
1559735942	1.291687965	5	79	1	1	1	6	13	2	2	4	7	1	1559735942	0.650149107
1559735943	1.291664124	5	80	1	1	1	6	14	1	1	3	7	1	1559735943	0.6834089756
1559735944	1.299996853	5	81	1	1	1	6	15	2	2	3	7	1	1559735944	0.6917929649
1559735945	1.291668892	5	82	1	1	1	6	16	2	2	3	7	1	1559735946	0.7168369293
1559735947	1.291637897	5	83	1	1	1	6	17	1	2	2	7	1	1559735947	0.7417581081
1559735948	1.291667938	5	84	1	1	1	6	18	2	1	3	7	0	1559735948	0.6836111546
1559735949	1.291682005	5	85	1	1	9	7	1	3	3	3	7	n/a	n/a	n/a
1559735951	1.291650057	5	86	1	1	9	7	2	3	3	3	7	n/a	n/a	n/a
1559735952	1.291804075	5	87	1	1	9	7	3	3	3	3	7	n/a	n/a	n/a
1559735953	1.29168582	5	88	1	1	9	7	4	3	3	3	7	n/a	n/a	n/a
1559735955	1.291640997	5	89	1	1	9	7	5	3	3	3	7	n/a	n/a	n/a
1559735956	1.291730881	5	90	1	1	9	7	6	3	3	3	7	n/a	n/a	n/a
