onset	duration	run_number	trial_number	att_task	fix_direction	bar_direction	bar_period	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1560158022	1.291325092	7	1	1	3	9	1	1	3	3	3	8	n/a	n/a	n/a
1560158024	1.291853905	7	2	1	3	9	1	2	3	3	3	8	n/a	n/a	n/a
1560158025	1.291749954	7	3	1	3	9	1	3	3	3	3	8	n/a	n/a	n/a
1560158026	1.291628838	7	4	1	3	9	1	4	3	3	3	8	n/a	n/a	n/a
1560158028	1.291700125	7	5	1	3	9	1	5	3	3	3	8	n/a	n/a	n/a
1560158029	1.291690111	7	6	1	3	9	1	6	3	3	3	8	n/a	n/a	n/a
1560158030	1.291690826	7	7	1	3	9	1	7	3	3	3	8	n/a	n/a	n/a
1560158032	1.291668892	7	8	1	3	9	1	8	3	3	3	8	n/a	n/a	n/a
1560158033	1.291684866	7	9	1	3	9	1	9	3	3	3	8	n/a	n/a	n/a
1560158034	1.291761875	7	10	1	3	9	1	10	3	3	3	8	n/a	n/a	n/a
1560158035	1.307329893	7	11	1	3	1	2	1	2	2	3	8	1	1560158036	0.766947031
1560158037	1.291634083	7	12	1	3	1	2	2	1	1	3	8	1	1560158037	0.7418220043
1560158038	1.291668892	7	13	1	3	1	2	3	1	2	4	8	0	1560158038	0.7585930824
1560158039	1.299965143	7	14	1	3	1	2	4	1	2	4	8	1	1560158040	0.8502011299
1560158041	1.291729927	7	15	1	3	1	2	5	1	2	4	8	n/a	1560158041	n/a
1560158042	1.300039053	7	16	1	3	1	2	6	2	1	4	8	1	1560158042	0.875109911
1560158043	1.291688919	7	17	1	3	1	2	7	2	2	4	8	n/a	1560158044	n/a
1560158045	1.299954891	7	18	1	3	1	2	8	1	1	3	8	1	1560158045	0.8836629391
1560158046	1.299968958	7	19	1	3	1	2	9	2	1	3	8	n/a	1560158046	n/a
1560158047	1.291672945	7	20	1	3	1	2	10	1	2	3	8	1	1560158048	0.8587388992
1560158048	1.291628838	7	21	1	3	1	2	11	2	1	3	8	1	1560158049	0.6671130657
1560158050	1.291754007	7	22	1	3	1	2	12	2	1	2	8	1	1560158050	0.7344639301
1560158051	1.300001144	7	23	1	3	1	2	13	2	2	2	8	1	1560158051	0.7752349377
1560158052	1.300124884	7	24	1	3	1	2	14	2	1	3	8	0	1560158053	0.8261771202
1560158054	1.299960136	7	25	1	3	1	2	15	1	1	3	8	1	1560158054	0.8085961342
1560158055	1.291692019	7	26	1	3	1	2	16	1	2	4	8	0	1560158055	0.8504149914
1560158056	1.299970865	7	27	1	3	1	2	17	1	2	4	8	1	1560158057	0.8338210583
1560158058	1.299815178	7	28	1	3	1	2	18	1	2	5	8	0	1560158058	0.7834420204
1560158059	1.291315079	7	29	1	3	9	3	1	3	3	5	8	n/a	n/a	n/a
1560158060	1.29164505	7	30	1	3	9	3	2	3	3	5	8	n/a	n/a	n/a
1560158062	1.291730165	7	31	1	3	9	3	3	3	3	5	8	n/a	n/a	n/a
1560158063	1.291658878	7	32	1	3	9	3	4	3	3	5	8	n/a	n/a	n/a
1560158064	1.291640997	7	33	1	3	9	3	5	3	3	5	8	n/a	n/a	n/a
1560158065	1.291769981	7	34	1	3	9	3	6	3	3	5	8	n/a	n/a	n/a
1560158067	1.291668892	7	35	1	3	9	3	7	3	3	5	8	n/a	n/a	n/a
1560158068	1.291687965	7	36	1	3	9	3	8	3	3	5	8	n/a	n/a	n/a
1560158069	1.291740179	7	37	1	3	9	3	9	3	3	5	8	n/a	n/a	n/a
1560158071	1.291606903	7	38	1	3	9	3	10	3	3	5	8	n/a	n/a	n/a
1560158072	1.300056934	7	39	1	3	5	4	1	1	1	5	8	1	1560158072	0.44211483
1560158073	1.300018787	7	40	1	3	5	4	2	2	1	5	8	1	1560158074	0.6001498699
1560158075	1.300055981	7	41	1	3	5	4	3	1	2	4	8	1	1560158075	0.7251448631
1560158076	1.299979925	7	42	1	3	5	4	4	1	2	4	8	1	1560158076	0.8166720867
1560158077	1.300119162	7	43	1	3	5	4	5	2	1	4	8	1	1560158078	0.8251199722
1560158078	1.299985886	7	44	1	3	5	4	6	2	2	3	8	1	1560158079	0.6083979607
1560158080	1.291661978	7	45	1	3	5	4	7	2	1	4	8	0	1560158080	0.6168301105
1560158081	1.300024986	7	46	1	3	5	4	8	2	2	4	8	1	1560158081	0.7667720318
1560158082	1.291659832	7	47	1	3	5	4	9	2	2	4	8	1	1560158083	0.6584341526
1560158084	1.300100088	7	48	1	3	5	4	10	2	1	5	8	0	1560158084	0.8085150719
1560158085	1.291646004	7	49	1	3	5	4	11	1	1	5	8	0	1560158085	0.908427
1560158086	1.300004005	7	50	1	3	5	4	12	2	1	6	8	1	1560158087	0.774987936
1560158088	1.291697025	7	51	1	3	5	4	13	1	1	6	8	1	1560158088	0.7084650993
1560158089	1.291598082	7	52	1	3	5	4	14	2	2	5	8	1	1560158089	0.6083788872
1560158090	1.291673899	7	53	1	3	5	4	15	1	1	5	8	1	1560158091	0.7750849724
1560158092	1.300023079	7	54	1	3	5	4	16	1	2	6	8	0	1560158092	0.5253219604
1560158093	1.299953938	7	55	1	3	5	4	17	2	2	6	8	1	1560158093	0.4750361443
1560158094	1.291668892	7	56	1	3	5	4	18	1	1	6	8	1	1560158094	0.5083839893
1560158095	1.291748047	7	57	1	3	9	5	1	3	3	6	8	n/a	n/a	n/a
1560158097	1.29173398	7	58	1	3	9	5	2	3	3	6	8	n/a	n/a	n/a
1560158098	1.2917099	7	59	1	3	9	5	3	3	3	6	8	n/a	n/a	n/a
1560158099	1.291684866	7	60	1	3	9	5	4	3	3	6	8	n/a	n/a	n/a
1560158101	1.291666985	7	61	1	3	9	5	5	3	3	6	8	n/a	n/a	n/a
1560158102	1.291664124	7	62	1	3	9	5	6	3	3	6	8	n/a	n/a	n/a
1560158103	1.291646004	7	63	1	3	9	5	7	3	3	6	8	n/a	n/a	n/a
1560158105	1.291604996	7	64	1	3	9	5	8	3	3	6	8	n/a	n/a	n/a
1560158106	1.291702986	7	65	1	3	9	5	9	3	3	6	8	n/a	n/a	n/a
1560158107	1.291641951	7	66	1	3	9	5	10	3	3	6	8	n/a	n/a	n/a
1560158108	1.291769981	7	67	1	3	1	6	1	2	1	7	8	0	1560158109	0.4167709351
1560158110	1.299949884	7	68	1	3	1	6	2	2	1	7	8	1	1560158110	0.4501030445
1560158111	1.291680098	7	69	1	3	1	6	3	2	1	7	8	1	1560158111	0.6084280014
1560158112	1.299991131	7	70	1	3	1	6	4	2	2	6	8	1	1560158113	0.7084190845
1560158114	1.291682959	7	71	1	3	1	6	5	2	2	6	8	1	1560158114	0.5584070683
1560158115	1.300127983	7	72	1	3	1	6	6	2	2	6	8	1	1560158115	0.5667970181
1560158116	1.29172802	7	73	1	3	1	6	7	1	2	7	8	0	1560158117	0.5833570957
1560158118	1.300004005	7	74	1	3	1	6	8	2	2	7	8	1	1560158118	0.5583500862
1560158119	1.291661024	7	75	1	3	1	6	9	1	1	7	8	1	1560158119	0.5668132305
1560158120	1.291722059	7	76	1	3	1	6	10	2	1	6	8	1	1560158121	0.608435154
1560158121	1.299932003	7	77	1	3	1	6	11	2	2	7	8	0	1560158122	0.5669419765
1560158123	1.299947977	7	78	1	3	1	6	12	1	2	7	8	1	1560158123	0.6833958626
1560158124	1.300014973	7	79	1	3	1	6	13	2	1	8	8	0	1560158124	0.7501020432
1560158125	1.299959898	7	80	1	3	1	6	14	2	1	8	8	1	1560158126	0.7668750286
1560158127	1.291707039	7	81	1	3	1	6	15	1	1	9	8	0	1560158127	0.7584269047
1560158128	1.299973965	7	82	1	3	1	6	16	1	2	10	8	0	1560158128	0.5833649635
1560158129	1.300002813	7	83	1	3	1	6	17	1	1	10	8	1	1560158130	0.6418609619
1560158131	1.291666031	7	84	1	3	1	6	18	2	1	10	8	1	1560158131	0.6417851448
1560158132	1.291795015	7	85	1	3	9	7	1	3	3	10	8	n/a	n/a	n/a
1560158133	1.291729927	7	86	1	3	9	7	2	3	3	10	8	n/a	n/a	n/a
1560158135	1.291632891	7	87	1	3	9	7	3	3	3	10	8	n/a	n/a	n/a
1560158136	1.291667938	7	88	1	3	9	7	4	3	3	10	8	n/a	n/a	n/a
1560158137	1.291708946	7	89	1	3	9	7	5	3	3	10	8	n/a	n/a	n/a
1560158138	1.291646004	7	90	1	3	9	7	6	3	3	10	8	n/a	n/a	n/a
1560158140	1.291699886	7	91	1	3	9	7	7	3	3	10	8	n/a	n/a	n/a
1560158141	1.291638851	7	92	1	3	9	7	8	3	3	10	8	n/a	n/a	n/a
1560158142	1.291666985	7	93	1	3	9	7	9	3	3	10	8	n/a	n/a	n/a
1560158144	1.291667938	7	94	1	3	9	7	10	3	3	10	8	n/a	n/a	n/a
1560158145	1.291619062	7	95	1	3	5	8	1	2	1	9	8	1	1560158145	0.8006088734
1560158146	1.291692019	7	96	1	3	5	8	2	1	1	9	8	1	1560158147	0.7168262005
1560158148	1.291622877	7	97	1	3	5	8	3	1	1	9	8	1	1560158148	0.5335888863
1560158149	1.291663885	7	98	1	3	5	8	4	1	1	8	8	1	1560158149	0.7250919342
1560158150	1.291716099	7	99	1	3	5	8	5	2	1	8	8	1	1560158150	0.6334180832
1560158151	1.300002098	7	100	1	3	5	8	6	1	2	8	8	1	1560158152	0.7667980194
1560158153	1.291795969	7	101	1	3	5	8	7	2	2	7	8	1	1560158153	0.6667399406
1560158154	1.300024033	7	102	1	3	5	8	8	1	2	7	8	1	1560158154	0.5000948906
1560158155	1.291653156	7	103	1	3	5	8	9	1	1	7	8	1	1560158156	0.6500720978
