onset	duration	run_number	trial_number	att_task	seq_acquisition	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
15339.07933	1.1852962	1	1	1	1	9	1	1	3	9	n/a	n/a	n/a
15340.27279	1.1916729	1	2	1	1	9	1	2	3	9	n/a	n/a	n/a
15341.47338	1.1908063	1	3	1	1	9	1	3	3	9	n/a	n/a	n/a
15342.67322	1.1907896	1	4	1	1	9	1	4	3	9	n/a	n/a	n/a
15343.87357	1.1911166	1	5	1	1	9	1	5	3	9	n/a	n/a	n/a
15345.07225	1.191628	1	6	1	1	9	1	6	3	9	n/a	n/a	n/a
15346.27192	1.1914013	1	7	1	1	9	1	7	3	9	n/a	n/a	n/a
15347.4717	1.1914667	1	8	1	1	9	1	8	3	9	n/a	n/a	n/a
15348.67145	1.1915421	1	9	1	1	9	1	9	3	9	n/a	n/a	n/a
15349.8713	1.1915187	1	10	1	1	9	1	10	3	9	n/a	n/a	n/a
15351.14285	1.2114874	1	11	1	1	1	2	1	1	9	1	15351.47977	0.6419721
15352.36254	1.1999257	1	12	1	1	1	2	2	1	9	1	15352.7045	0.6917912
15353.57071	1.1999235	1	13	1	1	1	2	3	1	8	1	15353.91263	0.6334414
15354.77886	1.2332315	1	14	1	1	1	2	4	1	8	1	15355.12913	0.6917726
15356.02039	1.2248561	1	15	1	1	1	2	5	1	8	1	15356.36347	0.6266079
15357.25356	1.2248625	1	16	1	1	1	2	6	2	7	1	15357.59544	0.6172627
15358.48672	1.2252593	1	17	1	1	1	2	7	2	7	1	15358.82845	0.5835148
15359.71991	1.2165509	1	18	1	1	1	2	8	2	7	1	15360.06146	0.5920963
15360.94469	1.1999032	1	19	1	1	1	2	9	2	6	1	15361.28639	0.6503195
15362.15282	1.2166063	1	20	1	1	1	2	10	1	6	1	15362.49447	0.6089592
15363.37762	1.225071	1	21	1	1	1	2	11	2	6	1	15363.71941	0.7188202
15364.6108	1.2250845	1	22	1	1	1	2	12	1	5	1	15364.95267	0.675479
15365.84413	1.2163813	1	23	1	1	1	2	13	2	5	1	15366.18567	0.7750852
15367.06883	1.2415052	1	24	1	1	1	2	14	2	6	0	15367.4191	0.7420262
15368.31859	1.2248511	1	25	1	1	1	2	15	2	6	1	15368.66867	0.8249216
15369.55178	1.2332476	1	26	1	1	1	2	16	2	6	1	15369.8934	0.808472
15370.79341	1.2247217	1	27	1	1	1	2	17	1	5	1	15371.13517	0.8079862
15372.0264	1.2249553	1	28	1	1	1	2	18	1	5	1	15372.37646	0.734237
15373.2629	1.1885129	1	29	1	1	9	3	1	3	5	n/a	n/a	n/a
15374.46023	1.1907316	1	30	1	1	9	3	2	3	5	n/a	n/a	n/a
15375.66022	1.1905112	1	31	1	1	9	3	3	3	5	n/a	n/a	n/a
15376.85924	1.1913262	1	32	1	1	9	3	4	3	5	n/a	n/a	n/a
15378.05892	1.1914484	1	33	1	1	9	3	5	3	5	n/a	n/a	n/a
15379.25877	1.1915279	1	34	1	1	9	3	6	3	5	n/a	n/a	n/a
15380.45863	1.1915695	1	35	1	1	9	3	7	3	5	n/a	n/a	n/a
15381.65863	1.1912875	1	36	1	1	9	3	8	3	5	n/a	n/a	n/a
15382.85828	1.1914605	1	37	1	1	9	3	9	3	5	n/a	n/a	n/a
15384.05807	1.1914863	1	38	1	1	9	3	10	3	5	n/a	n/a	n/a
15385.25853	1.2242542	1	39	1	1	3	4	1	1	5	1	15385.59997	0.6162272
15386.49171	1.2325924	1	40	1	1	3	4	2	2	6	0	15386.83272	0.8165706
15387.73246	1.2333003	1	41	1	1	3	4	3	1	6	1	15388.07422	0.7499716
15388.97419	1.224683	1	42	1	1	3	4	4	1	6	1	15389.31562	0.7250416
15390.20717	1.216647	1	43	1	1	3	4	5	1	5	1	15390.54885	0.6417026
