onset	duration	run_number	trial_number	att_task	fix_direction	bar_direction	bar_period	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1561622056	1.291333914	8	1	2	3	9	1	1	3	3	11	14	n/a	n/a	n/a
1561622057	1.291697025	8	2	2	3	9	1	2	3	3	11	14	n/a	n/a	n/a
1561622058	1.291741133	8	3	2	3	9	1	3	3	3	11	14	n/a	n/a	n/a
1561622060	1.291749954	8	4	2	3	9	1	4	3	3	11	14	n/a	n/a	n/a
1561622061	1.29163599	8	5	2	3	9	1	5	3	3	11	14	n/a	n/a	n/a
1561622062	1.291646004	8	6	2	3	9	1	6	3	3	11	14	n/a	n/a	n/a
1561622063	1.291773081	8	7	2	3	9	1	7	3	3	11	14	n/a	n/a	n/a
1561622065	1.291744947	8	8	2	3	9	1	8	3	3	11	14	n/a	n/a	n/a
1561622066	1.291657209	8	9	2	3	9	1	9	3	3	11	14	n/a	n/a	n/a
1561622067	1.291603088	8	10	2	3	9	1	10	3	3	11	14	n/a	n/a	n/a
1561622069	1.298919201	8	11	2	3	1	2	1	1	2	11	15	0	1561622069	0.650249958
1561622070	1.291697979	8	12	2	3	1	2	2	2	2	11	15	1	1561622070	0.6668400764
1561622071	1.291695118	8	13	2	3	1	2	3	2	2	11	15	1	1561622072	0.6167581081
1561622073	1.308363914	8	14	2	3	1	2	4	2	1	11	15	0	1561622073	0.591892004
1561622074	1.299974918	8	15	2	3	1	2	5	1	1	11	15	1	1561622074	0.8664431572
1561622075	1.300062895	8	16	2	3	1	2	6	1	1	11	15	1	1561622076	0.625218153
1561622076	1.300042152	8	17	2	3	1	2	7	1	1	11	14	1	1561622077	0.5668880939
1561622078	1.300020933	8	18	2	3	1	2	8	2	1	11	15	0	1561622078	0.7086510658
1561622079	1.299948931	8	19	2	3	1	2	9	1	2	11	15	0	1561622079	0.6511490345
1561622080	1.291755915	8	20	2	3	1	2	10	1	1	11	15	0	1561622081	0.6177690029
1561622082	1.308373928	8	21	2	3	1	2	11	2	1	11	15	0	1561622082	0.8252940178
1561622083	1.300007105	8	22	2	3	1	2	12	2	1	11	15	1	1561622083	0.7003118992
1561622084	1.291723013	8	23	2	3	1	2	13	2	1	11	15	0	1561622085	0.6586530209
1561622086	1.300090075	8	24	2	3	1	2	14	2	2	11	15	1	1561622086	0.7502992153
1561622087	1.29170084	8	25	2	3	1	2	15	2	1	11	15	0	1561622087	0.8004369736
1561622088	1.291686058	8	26	2	3	1	2	16	2	1	11	15	1	1561622089	0.7086229324
1561622090	1.291631937	8	27	2	3	1	2	17	1	1	11	15	1	1561622090	0.71697402
1561622091	1.300019026	8	28	2	3	1	2	18	1	2	11	15	0	1561622091	0.7585330009
1561622092	1.291244984	8	29	2	3	9	3	1	3	3	11	15	n/a	n/a	n/a
1561622093	1.291538954	8	30	2	3	9	3	2	3	3	11	15	n/a	n/a	n/a
1561622095	1.291712999	8	31	2	3	9	3	3	3	3	11	15	n/a	n/a	n/a
1561622096	1.291594982	8	32	2	3	9	3	4	3	3	11	15	n/a	n/a	n/a
1561622097	1.291697025	8	33	2	3	9	3	5	3	3	11	15	n/a	n/a	n/a
1561622099	1.291688919	8	34	2	3	9	3	6	3	3	11	15	n/a	n/a	n/a
1561622100	1.291681767	8	35	2	3	9	3	7	3	3	11	15	n/a	n/a	n/a
1561622101	1.291696072	8	36	2	3	9	3	8	3	3	11	15	n/a	n/a	n/a
1561622103	1.291701078	8	37	2	3	9	3	9	3	3	11	15	n/a	n/a	n/a
1561622104	1.291682959	8	38	2	3	9	3	10	3	3	11	15	n/a	n/a	n/a
1561622105	1.299611092	8	39	2	3	5	4	1	2	2	11	15	1	1561622105	0.5834388733
1561622106	1.291676044	8	40	2	3	5	4	2	2	1	11	15	1	1561622107	0.7917511463
1561622108	1.291682005	8	41	2	3	5	4	3	1	1	11	14	1	1561622108	0.6417551041
1561622109	1.291687012	8	42	2	3	5	4	4	2	2	11	14	1	1561622109	0.7253890038
1561622110	1.291688919	8	43	2	3	5	4	5	1	1	11	14	1	1561622111	0.8167500496
1561622112	1.300014973	8	44	2	3	5	4	6	2	2	11	13	1	1561622112	0.8168160915
1561622113	1.299968004	8	45	2	3	5	4	7	2	2	11	13	1	1561622113	0.5667309761
1561622114	1.291658878	8	46	2	3	5	4	8	1	1	11	13	1	1561622115	0.6585121155
1561622116	1.300052881	8	47	2	3	5	4	9	1	2	11	12	1	1561622116	0.6667711735
1561622117	1.308259964	8	48	2	3	5	4	10	2	1	11	12	1	1561622117	0.8086798191
1561622118	1.300004959	8	49	2	3	5	4	11	1	2	11	12	1	1561622119	0.7751128674
1561622120	1.308361053	8	50	2	3	5	4	12	2	1	11	13	0	1561622120	0.7417099476
1561622121	1.30836606	8	51	2	3	5	4	13	2	1	11	14	0	1561622121	0.8334829807
1561622122	1.291730881	8	52	2	3	5	4	14	2	1	11	15	0	1561622122	0.7001481056
1561622123	1.291670084	8	53	2	3	5	4	15	1	2	11	15	0	1561622124	0.8834590912
1561622125	1.299992085	8	54	2	3	5	4	16	1	1	11	15	1	1561622125	0.8335080147
1561622126	1.291683912	8	55	2	3	5	4	17	1	2	11	15	0	1561622126	0.8424139023
1561622127	1.300031185	8	56	2	3	5	4	18	2	1	11	15	0	1561622128	0.741765976
1561622129	1.291656017	8	57	2	3	9	5	1	3	3	11	15	n/a	n/a	n/a
1561622130	1.291692019	8	58	2	3	9	5	2	3	3	11	15	n/a	n/a	n/a
1561622131	1.291692019	8	59	2	3	9	5	3	3	3	11	15	n/a	n/a	n/a
1561622133	1.291692019	8	60	2	3	9	5	4	3	3	11	15	n/a	n/a	n/a
1561622134	1.291749954	8	61	2	3	9	5	5	3	3	11	15	n/a	n/a	n/a
1561622135	1.291727781	8	62	2	3	9	5	6	3	3	11	15	n/a	n/a	n/a
1561622136	1.291780949	8	63	2	3	9	5	7	3	3	11	15	n/a	n/a	n/a
1561622138	1.291679859	8	64	2	3	9	5	8	3	3	11	15	n/a	n/a	n/a
1561622139	1.291787863	8	65	2	3	9	5	9	3	3	11	15	n/a	n/a	n/a
1561622140	1.29181695	8	66	2	3	9	5	10	3	3	11	15	n/a	n/a	n/a
1561622142	1.30009985	8	67	2	3	1	6	1	2	2	11	15	0	1561622142	0.6088678837
1561622143	1.291704893	8	68	2	3	1	6	2	1	1	11	15	1	1561622143	0.7417831421
1561622144	1.291658878	8	69	2	3	1	6	3	2	1	11	15	0	1561622145	0.9334728718
1561622146	1.291755915	8	70	2	3	1	6	4	2	1	11	15	1	1561622146	0.6251308918
1561622147	1.291773796	8	71	2	3	1	6	5	1	2	11	15	1	1561622147	0.7835400105
1561622148	1.291687965	8	72	2	3	1	6	6	1	1	11	14	1	1561622149	0.7001378536
1561622149	1.299984932	8	73	2	3	1	6	7	1	1	11	14	1	1561622150	0.6417379379
1561622151	1.30005312	8	74	2	3	1	6	8	2	2	11	14	1	1561622151	0.7833819389
1561622152	1.300032139	8	75	2	3	1	6	9	2	1	11	13	1	1561622152	0.7668368816
1561622153	1.299938917	8	76	2	3	1	6	10	1	1	11	13	1	1561622154	0.7084538937
1561622155	1.300015926	8	77	2	3	1	6	11	2	2	11	13	1	1561622155	0.7250750065
1561622156	1.300042152	8	78	2	3	1	6	12	1	1	11	12	1	1561622156	0.7501249313
1561622157	1.299969912	8	79	2	3	1	6	13	1	2	11	13	0	1561622158	0.658698082
1561622159	1.30005908	8	80	2	3	1	6	14	1	2	11	14	0	1561622159	0.733497858
1561622160	1.291757107	8	81	2	3	1	6	15	2	2	11	14	1	1561622160	0.6917610168
1561622161	1.299977064	8	82	2	3	1	6	16	1	1	11	14	1	1561622162	0.7584519386
1561622163	1.291584969	8	83	2	3	1	6	17	1	2	11	13	1	1561622163	0.6751980782
1561622164	1.291705132	8	84	2	3	1	6	18	1	1	11	13	1	1561622164	0.7417860031
1561622165	1.291600943	8	85	2	3	9	7	1	3	3	11	13	n/a	n/a	n/a
1561622166	1.291692972	8	86	2	3	9	7	2	3	3	11	13	n/a	n/a	n/a
1561622168	1.291684151	8	87	2	3	9	7	3	3	3	11	13	n/a	n/a	n/a
1561622169	1.291692019	8	88	2	3	9	7	4	3	3	11	13	n/a	n/a	n/a
1561622170	1.291710138	8	89	2	3	9	7	5	3	3	11	13	n/a	n/a	n/a
1561622172	1.291710138	8	90	2	3	9	7	6	3	3	11	13	n/a	n/a	n/a
1561622173	1.291689873	8	91	2	3	9	7	7	3	3	11	13	n/a	n/a	n/a
1561622174	1.291604996	8	92	2	3	9	7	8	3	3	11	13	n/a	n/a	n/a
1561622176	1.291685104	8	93	2	3	9	7	9	3	3	11	13	n/a	n/a	n/a
1561622177	1.291656971	8	94	2	3	9	7	10	3	3	11	13	n/a	n/a	n/a
1561622178	1.291706085	8	95	2	3	5	8	1	2	2	11	13	1	1561622179	0.7505249977
1561622179	1.29173708	8	96	2	3	5	8	2	2	2	11	12	1	1561622180	0.8168640137
1561622181	1.291684151	8	97	2	3	5	8	3	2	1	11	12	n/a	1561622181	n/a
1561622182	1.291693926	8	98	2	3	5	8	4	2	1	11	12	n/a	1561622182	n/a
1561622183	1.291676998	8	99	2	3	5	8	5	2	1	11	13	0	1561622184	0.8919968605
1561622185	1.291731834	8	100	2	3	5	8	6	2	2	11	13	1	1561622185	0.7335531712
1561622186	1.300047874	8	101	2	3	5	8	7	2	1	11	14	0	1561622186	0.6917450428
1561622187	1.291593075	8	102	2	3	5	8	8	1	1	11	14	1	1561622188	0.5584089756
1561622189	1.291734934	8	103	2	3	5	8	9	1	2	11	14	1	1561622189	0.775192976
1561622190	1.291681051	8	104	2	3	5	8	10	1	2	11	13	1	1561622190	0.6584239006
1561622191	1.291666031	8	105	2	3	5	8	11	1	1	11	13	1	1561622192	0.6334860325
1561622192	1.291677952	8	106	2	3	5	8	12	1	1	11	13	1	1561622193	0.6751668453
1561622194	1.3000319	8	107	2	3	5	8	13	1	2	11	14	0	1561622194	0.7000920773
1561622195	1.291696072	8	108	2	3	5	8	14	2	1	11	15	0	1561622195	0.7000379562
