onset	duration	run_number	trial_number	att_task	seq_acquisition	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
5455.801497	1.2003582	2	1	1	2	9	1	1	3	4	n/a	n/a	n/a
5457.010247	1.1921964	2	2	1	2	9	1	2	3	4	n/a	n/a	n/a
5458.210688	1.1921145	2	3	1	2	9	1	3	3	4	n/a	n/a	n/a
5459.41119	1.1920881	2	4	1	2	9	1	4	3	4	n/a	n/a	n/a
5460.612461	1.1921748	2	5	1	2	9	1	5	3	4	n/a	n/a	n/a
5461.812088	1.1922005	2	6	1	2	9	1	6	3	4	n/a	n/a	n/a
5463.012578	1.1920588	2	7	1	2	9	1	7	3	4	n/a	n/a	n/a
5464.213013	1.1920559	2	8	1	2	9	1	8	3	4	n/a	n/a	n/a
5465.413513	1.192167	2	9	1	2	9	1	9	3	4	n/a	n/a	n/a
5466.614025	1.1920828	2	10	1	2	9	1	10	3	4	n/a	n/a	n/a
5467.986395	1.2368921	2	11	1	2	1	2	1	2	4	n/a	5468.339749	n/a
5469.231669	1.2255478	2	12	1	2	1	2	2	1	4	n/a	5469.573678	n/a
5470.465529	1.2171324	2	13	1	2	1	2	3	1	4	n/a	5470.807438	n/a
5471.691031	1.200371	2	14	1	2	1	2	4	1	4	n/a	5472.032941	n/a
5472.899766	1.2256008	2	15	1	2	1	2	5	1	4	n/a	5473.242638	n/a
5474.133604	1.2005922	2	16	1	2	1	2	6	2	4	n/a	5474.475704	n/a
5475.342485	1.1920946	2	17	1	2	1	2	7	2	4	n/a	5475.6853	n/a
5476.542979	1.2337296	2	18	1	2	1	2	8	2	4	n/a	5476.884747	n/a
5477.785163	1.2337925	2	19	1	2	1	2	9	2	4	n/a	5478.126929	n/a
5479.027356	1.217175	2	20	1	2	1	2	10	2	4	n/a	5479.369117	n/a
5480.252775	1.2255047	2	21	1	2	1	2	11	2	4	n/a	5480.594654	n/a
5481.486652	1.2254379	2	22	1	2	1	2	12	2	4	n/a	5481.828462	n/a
5482.720481	1.2254178	2	23	1	2	1	2	13	2	4	n/a	5483.062303	n/a
5483.954302	1.2337469	2	24	1	2	1	2	14	2	4	n/a	5484.296004	n/a
5485.196438	1.225554	2	25	1	2	1	2	15	1	4	n/a	5485.538224	n/a
5486.430237	1.2338426	2	26	1	2	1	2	16	2	4	n/a	5486.772064	n/a
5487.672609	1.2252824	2	27	1	2	1	2	17	1	4	n/a	5488.014183	n/a
5488.906252	1.2255434	2	28	1	2	1	2	18	1	4	n/a	5489.248139	n/a
5490.291895	1.2155974	2	29	1	2	9	3	1	3	4	n/a	n/a	n/a
5491.515945	1.1919016	2	30	1	2	9	3	2	3	4	n/a	n/a	n/a
5492.716192	1.1921293	2	31	1	2	9	3	3	3	4	n/a	n/a	n/a
5493.916554	1.1921056	2	32	1	2	9	3	4	3	4	n/a	n/a	n/a
5495.117077	1.1921463	2	33	1	2	9	3	5	3	4	n/a	n/a	n/a
5496.317561	1.1921203	2	34	1	2	9	3	6	3	4	n/a	n/a	n/a
5497.518102	1.1920655	2	35	1	2	9	3	7	3	4	n/a	n/a	n/a
5498.718585	1.1921459	2	36	1	2	9	3	8	3	4	n/a	n/a	n/a
5499.918973	1.1922036	2	37	1	2	9	3	9	3	4	n/a	n/a	n/a
5501.119575	1.192132	2	38	1	2	9	3	10	3	4	n/a	n/a	n/a
5502.470469	1.2333913	2	39	1	2	3	4	1	1	4	n/a	5502.820339	n/a
5503.712194	1.1921671	2	40	1	2	3	4	2	2	4	n/a	5504.054015	n/a
5504.912705	1.1922216	2	41	1	2	3	4	3	1	4	n/a	5505.254488	n/a
5506.113179	1.2088634	2	42	1	2	3	4	4	2	4	n/a	5506.455052	n/a
5507.330269	1.2006065	2	43	1	2	3	4	5	2	4	n/a	5507.680526	n/a
5508.539145	1.2255047	2	44	1	2	3	4	6	2	4	n/a	5508.881034	n/a
5509.773065	1.2253999	2	45	1	2	3	4	7	2	4	n/a	5510.114795	n/a
5511.006867	1.233721	2	46	1	2	3	4	8	1	4	n/a	5511.348598	n/a
5512.24903	1.2504855	2	47	1	2	3	4	9	1	4	n/a	5512.599159	n/a
5513.508001	1.2253902	2	48	1	2	3	4	10	1	4	n/a	5513.858026	n/a
