bar pass 1 started at 3897.847434
bar pass 1 event mri_trigger at 3930.324231
bar pass 1 trial onset at 3930.329305
bar pass 1 event mri_trigger at 3930.398908
bar pass 1 event mri_trigger at 3930.473968
bar pass 1 event mri_trigger at 3930.548833
bar pass 1 event mri_trigger at 3930.623892
bar pass 1 event mri_trigger at 3930.699705
bar pass 1 event mri_trigger at 3930.774058
bar pass 1 event mri_trigger at 3930.840740
bar pass 1 event mri_trigger at 3930.915734
bar pass 1 event mri_trigger at 3930.990823
bar pass 1 event mri_trigger at 3931.065689
bar pass 1 event mri_trigger at 3931.140764
bar pass 1 event mri_trigger at 3931.216135
bar pass 1 event mri_trigger at 3931.282626
bar pass 1 event mri_trigger at 3931.357685
bar pass 1 event mri_trigger at 3931.432570
bar pass 1 trial offset at 3931.521299
bar pass 1 event mri_trigger at 3931.524780
bar pass 1 trial onset at 3931.529661
bar pass 1 event mri_trigger at 3931.599437
bar pass 1 event mri_trigger at 3931.674489
bar pass 1 event mri_trigger at 3931.749387
bar pass 1 event mri_trigger at 3931.824415
bar pass 1 event mri_trigger at 3931.899527
bar pass 1 event mri_trigger at 3931.966285
bar pass 1 event mri_trigger at 3932.041323
bar pass 1 event mri_trigger at 3932.116026
bar pass 1 event mri_trigger at 3932.191437
bar pass 1 event mri_trigger at 3932.266218
bar pass 1 event mri_trigger at 3932.341443
bar pass 1 event mri_trigger at 3932.416447
bar pass 1 event mri_trigger at 3932.483153
bar pass 1 event mri_trigger at 3932.557884
bar pass 1 event mri_trigger at 3932.633046
bar pass 1 trial offset at 3932.721792
bar pass 1 event mri_trigger at 3932.725014
bar pass 1 trial onset at 3932.730049
bar pass 1 event mri_trigger at 3932.799753
bar pass 1 event mri_trigger at 3932.874790
bar pass 1 event mri_trigger at 3932.950058
bar pass 1 event mri_trigger at 3933.024898
bar pass 1 event mri_trigger at 3933.099826
bar pass 1 event mri_trigger at 3933.166742
bar pass 1 event mri_trigger at 3933.241601
bar pass 1 event mri_trigger at 3933.316664
bar pass 1 event mri_trigger at 3933.391939
bar pass 1 event mri_trigger at 3933.466795
bar pass 1 event mri_trigger at 3933.541888
bar pass 1 event mri_trigger at 3933.608635
bar pass 1 event mri_trigger at 3933.683731
bar pass 1 event mri_trigger at 3933.758536
bar pass 1 event mri_trigger at 3933.833652
bar pass 1 trial offset at 3933.922244
bar pass 1 event mri_trigger at 3933.925714
bar pass 1 trial onset at 3933.930668
bar pass 1 event mri_trigger at 3934.000273
bar pass 1 event mri_trigger at 3934.075342
bar pass 1 event mri_trigger at 3934.150438
bar pass 1 event mri_trigger at 3934.225494
bar pass 1 event mri_trigger at 3934.300384
bar pass 1 event mri_trigger at 3934.366968
bar pass 1 event mri_trigger at 3934.442064
bar pass 1 event mri_trigger at 3934.517126
bar pass 1 event mri_trigger at 3934.592523
bar pass 1 event mri_trigger at 3934.667054
bar pass 1 event mri_trigger at 3934.742469
bar pass 1 event mri_trigger at 3934.808881
bar pass 1 event mri_trigger at 3934.883982
bar pass 1 event mri_trigger at 3934.958979
bar pass 1 event mri_trigger at 3935.033922
bar pass 1 trial offset at 3935.122785
bar pass 1 event mri_trigger at 3935.126138
bar pass 1 trial onset at 3935.131145
bar pass 1 event mri_trigger at 3935.200797
bar pass 1 event mri_trigger at 3935.275866
bar pass 1 event mri_trigger at 3935.350972
bar pass 1 event mri_trigger at 3935.425983
bar pass 1 event mri_trigger at 3935.492808
bar pass 1 event mri_trigger at 3935.567577
bar pass 1 event mri_trigger at 3935.642647
bar pass 1 event mri_trigger at 3935.717743
bar pass 1 event mri_trigger at 3935.792874
bar pass 1 event mri_trigger at 3935.867645
bar pass 1 event mri_trigger at 3935.942802
bar pass 1 event mri_trigger at 3936.009395
bar pass 1 event mri_trigger at 3936.084558
bar pass 1 event mri_trigger at 3936.159611
bar pass 1 event mri_trigger at 3936.234736
bar pass 1 trial offset at 3936.323262
bar pass 1 event mri_trigger at 3936.327707
bar pass 1 trial onset at 3936.331567
bar pass 1 event mri_trigger at 3936.401019
bar pass 1 event mri_trigger at 3936.476082
bar pass 1 event mri_trigger at 3936.551247
bar pass 1 event mri_trigger at 3936.626573
bar pass 1 event mri_trigger at 3936.693272
bar pass 1 event mri_trigger at 3936.768065
bar pass 1 event mri_trigger at 3936.843217
bar pass 1 event mri_trigger at 3936.918011
bar pass 1 event mri_trigger at 3936.993391
bar pass 1 event mri_trigger at 3937.068130
bar pass 1 event mri_trigger at 3937.134968
bar pass 1 event mri_trigger at 3937.209986
bar pass 1 event mri_trigger at 3937.284848
bar pass 1 event mri_trigger at 3937.359914
bar pass 1 event mri_trigger at 3937.435201
bar pass 1 trial offset at 3937.523719
bar pass 1 event mri_trigger at 3937.527025
bar pass 1 trial onset at 3937.532035
bar pass 1 event mri_trigger at 3937.601666
bar pass 1 event mri_trigger at 3937.676712
bar pass 1 event mri_trigger at 3937.751828
bar pass 1 event mri_trigger at 3937.826923
bar pass 1 event mri_trigger at 3937.893897
bar pass 1 event mri_trigger at 3937.968664
bar pass 1 event mri_trigger at 3938.043527
bar pass 1 event mri_trigger at 3938.118588
bar pass 1 event mri_trigger at 3938.193677
bar pass 1 event mri_trigger at 3938.268515
bar pass 1 event mri_trigger at 3938.335427
bar pass 1 event mri_trigger at 3938.410571
bar pass 1 event mri_trigger at 3938.485340
bar pass 1 event mri_trigger at 3938.560420
bar pass 1 event mri_trigger at 3938.635492
bar pass 1 trial offset at 3938.724095
bar pass 1 event mri_trigger at 3938.727302
bar pass 1 trial onset at 3938.732488
bar pass 1 event mri_trigger at 3938.802179
bar pass 1 event mri_trigger at 3938.877251
bar pass 1 event mri_trigger at 3938.952271
bar pass 1 event mri_trigger at 3939.019067
bar pass 1 event mri_trigger at 3939.094140
bar pass 1 event mri_trigger at 3939.168978
bar pass 1 event mri_trigger at 3939.244046
bar pass 1 event mri_trigger at 3939.319111
bar pass 1 event mri_trigger at 3939.394219
bar pass 1 event mri_trigger at 3939.469077
bar pass 1 event mri_trigger at 3939.536031
bar pass 1 event mri_trigger at 3939.611086
bar pass 1 event mri_trigger at 3939.685974
bar pass 1 event mri_trigger at 3939.761002
bar pass 1 event mri_trigger at 3939.836098
bar pass 1 trial offset at 3939.924694
bar pass 1 event mri_trigger at 3939.927890
bar pass 1 trial onset at 3939.933037
bar pass 1 event mri_trigger at 3940.002738
bar pass 1 event mri_trigger at 3940.077835
bar pass 1 event mri_trigger at 3940.152909
bar pass 1 event mri_trigger at 3940.219265
bar pass 1 event mri_trigger at 3940.294722
bar pass 1 event mri_trigger at 3940.369413
bar pass 1 event mri_trigger at 3940.444616
bar pass 1 event mri_trigger at 3940.519656
bar pass 1 event mri_trigger at 3940.594797
bar pass 1 event mri_trigger at 3940.669622
bar pass 1 event mri_trigger at 3940.736281
bar pass 1 event mri_trigger at 3940.811277
bar pass 1 event mri_trigger at 3940.886417
bar pass 1 event mri_trigger at 3940.961427
bar pass 1 event mri_trigger at 3941.036620
bar pass 1 trial offset at 3941.125147
bar pass 1 event mri_trigger at 3941.128334
bar pass 1 trial onset at 3941.133435
bar pass 1 event mri_trigger at 3941.203221
bar pass 1 event mri_trigger at 3941.278313
bar pass 1 event mri_trigger at 3941.353241
bar pass 1 event mri_trigger at 3941.419919
bar pass 1 event mri_trigger at 3941.495325
bar pass 1 event mri_trigger at 3941.570074
