bar pass 1 started at 5443.650328
bar pass 1 event mri_trigger at 5455.795326
bar pass 1 trial onset at 5455.801304
bar pass 1 event mri_trigger at 5455.870852
bar pass 1 event mri_trigger at 5455.946109
bar pass 1 event mri_trigger at 5456.021164
bar pass 1 event mri_trigger at 5456.096024
bar pass 1 event mri_trigger at 5456.171783
bar pass 1 event mri_trigger at 5456.246178
bar pass 1 event mri_trigger at 5456.321220
bar pass 1 event mri_trigger at 5456.396276
bar pass 1 event mri_trigger at 5456.471137
bar pass 1 event mri_trigger at 5456.546183
bar pass 1 event mri_trigger at 5456.621265
bar pass 1 event mri_trigger at 5456.696370
bar pass 1 event mri_trigger at 5456.771406
bar pass 1 event mri_trigger at 5456.846304
bar pass 1 event mri_trigger at 5456.921332
bar pass 1 event mri_trigger at 5456.996420
bar pass 1 trial offset at 5457.001607
bar pass 1 trial onset at 5457.010013
bar pass 1 event mri_trigger at 5457.071408
bar pass 1 event mri_trigger at 5457.146381
bar pass 1 event mri_trigger at 5457.221410
bar pass 1 event mri_trigger at 5457.296518
bar pass 1 event mri_trigger at 5457.371826
bar pass 1 event mri_trigger at 5457.446614
bar pass 1 event mri_trigger at 5457.521475
bar pass 1 event mri_trigger at 5457.596568
bar pass 1 event mri_trigger at 5457.671947
bar pass 1 event mri_trigger at 5457.746727
bar pass 1 event mri_trigger at 5457.821811
bar pass 1 event mri_trigger at 5457.896605
bar pass 1 event mri_trigger at 5457.971984
bar pass 1 event mri_trigger at 5458.046795
bar pass 1 event mri_trigger at 5458.121970
bar pass 1 event mri_trigger at 5458.197025
bar pass 1 trial offset at 5458.202195
bar pass 1 trial onset at 5458.210461
bar pass 1 event mri_trigger at 5458.272041
bar pass 1 event mri_trigger at 5458.346929
bar pass 1 event mri_trigger at 5458.421967
bar pass 1 event mri_trigger at 5458.497073
bar pass 1 event mri_trigger at 5458.572117
bar pass 1 event mri_trigger at 5458.647251
bar pass 1 event mri_trigger at 5458.722045
bar pass 1 event mri_trigger at 5458.797158
bar pass 1 event mri_trigger at 5458.872237
bar pass 1 event mri_trigger at 5458.947331
bar pass 1 event mri_trigger at 5459.022347
bar pass 1 event mri_trigger at 5459.097235
bar pass 1 event mri_trigger at 5459.172271
bar pass 1 event mri_trigger at 5459.247435
bar pass 1 event mri_trigger at 5459.322386
bar pass 1 event mri_trigger at 5459.397314
bar pass 1 trial offset at 5459.402555
bar pass 1 trial onset at 5459.410988
bar pass 1 event mri_trigger at 5459.472539
bar pass 1 event mri_trigger at 5459.547437
bar pass 1 event mri_trigger at 5459.622498
bar pass 1 event mri_trigger at 5459.697578
bar pass 1 event mri_trigger at 5459.772561
bar pass 1 event mri_trigger at 5459.847543
bar pass 1 event mri_trigger at 5459.922489
bar pass 1 event mri_trigger at 5459.997373
bar pass 1 event mri_trigger at 5460.072640
bar pass 1 event mri_trigger at 5460.147576
