onset	duration	run_number	trial_number	att_task	seq_acquisition	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
39367.81907	1.250327025	8	1	1	2	9	1	1	3	9	n/a	n/a	n/a
39369.07821	1.240255277	8	2	1	2	9	1	2	3	9	n/a	n/a	n/a
39370.32699	1.241528764	8	3	1	2	9	1	3	3	9	n/a	n/a	n/a
39371.57678	1.241630039	8	4	1	2	9	1	4	3	9	n/a	n/a	n/a
39372.82672	1.241387577	8	5	1	2	9	1	5	3	9	n/a	n/a	n/a
39374.07666	1.241141774	8	6	1	2	9	1	6	3	9	n/a	n/a	n/a
39375.32645	1.24152072	8	7	1	2	9	1	7	3	9	n/a	n/a	n/a
39376.57591	1.242429522	8	8	1	2	9	1	8	3	9	n/a	n/a	n/a
39377.82654	1.241685501	8	9	1	2	9	1	9	3	9	n/a	n/a	n/a
39379.07644	1.241632618	8	10	1	2	9	1	10	3	9	n/a	n/a	n/a
39380.4738	1.244165487	8	11	1	2	1	2	1	2	10	0	39380.84418	0.342918589
39381.72643	1.241043093	8	12	1	2	1	2	2	1	11	0	39382.09289	0.635620834
39382.97632	1.249641542	8	13	1	2	1	2	3	1	12	0	39383.35127	0.716463511
39384.2344	1.27475286	8	14	1	2	1	2	4	1	12	1	39384.6011	0.592311332
39385.51729	1.267016562	8	15	1	2	1	2	5	1	12	1	39385.88452	0.599481982
39386.79272	1.266689569	8	16	1	2	1	2	6	2	11	1	39387.1592	0.599816817
39388.06762	1.249635822	8	17	1	2	1	2	7	2	12	0	39388.43431	0.608623486
39389.32591	1.266018551	8	18	1	2	1	2	8	1	12	1	39389.69198	0.725865834
39390.60095	1.291400828	8	19	1	2	1	2	9	1	12	1	39390.96748	0.60344363
39391.90082	1.274635155	8	20	1	2	1	2	10	2	11	1	39392.26692	0.659017426
39393.18474	1.282022458	8	21	1	2	1	2	11	2	11	1	39393.55836	0.575580536
39394.47546	1.249789767	8	22	1	2	1	2	12	2	11	1	39394.84162	0.558242822
39395.73388	1.249892555	8	23	1	2	1	2	13	1	10	1	39396.09973	0.55037097
39396.99249	1.274092183	8	24	1	2	1	2	14	1	10	1	39397.35926	0.599026336
39398.27538	1.2749947	8	25	1	2	1	2	15	1	10	1	39398.64193	0.60839424
39399.55793	1.242434817	8	26	1	2	1	2	16	1	9	1	39399.92494	0.625502159
39400.80803	1.275456468	8	27	1	2	1	2	17	2	9	1	39401.17494	0.558621041
39402.09223	1.273973956	8	28	1	2	1	2	18	1	9	1	39402.45798	0.608599711
39403.37473	1.275645834	8	29	1	2	1	2	19	2	8	1	39403.74171	0.608458782
39404.65799	1.283658855	8	30	1	2	1	2	20	1	8	1	39405.03295	0.717135943
39405.94983	1.241204874	8	31	1	2	1	2	21	2	9	0	39406.3166	0.641986159
39407.19997	1.266514464	8	32	1	2	1	2	22	1	10	0	39407.56648	0.575482208
39408.47494	1.274823849	8	33	1	2	1	2	23	2	11	0	39408.84155	0.724576859
39409.75747	1.242236658	8	34	1	2	1	2	24	1	11	1	39410.12409	0.725506825
39411.00729	1.250074136	8	35	1	2	1	2	25	2	11	n/a	39411.37403	n/a
39412.26576	1.275502158	8	36	1	2	1	2	26	2	11	1	39412.63258	0.817263513
39413.54956	1.249974746	8	37	1	2	1	2	27	2	11	1	39413.91573	0.884097416
39414.80716	1.275422886	8	38	1	2	1	2	28	2	10	1	39415.17477	0.825054744
39416.09028	1.275208934	8	39	1	2	1	2	29	2	10	1	39416.45691	0.826404935
39417.37403	1.241579315	8	40	1	2	1	2	30	1	9	1	39417.74082	0.799657973
39418.62436	1.258263119	8	41	1	2	1	2	31	1	10	0	39418.99094	0.708126399
39419.88971	1.242860766	8	42	1	2	1	2	32	1	10	1	39420.25648	0.567470672
39421.27413	1.251342618	8	43	1	2	9	3	1	3	10	n/a	n/a	n/a
39422.53244	1.240748566	8	44	1	2	9	3	2	3	10	n/a	n/a	n/a
39423.78232	1.240655964	8	45	1	2	9	3	3	3	10	n/a	n/a	n/a
39425.03239	1.240366021	8	46	1	2	9	3	4	3	10	n/a	n/a	n/a
39426.2823	1.240445953	8	47	1	2	9	3	5	3	10	n/a	n/a	n/a
39427.53206	1.241280429	8	48	1	2	9	3	6	3	10	n/a	n/a	n/a
39428.78185	1.241212543	8	49	1	2	9	3	7	3	10	n/a	n/a	n/a
39430.03205	1.241313459	8	50	1	2	9	3	8	3	10	n/a	n/a	n/a
39431.28184	1.241523206	8	51	1	2	9	3	9	3	10	n/a	n/a	n/a
39432.53195	1.240778505	8	52	1	2	9	3	10	3	10	n/a	n/a	n/a
39433.90642	1.275821198	8	53	1	2	3	4	1	1	11	0	39434.27337	0.308923247
39435.18958	1.258786209	8	54	1	2	3	4	2	1	11	1	39435.55661	0.608324813
39436.45668	1.291653941	8	55	1	2	3	4	3	2	11	1	39436.83177	0.583253793
39437.75671	1.241748202	8	56	1	2	3	4	4	1	10	1	39438.12344	0.582402087
39439.0067	1.282736841	8	57	1	2	3	4	5	2	10	1	39439.38154	0.650105826
39440.29748	1.258945602	8	58	1	2	3	4	6	1	10	1	39440.66444	0.608856322
39441.56467	1.283336803	8	59	1	2	3	4	7	1	9	1	39441.9312	0.516952967
39442.85638	1.266548827	8	60	1	2	3	4	8	2	9	1	39443.22294	0.616488941
39444.13121	1.282929161	8	61	1	2	3	4	9	1	9	1	39444.49791	0.483473166
39445.42296	1.240861547	8	62	1	2	3	4	10	1	8	1	39445.78918	0.5423162
39446.67301	1.283032289	8	63	1	2	3	4	11	1	8	1	39447.04778	0.55792654
39447.96429	1.249712589	8	64	1	2	3	4	12	1	8	1	39448.33079	0.533136347
39449.22253	1.241358652	8	65	1	2	3	4	13	1	7	1	39449.58916	0.516777288
39450.47227	1.275263816	8	66	1	2	3	4	14	1	7	1	39450.83873	0.659926993
39451.7557	1.241732761	8	67	1	2	3	4	15	1	7	1	39452.12237	0.566301046
39453.00558	1.250048694	8	68	1	2	3	4	16	2	8	0	39453.37163	0.575964018
39454.26405	1.274585463	8	69	1	2	3	4	17	1	8	1	39454.63051	0.600252717
39455.54668	1.275506441	8	70	1	2	3	4	18	2	8	1	39455.91393	0.816324196
39456.95601	1.241472667	8	71	1	2	9	5	1	3	8	n/a	n/a	n/a
39458.20558	1.241548607	8	72	1	2	9	5	2	3	8	n/a	n/a	n/a
39459.45531	1.241961706	8	73	1	2	9	5	3	3	8	n/a	n/a	n/a
39460.70562	1.240864964	8	74	1	2	9	5	4	3	8	n/a	n/a	n/a
39461.955	1.241943135	8	75	1	2	9	5	5	3	8	n/a	n/a	n/a
39463.2051	1.241955786	8	76	1	2	9	5	6	3	8	n/a	n/a	n/a
39464.45512	1.241625538	8	77	1	2	9	5	7	3	8	n/a	n/a	n/a
39465.70497	1.241584185	8	78	1	2	9	5	8	3	8	n/a	n/a	n/a
39466.95495	1.241603207	8	79	1	2	9	5	9	3	8	n/a	n/a	n/a
39468.20498	1.24155423	8	80	1	2	9	5	10	3	8	n/a	n/a	n/a
39469.58002	1.24140603	8	81	1	2	5	6	1	2	7	1	39469.94666	0.458356082
39470.82965	1.24150583	8	82	1	2	5	6	2	2	7	n/a	39471.19645	n/a
39472.07966	1.241665707	8	83	1	2	5	6	3	1	7	n/a	39472.44638	n/a
39473.32956	1.241720441	8	84	1	2	5	6	4	2	7	n/a	39473.6963	n/a
39474.57954	1.241797996	8	85	1	2	5	6	5	1	7	1	39474.94636	0.849054395
39475.82939	1.242067256	8	86	1	2	5	6	6	2	8	0	39476.19549	0.75059248
39477.07893	1.258787541	8	87	1	2	5	6	7	2	9	0	39477.44577	0.475346104
39478.34612	1.241533385	8	88	1	2	5	6	8	2	9	1	39478.71263	0.391903908
39479.59586	1.241422279	8	89	1	2	5	6	9	2	10	0	39479.96271	0.391956055
39480.84531	1.242119075	8	90	1	2	5	6	10	2	11	0	39481.21234	0.761245032
39482.09577	1.241727327	8	91	1	2	5	6	11	2	11	1	39482.46225	0.658948131
39483.34576	1.241502076	8	92	1	2	5	6	12	1	11	1	39483.71242	0.683319204
39484.59571	1.258246025	8	93	1	2	5	6	13	1	10	1	39484.96219	0.599990197
39485.86198	1.241868691	8	94	1	2	5	6	14	1	10	1	39486.229	0.658306807
39487.11191	1.241766428	8	95	1	2	5	6	15	2	10	1	39487.47902	0.616398232
39488.36214	1.241619093	8	96	1	2	5	6	16	2	11	0	39488.72878	0.574790578
39489.61207	1.241497276	8	97	1	2	5	6	17	2	11	1	39489.9787	0.474618968
39490.86205	1.258586561	8	98	1	2	5	6	18	2	11	1	39491.22859	0.566793475
39492.1281	1.250366635	8	99	1	2	5	6	19	1	10	1	39492.49518	0.575406992
39493.38651	1.26680313	8	100	1	2	5	6	20	2	10	1	39493.75341	0.633224279
39494.66174	1.241690487	8	101	1	2	5	6	21	2	11	0	39495.02885	0.749524678
39495.91111	1.250546351	8	102	1	2	5	6	22	1	11	1	39496.27773	0.81705328
39497.17003	1.24157448	8	103	1	2	5	6	23	2	11	1	39497.53616	0.758559461
39498.41995	1.283134071	8	104	1	2	5	6	24	2	11	0	39498.78622	0.88381984
39499.71077	1.275908502	8	105	1	2	5	6	25	2	12	1	39500.07753	0.725620265
39500.99392	1.276126174	8	106	1	2	5	6	26	1	12	1	39501.36074	0.65047925
39502.27771	1.275162345	8	107	1	2	5	6	27	1	11	1	39502.64462	0.683347773
39503.561	1.249385627	8	108	1	2	5	6	28	2	11	1	39503.92734	0.64194391
39504.81956	1.250036772	8	109	1	2	5	6	29	2	11	1	39505.1861	0.649812537
39506.07721	1.242331385	8	110	1	2	5	6	30	1	12	0	39506.44407	0.600467616
39507.32712	1.283212261	8	111	1	2	5	6	31	2	12	1	39507.69408	0.733010684
39508.61941	1.274662569	8	112	1	2	5	6	32	1	12	1	39508.98564	0.633288725
39510.02784	1.240741373	8	113	1	2	9	7	1	3	12	n/a	n/a	n/a
39511.27725	1.244327713	8	114	1	2	9	7	2	3	12	n/a	n/a	n/a
