onset	duration	run_number	trial_number	att_task	seq_acquisition	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
35615.64374	1.250508063	1	1	1	1	9	1	1	3	9	n/a	n/a	n/a
35616.90195	1.241177906	1	2	1	1	9	1	2	3	9	n/a	n/a	n/a
35618.15137	1.241703226	1	3	1	1	9	1	3	3	9	n/a	n/a	n/a
35619.40137	1.241618083	1	4	1	1	9	1	4	3	9	n/a	n/a	n/a
35620.65128	1.241543925	1	5	1	1	9	1	5	3	9	n/a	n/a	n/a
35621.9012	1.241553076	1	6	1	1	9	1	6	3	9	n/a	n/a	n/a
35623.15116	1.241623737	1	7	1	1	9	1	7	3	9	n/a	n/a	n/a
35624.40102	1.241711495	1	8	1	1	9	1	8	3	9	n/a	n/a	n/a
35625.65096	1.24151263	1	9	1	1	9	1	9	3	9	n/a	n/a	n/a
35626.901	1.241526831	1	10	1	1	9	1	10	3	9	n/a	n/a	n/a
35628.31936	1.321771971	1	11	1	1	1	2	1	2	9	1	35628.71874	0.718413848
35629.65011	1.317196855	1	12	1	1	1	2	2	2	9	1	35630.04119	0.710786168
35630.9745	1.309411946	1	13	1	1	1	2	3	2	9	1	35631.3746	0.825487514
35632.29205	1.307766617	1	14	1	1	1	2	4	1	8	1	35632.68398	0.885777146
35633.60812	1.316851074	1	15	1	1	1	2	5	2	8	0	35634.00802	0.834433646
35634.93334	1.31658539	1	16	1	1	1	2	6	1	9	1	35635.33375	0.783107145
35636.25833	1.325395079	1	17	1	1	1	2	7	1	9	1	35636.65864	0.674282649
35637.59169	1.324941748	1	18	1	1	1	2	8	2	8	1	35637.98336	0.6000553
35638.92522	1.308009579	1	19	1	1	1	2	9	2	9	0	35639.32458	0.583893871
35640.24167	1.300003978	1	20	1	1	1	2	10	1	10	0	35640.63347	0.641626336
35641.55008	1.308297967	1	21	1	1	1	2	11	2	10	1	35641.95263	0.639002166
35642.86631	1.300252151	1	22	1	1	1	2	12	2	10	1	35643.25787	0.658915223
35644.17533	1.307462901	1	23	1	1	1	2	13	1	9	1	35644.57426	0.650632023
35645.49101	1.325095096	1	24	1	1	1	2	14	2	9	1	35645.88306	0.650088646
35646.8242	1.317015818	1	25	1	1	1	2	15	1	9	1	35647.22424	0.566560643
35648.14963	1.324911704	1	26	1	1	1	2	16	2	10	0	35648.54118	0.591654752
35649.48287	1.291509545	1	27	1	1	1	2	17	1	10	1	35649.86593	0.608088941
35650.78277	1.299676239	1	28	1	1	1	2	18	2	10	1	35651.18289	0.633324429
35652.09078	1.258101701	1	29	1	1	1	2	19	2	9	1	35652.46581	0.616624596
35653.35726	1.275224824	1	30	1	1	1	2	20	2	9	1	35653.74938	0.616417806
35654.64059	1.267018586	1	31	1	1	1	2	21	2	9	1	35655.02359	0.62558241
35655.91559	1.291975543	1	32	1	1	1	2	22	2	8	1	35656.30739	0.683843702
35657.21516	1.2755386	1	33	1	1	1	2	23	2	8	1	35657.60762	0.749391055
35658.49903	1.299926189	1	34	1	1	1	2	24	2	8	1	35658.89048	0.858681808
35659.80731	1.316162101	1	35	1	1	1	2	25	1	7	1	35660.20728	0.733154614
35661.13256	1.266236059	1	36	1	1	1	2	26	1	7	n/a	35661.51495	n/a
35662.40715	1.249922833	1	37	1	1	1	2	27	1	8	0	35662.78194	0.775377442
35663.66537	1.249935195	1	38	1	1	1	2	28	2	9	0	35664.0321	0.649648563
35664.92365	1.250226063	1	39	1	1	1	2	29	2	9	1	35665.29865	0.600077664
35666.18193	1.241083092	1	40	1	1	1	2	30	2	10	0	35666.54859	0.641657709
35667.43151	1.241889767	1	41	1	1	1	2	31	2	10	0	35667.79837	0.841267142
35668.68179	1.241749278	1	42	1	1	1	2	32	1	11	1	35669.04807	0.783569314
35670.06059	1.246249446	1	43	1	1	9	3	1	3	11	n/a	n/a	n/a
35671.31525	1.241664796	1	44	1	1	9	3	2	3	11	n/a	n/a	n/a
35672.56442	1.242467006	1	45	1	1	9	3	3	3	11	n/a	n/a	n/a
35673.8149	1.241510767	1	46	1	1	9	3	4	3	11	n/a	n/a	n/a
35675.06474	1.241715075	1	47	1	1	9	3	5	3	11	n/a	n/a	n/a
35676.31471	1.241658836	1	48	1	1	9	3	6	3	11	n/a	n/a	n/a
35677.56462	1.241881043	1	49	1	1	9	3	7	3	11	n/a	n/a	n/a
35678.81462	1.241579849	1	50	1	1	9	3	8	3	11	n/a	n/a	n/a
35680.06439	1.241734033	1	51	1	1	9	3	9	3	11	n/a	n/a	n/a
35681.31449	1.241617872	1	52	1	1	9	3	10	3	11	n/a	n/a	n/a
35682.69318	1.246174986	1	53	1	1	3	4	1	2	11	1	35683.06442	0.433417554
35683.94754	1.241268625	1	54	1	1	3	4	2	2	10	1	35684.31428	0.650187659
35685.19718	1.241901867	1	55	1	1	3	4	3	1	10	1	35685.56421	0.76639921
35686.44715	1.242007415	1	56	1	1	3	4	4	2	10	1	35686.81375	0.841419226
35687.6973	1.274866296	1	57	1	1	3	4	5	2	10	1	35688.06406	0.878932257
35688.98072	1.291517921	1	58	1	1	3	4	6	1	9	1	35689.36402	0.724545405
35690.28058	1.258354865	1	59	1	1	3	4	7	1	9	1	35690.64717	0.583169573
35691.54714	1.299964115	1	60	1	1	3	4	8	1	8	1	35691.93869	0.550039037
35692.8554	1.27519863	1	61	1	1	3	4	9	2	8	1	35693.24706	0.608363265
35694.13878	1.283372277	1	62	1	1	3	4	10	2	8	1	35694.52167	0.592374983
35695.43021	1.316124901	1	63	1	1	3	4	11	2	7	1	35695.83014	0.600187695
35696.75544	1.299886961	1	64	1	1	3	4	12	1	7	1	35697.14685	0.542128099
35698.06292	1.292083931	1	65	1	1	3	4	13	2	8	0	35698.44608	0.641671634
35699.3634	1.308516434	1	66	1	1	3	4	14	1	8	1	35699.74641	0.700299023
35700.67929	1.316648846	1	67	1	1	3	4	15	2	8	1	35701.08034	0.766324356
35702.00526	1.324538307	1	68	1	1	3	4	16	2	7	1	35702.39677	0.782454308
35703.33813	1.308146638	1	69	1	1	3	4	17	2	7	1	35703.73818	0.82432795
35704.65471	1.316267621	1	70	1	1	3	4	18	2	8	0	35705.05404	0.841735469
35706.1047	1.244477883	1	71	1	1	9	5	1	3	8	n/a	n/a	n/a
35707.35464	1.241989314	1	72	1	1	9	5	2	3	8	n/a	n/a	n/a
35708.60482	1.241556051	1	73	1	1	9	5	3	3	8	n/a	n/a	n/a
35709.85448	1.24195742	1	74	1	1	9	5	4	3	8	n/a	n/a	n/a
35711.10482	1.241224569	1	75	1	1	9	5	5	3	8	n/a	n/a	n/a
35712.3543	1.241925736	1	76	1	1	9	5	6	3	8	n/a	n/a	n/a
35713.60427	1.243269882	1	77	1	1	9	5	7	3	8	n/a	n/a	n/a
35714.85416	1.2416785	1	78	1	1	9	5	8	3	8	n/a	n/a	n/a
35716.10411	1.241696793	1	79	1	1	9	5	9	3	8	n/a	n/a	n/a
35717.35395	1.241845732	1	80	1	1	9	5	10	3	8	n/a	n/a	n/a
35718.73758	1.282901636	1	81	1	1	5	6	1	1	9	0	35719.11174	0.534347847
35720.02804	1.275817443	1	82	1	1	5	6	2	1	9	1	35720.39489	0.66776817
35721.31248	1.274530222	1	83	1	1	5	6	3	1	10	0	35721.67812	0.625729976
35722.59551	1.274760112	1	84	1	1	5	6	4	1	10	1	35722.9615	0.6919988
35723.87874	1.274846856	1	85	1	1	5	6	5	2	10	1	35724.24535	0.633550009
35725.16209	1.274580511	1	86	1	1	5	6	6	1	9	1	35725.5282	0.700589958
