onset	duration	run_number	trial_number	att_task	seq_acquisition	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
39116.54892	1.250916835	7	1	1	1	9	1	1	3	7	n/a	n/a	n/a
39117.80756	1.241261577	7	2	1	1	9	1	2	3	7	n/a	n/a	n/a
39119.05737	1.241394575	7	3	1	1	9	1	3	3	7	n/a	n/a	n/a
39120.30733	1.242526086	7	4	1	1	9	1	4	3	7	n/a	n/a	n/a
39121.55712	1.241474752	7	5	1	1	9	1	5	3	7	n/a	n/a	n/a
39122.80714	1.24130468	7	6	1	1	9	1	6	3	7	n/a	n/a	n/a
39124.05644	1.24218144	7	7	1	1	9	1	7	3	7	n/a	n/a	n/a
39125.30692	1.241353441	7	8	1	1	9	1	8	3	7	n/a	n/a	n/a
39126.55624	1.242232093	7	9	1	1	9	1	9	3	7	n/a	n/a	n/a
39127.80681	1.241402489	7	10	1	1	9	1	10	3	7	n/a	n/a	n/a
39129.20872	1.273084007	7	11	1	1	1	2	1	1	6	1	39129.58295	0.351615627
39130.4901	1.283162062	7	12	1	1	1	2	2	1	7	0	39130.85671	0.30239543
39131.78158	1.249503131	7	13	1	1	1	2	3	2	8	0	39132.14825	0.392470396
39133.03951	1.250353955	7	14	1	1	1	2	4	2	9	0	39133.40656	0.483527512
39134.2983	1.24959441	7	15	1	1	1	2	5	1	9	1	39134.66489	0.524525939
39135.55602	1.241945941	7	16	1	1	1	2	6	1	10	0	39135.9228	0.583278923
39136.80636	1.241308918	7	17	1	1	1	2	7	1	10	1	39137.17278	0.558697469
39138.05597	1.241620803	7	18	1	1	1	2	8	1	10	1	39138.4226	0.550701682
39139.30569	1.241800923	7	19	1	1	1	2	9	1	9	1	39139.67282	0.509270493
39140.55545	1.24213935	7	20	1	1	1	2	10	2	9	1	39140.92223	0.592699378
39141.80605	1.241591028	7	21	1	1	1	2	11	1	9	1	39142.17289	0.566554338
39143.05598	1.241546324	7	22	1	1	1	2	12	1	8	1	39143.42241	0.558944958
39144.30569	1.241640365	7	23	1	1	1	2	13	1	8	1	39144.6724	0.600266488
39145.55537	1.241537256	7	24	1	1	1	2	14	1	8	1	39145.92218	0.59212752
39146.80506	1.242128945	7	25	1	1	1	2	15	2	7	1	39147.17224	0.541781817
39148.05519	1.241967674	7	26	1	1	1	2	16	1	7	1	39148.42212	0.61660099
39149.30564	1.24137535	7	27	1	1	1	2	17	2	7	1	39149.67212	0.466934971
39150.55511	1.244602203	7	28	1	1	1	2	18	1	6	1	39150.92199	0.542206066
39151.80525	1.241582356	7	29	1	1	1	2	19	2	6	1	39152.17181	0.634039924
39153.05494	1.241987246	7	30	1	1	1	2	20	1	6	1	39153.42168	0.574979021
39154.30535	1.241414796	7	31	1	1	1	2	21	1	5	1	39154.67185	0.566285847
39155.55484	1.241740772	7	32	1	1	1	2	22	2	5	1	39155.92161	0.58385881
39156.80565	1.240929404	7	33	1	1	1	2	23	1	6	0	39157.17161	0.575158388
39158.05463	1.24200263	7	34	1	1	1	2	24	2	7	0	39158.42152	0.666923789
39159.305	1.241069407	7	35	1	1	1	2	25	2	7	1	39159.67148	0.633105307
39160.55424	1.250718531	7	36	1	1	1	2	26	1	7	1	39160.92139	0.600547198
39161.81329	1.249984485	7	37	1	1	1	2	27	1	7	n/a	39162.17984	n/a
39163.07141	1.241775177	7	38	1	1	1	2	28	2	6	1	39163.43823	0.733476556
39164.32123	1.258594698	7	39	1	1	1	2	29	2	6	1	39164.68811	0.641855747
39165.58825	1.249785827	7	40	1	1	1	2	30	2	7	0	39165.95489	0.457993005
39166.84626	1.274312159	7	41	1	1	1	2	31	1	8	0	39167.21305	0.441558239
39168.12967	1.283279305	7	42	1	1	1	2	32	1	8	1	39168.49594	0.29175352
39169.55267	1.243488328	7	43	1	1	9	3	1	3	8	n/a	n/a	n/a
39170.80448	1.249840879	7	44	1	1	9	3	2	3	8	n/a	n/a	n/a
39172.06278	1.241667927	7	45	1	1	9	3	3	3	8	n/a	n/a	n/a
39173.31267	1.241545171	7	46	1	1	9	3	4	3	8	n/a	n/a	n/a
39174.56263	1.241949365	7	47	1	1	9	3	5	3	8	n/a	n/a	n/a
39175.8126	1.240898082	7	48	1	1	9	3	6	3	8	n/a	n/a	n/a
39177.0619	1.242316422	7	49	1	1	9	3	7	3	8	n/a	n/a	n/a
39178.31245	1.241004202	7	50	1	1	9	3	8	3	8	n/a	n/a	n/a
39179.56198	1.241859105	7	51	1	1	9	3	9	3	8	n/a	n/a	n/a
39180.81233	1.244156574	7	52	1	1	9	3	10	3	8	n/a	n/a	n/a
39182.19564	1.291093597	7	53	1	1	3	4	1	1	8	n/a	39182.57065	n/a
39183.49525	1.241189494	7	54	1	1	3	4	2	1	8	1	39183.86204	0.641686117
39184.74492	1.283868474	7	55	1	1	3	4	3	1	7	1	39185.11213	0.574181085
39186.0363	1.27572625	7	56	1	1	3	4	4	1	7	1	39186.40368	0.641525458
39187.32058	1.29127672	7	57	1	1	3	4	5	2	8	0	39187.69464	0.467134512
39188.62036	1.265977149	7	58	1	1	3	4	6	1	8	1	39188.99482	0.524739946
39189.8947	1.292370402	7	59	1	1	3	4	7	2	8	1	39190.27049	0.407859601
39191.19447	1.275902447	7	60	1	1	3	4	8	1	7	1	39191.56975	0.516696681
39192.47761	1.292654199	7	61	1	1	3	4	9	1	7	1	39192.85317	0.524883822
39193.77829	1.283232993	7	62	1	1	3	4	10	1	7	1	39194.1446	0.533105064
39195.06899	1.259162152	7	63	1	1	3	4	11	1	6	1	39195.44443	0.524807752
39196.33571	1.275453947	7	64	1	1	3	4	12	1	6	1	39196.70288	0.558617321
39197.61964	1.27470425	7	65	1	1	3	4	13	2	6	1	39197.98601	0.449357045
39198.90276	1.275873245	7	66	1	1	3	4	14	2	7	0	39199.26938	0.466653125
39200.18615	1.282323176	7	67	1	1	3	4	15	1	7	1	39200.56133	0.50710266
39201.47781	1.27474483	7	68	1	1	3	4	16	2	7	1	39201.8443	0.400031721
39202.76072	1.275255537	7	69	1	1	3	4	17	2	8	0	39203.12724	0.51708418
39204.04401	1.283117532	7	70	1	1	3	4	18	1	9	0	39204.41031	0.441323984
39205.46136	1.240272095	7	71	1	1	9	5	1	3	9	n/a	n/a	n/a
39206.71094	1.240398912	7	72	1	1	9	5	2	3	9	n/a	n/a	n/a
39207.96078	1.240557659	7	73	1	1	9	5	3	3	9	n/a	n/a	n/a
39209.21084	1.241025887	7	74	1	1	9	5	4	3	9	n/a	n/a	n/a
39210.46045	1.243449858	7	75	1	1	9	5	5	3	9	n/a	n/a	n/a
39211.7107	1.249430431	7	76	1	1	9	5	6	3	9	n/a	n/a	n/a
39212.96848	1.241932967	7	77	1	1	9	5	7	3	9	n/a	n/a	n/a
39214.21846	1.241671957	7	78	1	1	9	5	8	3	9	n/a	n/a	n/a
39215.46838	1.241713981	7	79	1	1	9	5	9	3	9	n/a	n/a	n/a
39216.71835	1.241897248	7	80	1	1	9	5	10	3	9	n/a	n/a	n/a
39218.10239	1.290918598	7	81	1	1	5	6	1	1	9	1	39218.47645	0.31679179
39219.40134	1.275504739	7	82	1	1	5	6	2	2	10	0	39219.76839	0.716888331
39220.68504	1.283482818	7	83	1	1	5	6	3	1	11	0	39221.05127	0.5418046
39221.9766	1.241529826	7	84	1	1	5	6	4	2	11	n/a	39222.34318	n/a
39223.22648	1.27501546	7	85	1	1	5	6	5	2	11	1	39223.59311	0.574783649
39224.50991	1.274378262	7	86	1	1	5	6	6	2	12	0	39224.87611	0.600458983
39225.79255	1.283208119	7	87	1	1	5	6	7	1	12	1	39226.16807	0.591790454
39227.08482	1.266524621	7	88	1	1	5	6	8	2	12	1	39227.4514	0.558079889
39228.35972	1.283281477	7	89	1	1	5	6	9	1	11	1	39228.72638	0.483061901
39229.65126	1.283086293	7	90	1	1	5	6	10	2	11	1	39230.01785	0.541834028
39230.94264	1.283553429	7	91	1	1	5	6	11	2	11	1	39231.30958	0.616077145
39232.23444	1.275061036	7	92	1	1	5	6	12	2	10	1	39232.60109	0.550118342
39233.51755	1.274937769	7	93	1	1	5	6	13	2	11	0	39233.88447	0.474784513
39234.80057	1.266959817	7	94	1	1	5	6	14	2	11	1	39235.16759	0.424753862
39236.07582	1.274602388	7	95	1	1	5	6	15	1	12	0	39236.44235	0.500035906
39237.35867	1.26669946	7	96	1	1	5	6	16	1	12	1	39237.72532	0.517406596
39238.63387	1.266414355	7	97	1	1	5	6	17	2	12	1	39239.0007	0.541673006
39239.90858	1.249919287	7	98	1	1	5	6	18	2	11	1	39240.27526	0.541328179
39241.16695	1.242131419	7	99	1	1	5	6	19	1	11	1	39241.53464	0.549484562
39242.41712	1.249899445	7	100	1	1	5	6	20	2	11	1	39242.78388	0.733241234
39243.67525	1.25829857	7	101	1	1	5	6	21	2	10	1	39244.04205	0.658457584
39244.94193	1.242250445	7	102	1	1	5	6	22	2	10	1	39245.30882	0.758574265
39246.1915	1.24210406	7	103	1	1	5	6	23	1	10	1	39246.55875	0.665977243
39247.44174	1.249928865	7	104	1	1	5	6	24	2	11	0	39247.80854	0.750223834
39248.70026	1.249934477	7	105	1	1	5	6	25	2	11	1	39249.06676	0.79152661
39249.95849	1.240866746	7	106	1	1	5	6	26	2	11	1	39250.32451	0.80921499
39251.2085	1.241059249	7	107	1	1	5	6	27	2	10	1	39251.57451	0.759276436
39252.45791	1.241478533	7	108	1	1	5	6	28	2	10	1	39252.82499	0.824305477
39253.70794	1.241524163	7	109	1	1	5	6	29	1	10	1	39254.07432	0.700801707
39254.95793	1.241830014	7	110	1	1	5	6	30	2	9	1	39255.32487	0.765957193
39256.20812	1.241422967	7	111	1	1	5	6	31	2	9	1	39256.57413	0.825291836
39257.45811	1.258128281	7	112	1	1	5	6	32	2	9	1	39257.82421	0.700646941
39258.84991	1.241264515	7	113	1	1	9	7	1	3	9	n/a	n/a	n/a
39260.09952	1.241427936	7	114	1	1	9	7	2	3	9	n/a	n/a	n/a
39261.3493	1.258528209	7	115	1	1	9	7	3	3	9	n/a	n/a	n/a
39262.61585	1.266773792	7	116	1	1	9	7	4	3	9	n/a	n/a	n/a
39263.89089	1.241838424	7	117	1	1	9	7	5	3	9	n/a	n/a	n/a
39265.14096	1.241486183	7	118	1	1	9	7	6	3	9	n/a	n/a	n/a
39266.3908	1.241150175	7	119	1	1	9	7	7	3	9	n/a	n/a	n/a
39267.64055	1.242020376	7	120	1	1	9	7	8	3	9	n/a	n/a	n/a
39268.89068	1.24180985	7	121	1	1	9	7	9	3	9	n/a	n/a	n/a
39270.14047	1.241797233	7	122	1	1	9	7	10	3	9	n/a	n/a	n/a
39271.51577	1.249564617	7	123	1	1	7	8	1	2	10	0	39271.89081	0.567107995
39272.77391	1.241383242	7	124	1	1	7	8	2	2	11	0	39273.14046	0.574927371
39274.0237	1.249963974	7	125	1	1	7	8	3	1	12	0	39274.39052	0.491635355
39275.28219	1.265908842	7	126	1	1	7	8	4	1	12	1	39275.64813	0.575094384
39276.55649	1.26714995	7	127	1	1	7	8	5	2	12	1	39276.92294	0.53402039
39277.83202	1.283126462	7	128	1	1	7	8	6	1	11	1	39278.20643	0.525146422
39279.12355	1.258354757	7	129	1	1	7	8	7	2	11	1	39279.49018	0.549425291
39280.38944	1.242415502	7	130	1	1	7	8	8	2	11	1	39280.75687	0.525024683
39281.63955	1.249737389	7	131	1	1	7	8	9	1	10	1	39282.01484	0.517045269
39282.89833	1.284248829	7	132	1	1	7	8	10	2	10	1	39283.26434	0.567500824
39284.1898	1.24938767	7	133	1	1	7	8	11	2	10	1	39284.55618	0.575837831
39285.44826	1.249262712	7	134	1	1	7	8	12	2	9	1	39285.81477	0.525227941
39286.70608	1.284003516	7	135	1	1	7	8	13	2	9	1	39287.07312	0.499999041
39287.99743	1.283961553	7	136	1	1	7	8	14	1	10	0	39288.36462	0.549910249
39289.28985	1.283097947	7	137	1	1	7	8	15	2	10	1	39289.66441	0.583054008
39290.58128	1.274311697	7	138	1	1	7	8	16	2	10	1	39290.94727	0.591687123
39291.86422	1.275721419	7	139	1	1	7	8	17	1	9	1	39292.23106	0.624724466
39293.1472	1.27562903	7	140	1	1	7	8	18	2	9	1	39293.51418	0.467421056
39294.55353	1.244092259	7	141	1	1	9	9	1	3	9	n/a	n/a	n/a
39295.80523	1.242411131	7	142	1	1	9	9	2	3	9	n/a	n/a	n/a
39297.05522	1.242506513	7	143	1	1	9	9	3	3	9	n/a	n/a	n/a
39298.30521	1.242236656	7	144	1	1	9	9	4	3	9	n/a	n/a	n/a
39299.55499	1.242320307	7	145	1	1	9	9	5	3	9	n/a	n/a	n/a
39300.80586	1.243605734	7	146	1	1	9	9	6	3	9	n/a	n/a	n/a
39302.05562	1.241009422	7	147	1	1	9	9	7	3	9	n/a	n/a	n/a
39303.30521	1.241966488	7	148	1	1	9	9	8	3	9	n/a	n/a	n/a
39304.55488	1.242304155	7	149	1	1	9	9	9	3	9	n/a	n/a	n/a
39305.80494	1.241503294	7	150	1	1	9	9	10	3	9	n/a	n/a	n/a
