onset	duration	run_number	trial_number	att_task	seq_acquisition	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
38851.8105	1.245265816	6	1	1	2	9	1	1	3	8	n/a	n/a	n/a
38853.06389	1.241052218	6	2	1	2	9	1	2	3	8	n/a	n/a	n/a
38854.31348	1.241549989	6	3	1	2	9	1	3	3	8	n/a	n/a	n/a
38855.5636	1.241345281	6	4	1	2	9	1	4	3	8	n/a	n/a	n/a
38856.81372	1.241050823	6	5	1	2	9	1	5	3	8	n/a	n/a	n/a
38858.06327	1.241223271	6	6	1	2	9	1	6	3	8	n/a	n/a	n/a
38859.31305	1.241691415	6	7	1	2	9	1	7	3	8	n/a	n/a	n/a
38860.56235	1.242171737	6	8	1	2	9	1	8	3	8	n/a	n/a	n/a
38861.81306	1.241404424	6	9	1	2	9	1	9	3	8	n/a	n/a	n/a
38863.06294	1.24161924	6	10	1	2	9	1	10	3	8	n/a	n/a	n/a
38864.46252	1.292038006	6	11	1	2	1	2	1	2	9	0	38864.83851	0.643278571
38865.76229	1.266452471	6	12	1	2	1	2	2	2	9	1	38866.1299	0.559693569
38867.03784	1.241803438	6	13	1	2	1	2	3	1	9	1	38867.40398	0.65976922
38868.28771	1.274490817	6	14	1	2	1	2	4	1	10	0	38868.65438	0.625458453
38869.57037	1.241928153	6	15	1	2	1	2	5	2	10	0	38869.93775	0.816777437
38870.821	1.283169015	6	16	1	2	1	2	6	2	11	1	38871.18722	0.741787208
38872.11186	1.283219427	6	17	1	2	1	2	7	1	11	1	38872.48753	0.633701179
38873.40358	1.27431532	6	18	1	2	1	2	8	2	10	1	38873.77079	0.708692186
38874.68729	1.240358872	6	19	1	2	1	2	9	2	10	1	38875.05398	0.691617051
38875.93669	1.242453036	6	20	1	2	1	2	10	1	10	1	38876.30378	0.683864669
38877.1871	1.249648508	6	21	1	2	1	2	11	1	9	1	38877.55368	0.616923395
38878.44422	1.26676286	6	22	1	2	1	2	12	2	9	1	38878.81106	0.633401682
38879.72035	1.275013538	6	23	1	2	1	2	13	2	9	1	38880.0871	0.590845879
38881.00361	1.273928086	6	24	1	2	1	2	14	1	8	1	38881.37026	0.577031373
38882.28699	1.273863247	6	25	1	2	1	2	15	1	8	1	38882.65313	0.516660563
38883.57032	1.282773079	6	26	1	2	1	2	16	1	8	1	38883.93634	0.567079907
38884.86052	1.275651266	6	27	1	2	1	2	17	1	7	1	38885.22729	0.526491877
38886.14428	1.249956775	6	28	1	2	1	2	18	2	8	0	38886.51114	0.649491231
38887.40278	1.275435917	6	29	1	2	1	2	19	2	8	1	38887.76999	0.541681725
38888.68658	1.274591739	6	30	1	2	1	2	20	2	8	1	38889.05299	0.567146128
38889.96975	1.274880444	6	31	1	2	1	2	21	2	7	1	38890.33607	0.608504485
38891.25285	1.249958823	6	32	1	2	1	2	22	1	7	1	38891.61976	0.783559775
38892.51091	1.283612801	6	33	1	2	1	2	23	1	7	0	38892.87793	0.825291261
38893.8029	1.241703821	6	34	1	2	1	2	24	1	8	1	38894.16961	0.716711647
38895.05283	1.27500395	6	35	1	2	1	2	25	2	8	1	38895.41939	0.716647344
38896.33612	1.266564942	6	36	1	2	1	2	26	2	9	0	38896.70261	0.708839661
38897.611	1.274952279	6	37	1	2	1	2	27	2	9	1	38897.97771	0.666754431
38898.89441	1.274972942	6	38	1	2	1	2	28	2	10	0	38899.26047	0.667301408
38900.17775	1.274337467	6	39	1	2	1	2	29	1	11	0	38900.54431	0.650134059
38901.4603	1.250531828	6	40	1	2	1	2	30	2	12	0	38901.82693	0.591699973
38902.719	1.27516636	6	41	1	2	1	2	31	1	13	0	38903.08581	0.633494864
38904.00227	1.266719067	6	42	1	2	1	2	32	2	13	1	38904.36907	0.724865792
38905.41225	1.248432453	6	43	1	2	9	3	1	3	13	n/a	n/a	n/a
38906.66916	1.241025485	6	44	1	2	9	3	2	3	13	n/a	n/a	n/a
38907.91847	1.250604834	6	45	1	2	9	3	3	3	13	n/a	n/a	n/a
38909.17754	1.241078735	6	46	1	2	9	3	4	3	13	n/a	n/a	n/a
38910.42702	1.244991047	6	47	1	2	9	3	5	3	13	n/a	n/a	n/a
38911.67653	1.242221541	6	48	1	2	9	3	6	3	13	n/a	n/a	n/a
38912.92685	1.241808729	6	49	1	2	9	3	7	3	13	n/a	n/a	n/a
38914.17699	1.241614975	6	50	1	2	9	3	8	3	13	n/a	n/a	n/a
38915.42661	1.250107509	6	51	1	2	9	3	9	3	13	n/a	n/a	n/a
38916.68513	1.241540772	6	52	1	2	9	3	10	3	13	n/a	n/a	n/a
38918.06155	1.256708656	6	53	1	2	3	4	1	1	14	0	38918.43465	0.43486245
38919.3265	1.249994383	6	54	1	2	3	4	2	1	14	1	38919.69256	0.675647763
38920.58476	1.250034083	6	55	1	2	3	4	3	2	14	1	38920.95143	0.692004242
