onset	duration	run_number	trial_number	att_task	fix_direction	bar_direction	bar_period	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1560844892	1.291455984	6	1	2	1	9	1	1	3	3	7	5	n/a	n/a	n/a
1560844893	1.291805983	6	2	2	1	9	1	2	3	3	7	5	n/a	n/a	n/a
1560844895	1.291666985	6	3	2	1	9	1	3	3	3	7	5	n/a	n/a	n/a
1560844896	1.291729927	6	4	2	1	9	1	4	3	3	7	5	n/a	n/a	n/a
1560844897	1.291726112	6	5	2	1	9	1	5	3	3	7	5	n/a	n/a	n/a
1560844898	1.291704893	6	6	2	1	9	1	6	3	3	7	5	n/a	n/a	n/a
1560844900	1.291662216	6	7	2	1	9	1	7	3	3	7	5	n/a	n/a	n/a
1560844901	1.291651011	6	8	2	1	9	1	8	3	3	7	5	n/a	n/a	n/a
1560844902	1.291695118	6	9	2	1	9	1	9	3	3	7	5	n/a	n/a	n/a
1560844904	1.291738033	6	10	2	1	9	1	10	3	3	7	5	n/a	n/a	n/a
1560844905	1.307299852	6	11	2	1	1	2	1	1	2	7	4	1	1560844905	0.4670290947
1560844906	1.291659117	6	12	2	1	1	2	2	2	2	7	4	1	1560844907	0.8750948906
1560844908	1.291668892	6	13	2	1	1	2	3	2	2	7	4	n/a	1560844908	n/a
1560844909	1.299960852	6	14	2	1	1	2	4	2	2	7	4	n/a	1560844909	n/a
1560844910	1.29997015	6	15	2	1	1	2	5	1	2	7	4	n/a	1560844911	n/a
1560844912	1.291646004	6	16	2	1	1	2	6	1	2	7	5	0	1560844912	0.8667449951
1560844913	1.299993038	6	17	2	1	1	2	7	2	2	7	5	1	1560844913	0.6753351688
1560844914	1.299951077	6	18	2	1	1	2	8	1	1	7	5	1	1560844914	0.7669479847
1560844915	1.300073862	6	19	2	1	1	2	9	1	2	7	4	1	1560844916	0.7252078056
1560844917	1.300006866	6	20	2	1	1	2	10	2	2	7	4	1	1560844917	0.7261600494
1560844918	1.299998999	6	21	2	1	1	2	11	2	2	7	4	1	1560844918	0.77541399
1560844919	1.299993992	6	22	2	1	1	2	12	2	1	7	5	0	1560844920	0.6420390606
1560844921	1.300003052	6	23	2	1	1	2	13	1	1	7	5	1	1560844921	0.6586859226
1560844922	1.291661978	6	24	2	1	1	2	14	2	2	7	5	1	1560844922	0.833468914
1560844923	1.299993038	6	25	2	1	1	2	15	2	2	7	4	1	1560844924	0.7418038845
1560844925	1.299988985	6	26	2	1	1	2	16	2	2	7	5	0	1560844925	0.7003290653
1560844926	1.291618824	6	27	2	1	1	2	17	2	2	7	5	1	1560844926	0.625138998
1560844927	1.291771889	6	28	2	1	1	2	18	1	2	7	5	1	1560844928	0.758466959
1560844929	1.291364908	6	29	2	1	9	3	1	3	3	7	5	n/a	n/a	n/a
1560844930	1.291635036	6	30	2	1	9	3	2	3	3	7	5	n/a	n/a	n/a
1560844931	1.291662931	6	31	2	1	9	3	3	3	3	7	5	n/a	n/a	n/a
1560844932	1.291661978	6	32	2	1	9	3	4	3	3	7	5	n/a	n/a	n/a
1560844934	1.291759014	6	33	2	1	9	3	5	3	3	7	5	n/a	n/a	n/a
1560844935	1.291658163	6	34	2	1	9	3	6	3	3	7	5	n/a	n/a	n/a
1560844936	1.291677952	6	35	2	1	9	3	7	3	3	7	5	n/a	n/a	n/a
1560844938	1.291672945	6	36	2	1	9	3	8	3	3	7	5	n/a	n/a	n/a
1560844939	1.29164505	6	37	2	1	9	3	9	3	3	7	5	n/a	n/a	n/a
1560844940	1.291671991	6	38	2	1	9	3	10	3	3	7	5	n/a	n/a	n/a
1560844942	1.299767971	6	39	2	1	5	4	1	2	1	7	6	0	1560844942	0.5750160217
1560844943	1.291672945	6	40	2	1	5	4	2	2	2	7	6	1	1560844943	0.5834770203
1560844944	1.30000782	6	41	2	1	5	4	3	1	1	7	6	1	1560844944	0.7678608894
1560844945	1.291609049	6	42	2	1	5	4	4	2	1	7	6	n/a	1560844946	n/a
1560844947	1.300012112	6	43	2	1	5	4	5	2	2	7	5	1	1560844947	0.7750580311
1560844948	1.291666031	6	44	2	1	5	4	6	2	1	7	6	0	1560844948	0.7917990685
1560844949	1.291666985	6	45	2	1	5	4	7	2	1	7	6	n/a	1560844950	n/a
1560844951	1.291656017	6	46	2	1	5	4	8	1	2	7	6	1	1560844951	0.7584710121
1560844952	1.29992795	6	47	2	1	5	4	9	1	1	7	6	1	1560844952	0.7918469906
1560844953	1.300009012	6	48	2	1	5	4	10	2	2	7	5	1	1560844954	0.7167289257
1560844955	1.299988985	6	49	2	1	5	4	11	2	2	7	5	1	1560844955	0.9083840847
1560844956	1.291658878	6	50	2	1	5	4	12	2	1	7	5	1	1560844956	0.9169840813
1560844957	1.299989939	6	51	2	1	5	4	13	2	2	7	5	n/a	1560844958	n/a
1560844958	1.299998999	6	52	2	1	5	4	14	2	2	7	5	n/a	1560844959	n/a
1560844960	1.300014973	6	53	2	1	5	4	15	2	1	7	5	n/a	1560844960	n/a
1560844961	1.291666031	6	54	2	1	5	4	16	2	2	7	4	1	1560844961	0.900192976
1560844962	1.291668892	6	55	2	1	5	4	17	1	2	7	4	1	1560844963	0.8834588528
1560844964	1.291604042	6	56	2	1	5	4	18	2	1	7	4	1	1560844964	0.7001829147
1560844965	1.291723013	6	57	2	1	9	5	1	3	3	7	4	n/a	n/a	n/a
1560844966	1.29166913	6	58	2	1	9	5	2	3	3	7	4	n/a	n/a	n/a
1560844968	1.291656017	6	59	2	1	9	5	3	3	3	7	4	n/a	n/a	n/a
1560844969	1.291676998	6	60	2	1	9	5	4	3	3	7	4	n/a	n/a	n/a
1560844970	1.291640997	6	61	2	1	9	5	5	3	3	7	4	n/a	n/a	n/a
1560844971	1.291661978	6	62	2	1	9	5	6	3	3	7	4	n/a	n/a	n/a
1560844973	1.291655064	6	63	2	1	9	5	7	3	3	7	4	n/a	n/a	n/a
1560844974	1.291665077	6	64	2	1	9	5	8	3	3	7	4	n/a	n/a	n/a
1560844975	1.291656971	6	65	2	1	9	5	9	3	3	7	4	n/a	n/a	n/a
1560844977	1.291605949	6	66	2	1	9	5	10	3	3	7	4	n/a	n/a	n/a
1560844978	1.291893005	6	67	2	1	1	6	1	1	2	7	4	n/a	1560844978	n/a
1560844979	1.291599989	6	68	2	1	1	6	2	2	2	7	3	1	1560844980	0.7920842171
1560844981	1.291643143	6	69	2	1	1	6	3	2	1	7	3	1	1560844981	0.7833762169
1560844982	1.299978018	6	70	2	1	1	6	4	2	1	7	3	n/a	1560844982	n/a
1560844983	1.291669846	6	71	2	1	1	6	5	1	2	7	3	1	1560844984	0.7418110371
1560844985	1.291666985	6	72	2	1	1	6	6	1	1	7	4	0	1560844985	0.7168340683
1560844986	1.300076962	6	73	2	1	1	6	7	1	1	7	5	0	1560844986	0.708575964
1560844987	1.291671991	6	74	2	1	1	6	8	1	1	7	5	1	1560844987	0.6001451015
