onset	duration	run_number	trial_number	att_task	fix_direction	bar_direction	bar_period	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1561387606	1.291445971	9	1	1	2	9	1	1	3	3	12	15	n/a	n/a	n/a
1561387608	1.291771889	9	2	1	2	9	1	2	3	3	12	15	n/a	n/a	n/a
1561387609	1.291770935	9	3	1	2	9	1	3	3	3	12	15	n/a	n/a	n/a
1561387610	1.29182291	9	4	1	2	9	1	4	3	3	12	15	n/a	n/a	n/a
1561387612	1.291639805	9	5	1	2	9	1	5	3	3	12	15	n/a	n/a	n/a
1561387613	1.291714191	9	6	1	2	9	1	6	3	3	12	15	n/a	n/a	n/a
1561387614	1.291597843	9	7	1	2	9	1	7	3	3	12	15	n/a	n/a	n/a
1561387615	1.291601896	9	8	1	2	9	1	8	3	3	12	15	n/a	n/a	n/a
1561387617	1.291676044	9	9	1	2	9	1	9	3	3	12	15	n/a	n/a	n/a
1561387618	1.291681051	9	10	1	2	9	1	10	3	3	12	15	n/a	n/a	n/a
1561387619	1.290661097	9	11	1	2	1	2	1	2	2	12	15	1	1561387620	0.6837201118
1561387621	1.291615009	9	12	1	2	1	2	2	2	1	11	15	1	1561387621	0.4917089939
1561387622	1.299941063	9	13	1	2	1	2	3	1	2	11	15	1	1561387622	0.6667687893
1561387623	1.300069809	9	14	1	2	1	2	4	2	2	11	15	1	1561387624	0.7668380737
1561387625	1.299998045	9	15	1	2	1	2	5	1	2	12	15	0	1561387625	0.5913670063
1561387626	1.291646004	9	16	1	2	1	2	6	2	2	12	15	1	1561387626	0.5758969784
1561387627	1.291689157	9	17	1	2	1	2	7	1	2	13	15	0	1561387628	0.7920358181
1561387629	1.300033808	9	18	1	2	1	2	8	2	2	13	15	1	1561387629	0.6252968311
1561387630	1.299953938	9	19	1	2	1	2	9	1	1	13	15	1	1561387630	0.5918259621
1561387631	1.299979925	9	20	1	2	1	2	10	2	1	14	15	0	1561387631	0.6585381031
1561387632	1.291666031	9	21	1	2	1	2	11	2	1	14	15	1	1561387633	0.5838398933
1561387634	1.300000906	9	22	1	2	1	2	12	2	1	14	15	1	1561387634	0.7750799656
1561387635	1.299856901	9	23	1	2	1	2	13	2	1	15	15	0	1561387635	0.7002220154
1561387636	1.300089836	9	24	1	2	1	2	14	1	1	15	15	1	1561387637	0.692813158
1561387638	1.291666985	9	25	1	2	1	2	15	1	2	15	15	0	1561387638	0.6251311302
1561387639	1.291671991	9	26	1	2	1	2	16	2	2	15	15	0	1561387639	0.6837179661
1561387640	1.291752815	9	27	1	2	1	2	17	1	2	15	15	0	1561387641	0.7500479221
1561387642	1.291750908	9	28	1	2	1	2	18	1	1	15	15	0	1561387642	0.8419439793
1561387643	1.29125905	9	29	1	2	9	3	1	3	3	15	15	n/a	n/a	n/a
1561387644	1.291522026	9	30	1	2	9	3	2	3	3	15	15	n/a	n/a	n/a
1561387645	1.29163599	9	31	1	2	9	3	3	3	3	15	15	n/a	n/a	n/a
1561387647	1.291665077	9	32	1	2	9	3	4	3	3	15	15	n/a	n/a	n/a
1561387648	1.291740894	9	33	1	2	9	3	5	3	3	15	15	n/a	n/a	n/a
1561387649	1.291740894	9	34	1	2	9	3	6	3	3	15	15	n/a	n/a	n/a
1561387651	1.291656971	9	35	1	2	9	3	7	3	3	15	15	n/a	n/a	n/a
1561387652	1.291644812	9	36	1	2	9	3	8	3	3	15	15	n/a	n/a	n/a
1561387653	1.291692019	9	37	1	2	9	3	9	3	3	15	15	n/a	n/a	n/a
1561387655	1.291632891	9	38	1	2	9	3	10	3	3	15	15	n/a	n/a	n/a
1561387656	1.291635036	9	39	1	2	5	4	1	1	1	15	15	1	1561387656	0.6666018963
1561387657	1.291698933	9	40	1	2	5	4	2	1	2	15	15	0	1561387658	0.5834059715
1561387658	1.291685104	9	41	1	2	5	4	3	1	1	15	15	1	1561387659	0.6752319336
1561387660	1.291679144	9	42	1	2	5	4	4	2	1	15	15	1	1561387660	0.7000918388
1561387661	1.300004005	9	43	1	2	5	4	5	2	2	14	15	1	1561387661	0.716684103
1561387662	1.299978971	9	44	1	2	5	4	6	1	1	14	15	1	1561387663	0.83345294
1561387664	1.299995184	9	45	1	2	5	4	7	1	2	14	15	n/a	1561387664	n/a
1561387665	1.291644096	9	46	1	2	5	4	8	2	1	14	15	n/a	1561387665	n/a
1561387666	1.291723013	9	47	1	2	5	4	9	1	2	15	15	0	1561387667	0.09175109863
1561387668	1.291757107	9	48	1	2	5	4	10	2	1	15	15	1	1561387668	0.7667219639
1561387669	1.291779995	9	49	1	2	5	4	11	1	2	15	15	1	1561387669	0.6001710892
1561387670	1.291671991	9	50	1	2	5	4	12	2	1	14	15	1	1561387671	0.7168138027
1561387672	1.291642189	9	51	1	2	5	4	13	1	1	14	15	1	1561387672	0.8251330853
1561387673	1.299994946	9	52	1	2	5	4	14	2	1	14	15	1	1561387673	0.9001278877
1561387674	1.291770935	9	53	1	2	5	4	15	2	2	14	15	n/a	1561387674	n/a
1561387675	1.300024986	9	54	1	2	5	4	16	2	1	14	15	n/a	1561387676	n/a
1561387677	1.299977064	9	55	1	2	5	4	17	2	1	13	15	1	1561387677	0.05843400955
1561387678	1.30010891	9	56	1	2	5	4	18	1	1	13	15	1	1561387678	0.9167420864
1561387679	1.29161191	9	57	1	2	9	5	1	3	3	13	15	n/a	n/a	n/a
1561387681	1.291642189	9	58	1	2	9	5	2	3	3	13	15	n/a	n/a	n/a
1561387682	1.291670799	9	59	1	2	9	5	3	3	3	13	15	n/a	n/a	n/a
1561387683	1.291666985	9	60	1	2	9	5	4	3	3	13	15	n/a	n/a	n/a
1561387685	1.291696072	9	61	1	2	9	5	5	3	3	13	15	n/a	n/a	n/a
1561387686	1.291672945	9	62	1	2	9	5	6	3	3	13	15	n/a	n/a	n/a
1561387687	1.291651011	9	63	1	2	9	5	7	3	3	13	15	n/a	n/a	n/a
1561387688	1.291669846	9	64	1	2	9	5	8	3	3	13	15	n/a	n/a	n/a
1561387690	1.291685104	9	65	1	2	9	5	9	3	3	13	15	n/a	n/a	n/a
1561387691	1.291644096	9	66	1	2	9	5	10	3	3	13	15	n/a	n/a	n/a
1561387692	1.291890144	9	67	1	2	1	6	1	1	2	13	15	n/a	1561387693	n/a
1561387694	1.291428804	9	68	1	2	1	6	2	1	2	13	15	n/a	1561387694	n/a
1561387695	1.291717052	9	69	1	2	1	6	3	1	2	13	15	n/a	1561387695	n/a
1561387696	1.291655779	9	70	1	2	1	6	4	2	1	13	15	n/a	1561387697	n/a
1561387698	1.299999952	9	71	1	2	1	6	5	1	2	13	15	1	1561387698	0.2754061222
1561387699	1.299999952	9	72	1	2	1	6	6	1	2	14	15	0	1561387699	0.5334160328
1561387700	1.300020933	9	73	1	2	1	6	7	1	2	15	15	0	1561387701	0.6584668159
1561387701	1.291687965	9	74	1	2	1	6	8	1	1	15	15	1	1561387702	0.6085040569
1561387703	1.291638136	9	75	1	2	1	6	9	1	2	15	15	0	1561387703	0.7083771229
1561387704	1.291723967	9	76	1	2	1	6	10	2	1	15	15	n/a	1561387704	n/a
1561387705	1.300023079	9	77	1	2	1	6	11	1	2	15	15	0	1561387706	0.5833859444
