onset	duration	run_number	trial_number	att_task	fix_direction	bar_direction	bar_period	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1561386875	1.291360855	6	1	2	1	9	1	1	3	3	15	14	n/a	n/a	n/a
1561386876	1.291802168	6	2	2	1	9	1	2	3	3	15	14	n/a	n/a	n/a
1561386878	1.291674137	6	3	2	1	9	1	3	3	3	15	14	n/a	n/a	n/a
1561386879	1.291676998	6	4	2	1	9	1	4	3	3	15	14	n/a	n/a	n/a
1561386880	1.291785002	6	5	2	1	9	1	5	3	3	15	14	n/a	n/a	n/a
1561386881	1.29172802	6	6	2	1	9	1	6	3	3	15	14	n/a	n/a	n/a
1561386883	1.291664839	6	7	2	1	9	1	7	3	3	15	14	n/a	n/a	n/a
1561386884	1.291727066	6	8	2	1	9	1	8	3	3	15	14	n/a	n/a	n/a
1561386885	1.291666985	6	9	2	1	9	1	9	3	3	15	14	n/a	n/a	n/a
1561386887	1.29170084	6	10	2	1	9	1	10	3	3	15	14	n/a	n/a	n/a
1561386888	1.298885822	6	11	2	1	1	2	1	1	1	15	14	n/a	1561386888	n/a
1561386889	1.291697025	6	12	2	1	1	2	2	1	1	15	13	1	1561386890	0.7251961231
1561386891	1.300087929	6	13	2	1	1	2	3	2	1	15	14	0	1561386891	0.5834538937
1561386892	1.291661978	6	14	2	1	1	2	4	2	1	15	14	1	1561386892	0.5085690022
1561386893	1.29997611	6	15	2	1	1	2	5	2	2	15	15	0	1561386894	0.5163919926
1561386894	1.291575909	6	16	2	1	1	2	6	1	1	15	15	1	1561386895	0.5421118736
1561386896	1.29162693	6	17	2	1	1	2	7	1	1	15	15	n/a	1561386896	n/a
1561386897	1.299989939	6	18	2	1	1	2	8	2	1	15	15	0	1561386897	0.7918639183
1561386898	1.291687965	6	19	2	1	1	2	9	2	1	15	15	0	1561386899	0.8084700108
1561386900	1.291701078	6	20	2	1	1	2	10	1	1	15	15	0	1561386900	0.9519782066
1561386901	1.29175806	6	21	2	1	1	2	11	2	2	15	15	1	1561386901	0.6427879333
1561386902	1.291669846	6	22	2	1	1	2	12	1	1	15	15	1	1561386903	0.5343608856
1561386904	1.291682959	6	23	2	1	1	2	13	2	1	15	14	1	1561386904	0.5919220448
1561386905	1.291675091	6	24	2	1	1	2	14	1	1	15	14	1	1561386905	0.8838200569
1561386906	1.291667938	6	25	2	1	1	2	15	1	2	15	15	0	1561386907	0.8668859005
1561386908	1.300012827	6	26	2	1	1	2	16	1	1	15	15	1	1561386908	0.7585101128
1561386909	1.291670084	6	27	2	1	1	2	17	2	2	15	15	1	1561386909	0.5502490997
1561386910	1.291656971	6	28	2	1	1	2	18	2	2	15	15	0	1561386910	0.7335159779
1561386911	1.291296959	6	29	2	1	9	3	1	3	3	15	15	n/a	n/a	n/a
1561386913	1.291646004	6	30	2	1	9	3	2	3	3	15	15	n/a	n/a	n/a
1561386914	1.291668892	6	31	2	1	9	3	3	3	3	15	15	n/a	n/a	n/a
1561386915	1.291666985	6	32	2	1	9	3	4	3	3	15	15	n/a	n/a	n/a
