onset	duration	run_number	trial_number	att_task	seq_acquisition	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
8125.630459	1.192005	6	1	1	2	9	1	1	3	10	n/a	n/a	n/a
8126.830788	1.1920865	6	2	1	2	9	1	2	3	10	n/a	n/a	n/a
8128.031291	1.1922009	6	3	1	2	9	1	3	3	10	n/a	n/a	n/a
8129.231709	1.192204	6	4	1	2	9	1	4	3	10	n/a	n/a	n/a
8130.433107	1.1921095	6	5	1	2	9	1	5	3	10	n/a	n/a	n/a
8131.632637	1.1921209	6	6	1	2	9	1	6	3	10	n/a	n/a	n/a
8132.833062	1.1922046	6	7	1	2	9	1	7	3	10	n/a	n/a	n/a
8134.033586	1.1921351	6	8	1	2	9	1	8	3	10	n/a	n/a	n/a
8135.234145	1.191987	6	9	1	2	9	1	9	3	10	n/a	n/a	n/a
8136.434572	1.1921683	6	10	1	2	9	1	10	3	10	n/a	n/a	n/a
8137.652632	1.2329219	6	11	1	2	1	2	1	1	10	1	8138.001955	0.7786476
8138.893834	1.2004777	6	12	1	2	1	2	2	1	10	n/a	8139.23585	n/a
8140.102834	1.1920367	6	13	1	2	1	2	3	1	10	n/a	8140.444699	n/a
8141.303159	1.1921419	6	14	1	2	1	2	4	2	10	1	8141.645147	0.8285594
8142.503728	1.192144	6	15	1	2	1	2	5	2	9	n/a	8142.846561	n/a
8143.704136	1.2004938	6	16	1	2	1	2	6	1	9	1	8144.046218	0.8367786
8144.913038	1.1921248	6	17	1	2	1	2	7	1	9	n/a	8145.254732	n/a
8146.113409	1.2005985	6	18	1	2	1	2	8	2	10	0	8146.455321	0.0033106
8147.322401	1.1920823	6	19	1	2	1	2	9	1	10	1	8147.664069	0.8452449
8148.522891	1.2420827	6	20	1	2	1	2	10	2	10	1	8148.864576	0.8375039
8149.773354	1.2004014	6	21	1	2	1	2	11	1	9	1	8150.115138	0.6380026
8150.982145	1.1921533	6	22	1	2	1	2	12	2	9	1	8151.32389	0.6619419
8152.182576	1.1921148	6	23	1	2	1	2	13	1	9	1	8152.524459	0.7954311
8153.383122	1.1921378	6	24	1	2	1	2	14	1	8	1	8153.72486	0.7539931
8154.583573	1.2004971	6	25	1	2	1	2	15	2	8	1	8154.925426	0.7452873
8155.792449	1.1921406	6	26	1	2	1	2	16	2	8	1	8156.134223	0.813161
8156.992838	1.2421511	6	27	1	2	1	2	17	2	7	1	8157.33472	0.8035437
8158.243461	1.2171223	6	28	1	2	1	2	18	1	7	1	8158.585144	0.7618403
8159.477706	1.191811	6	29	1	2	9	3	1	3	7	n/a	n/a	n/a
8160.677994	1.1919258	6	30	1	2	9	3	2	3	7	n/a	n/a	n/a
8161.878222	1.1920977	6	31	1	2	9	3	3	3	7	n/a	n/a	n/a
8163.078724	1.1921306	6	32	1	2	9	3	4	3	7	n/a	n/a	n/a
8164.279234	1.1920792	6	33	1	2	9	3	5	3	7	n/a	n/a	n/a
8165.479626	1.1922067	6	34	1	2	9	3	6	3	7	n/a	n/a	n/a
8166.680209	1.1921084	6	35	1	2	9	3	7	3	7	n/a	n/a	n/a
8167.880632	1.1920783	6	36	1	2	9	3	8	3	7	n/a	n/a	n/a
8169.081084	1.1922523	6	37	1	2	9	3	9	3	7	n/a	n/a	n/a
8170.281651	1.1920458	6	38	1	2	9	3	10	3	7	n/a	n/a	n/a
8171.490482	1.2253986	6	39	1	2	3	4	1	2	7	1	8171.832197	0.7365705
8172.724305	1.2254913	6	40	1	2	3	4	2	1	6	1	8173.066063	0.6284344
8173.958251	1.2253665	6	41	1	2	3	4	3	2	6	n/a	8174.299857	n/a
8175.191929	1.2338678	6	42	1	2	3	4	4	2	6	1	8175.533831	0.8951379
8176.434063	1.217218	6	43	1	2	3	4	5	1	6	1	8176.775903	0.7118139
8177.659659	1.2254071	6	44	1	2	3	4	6	1	5	1	8178.001435	0.7533628
8178.893402	1.2337726	6	45	1	2	3	4	7	2	5	n/a	8179.2352	n/a
8180.13564	1.2254707	6	46	1	2	3	4	8	1	5	1	8180.477349	0.003196600001
