onset	duration	run_number	trial_number	att_task	seq_acquisition	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
8336.165855	1.1919937	7	1	1	1	9	1	1	3	12	n/a	n/a	n/a
8337.366243	1.1921829	7	2	1	1	9	1	2	3	12	n/a	n/a	n/a
8338.566699	1.1921293	7	3	1	1	9	1	3	3	12	n/a	n/a	n/a
8339.767223	1.1921758	7	4	1	1	9	1	4	3	12	n/a	n/a	n/a
8340.968422	1.1922189	7	5	1	1	9	1	5	3	12	n/a	n/a	n/a
8342.16825	1.1920359	7	6	1	1	9	1	6	3	12	n/a	n/a	n/a
8343.36868	1.1920636	7	7	1	1	9	1	7	3	12	n/a	n/a	n/a
8344.569038	1.1920619	7	8	1	1	9	1	8	3	12	n/a	n/a	n/a
8345.769552	1.1921578	7	9	1	1	9	1	9	3	12	n/a	n/a	n/a
8346.969996	1.1921136	7	10	1	1	9	1	10	3	12	n/a	n/a	n/a
8348.18797	1.2497512	7	11	1	1	1	2	1	2	13	0	8348.537389	0.2787435
8349.44606	1.2338023	7	12	1	1	1	2	2	1	14	0	8349.787995	0.1617038
8350.688141	1.2254369	7	13	1	1	1	2	3	2	14	1	8351.030173	0.6615441
8351.922034	1.233793	7	14	1	1	1	2	4	2	14	1	8352.263906	0.6117415
8353.164284	1.2253046	7	15	1	1	1	2	5	2	13	1	8353.507055	0.6025148
8354.398021	1.2338693	7	16	1	1	1	2	6	2	13	1	8354.74006	0.6380816
8355.640254	1.2253272	7	17	1	1	1	2	7	2	13	1	8355.98196	0.7452846
8356.874025	1.2170934	7	18	1	1	1	2	8	2	12	1	8357.215769	0.6956538
8358.099517	1.2338757	7	19	1	1	1	2	9	1	12	1	8358.44133	0.5702097
8359.341701	1.225534	7	20	1	1	1	2	10	2	12	1	8359.683523	0.620022
8360.575586	1.2253713	7	21	1	1	1	2	11	1	11	1	8360.917364	0.6703764
8361.809371	1.225482	7	22	1	1	1	2	12	2	11	1	8362.151113	0.7033798
8363.043169	1.2171236	7	23	1	1	1	2	13	1	11	1	8363.384937	0.7369326
8364.268718	1.2338185	7	24	1	1	1	2	14	2	10	1	8364.610517	0.6699519
8365.510912	1.2254328	7	25	1	1	1	2	15	2	10	1	8365.85271	0.6865177
8366.744709	1.233818	7	26	1	1	1	2	16	2	10	1	8367.086484	0.7116467
8367.986859	1.2254626	7	27	1	1	1	2	17	2	9	1	8368.328703	0.7198851
8369.22071	1.2420911	7	28	1	1	1	2	18	2	9	1	8369.562449	0.7366298
8370.480002	1.1917878	7	29	1	1	9	3	1	3	9	n/a	n/a	n/a
8371.680301	1.1919035	7	30	1	1	9	3	2	3	9	n/a	n/a	n/a
8372.880474	1.1920958	7	31	1	1	9	3	3	3	9	n/a	n/a	n/a
8374.081042	1.1920648	7	32	1	1	9	3	4	3	9	n/a	n/a	n/a
8375.281518	1.1920023	7	33	1	1	9	3	5	3	9	n/a	n/a	n/a
8376.482107	1.1920756	7	34	1	1	9	3	6	3	9	n/a	n/a	n/a
8377.682508	1.192075	7	35	1	1	9	3	7	3	9	n/a	n/a	n/a
8378.882927	1.1921548	7	36	1	1	9	3	8	3	9	n/a	n/a	n/a
8380.083487	1.1921201	7	37	1	1	9	3	9	3	9	n/a	n/a	n/a
8381.283869	1.1921414	7	38	1	1	9	3	10	3	9	n/a	n/a	n/a
8382.492725	1.2255076	7	39	1	1	3	4	1	2	9	1	8382.834604	0.6450458
8383.726555	1.2338765	7	40	1	1	3	4	2	1	8	1	8384.068425	0.6630769
8384.968771	1.2253947	7	41	1	1	3	4	3	1	8	1	8385.310557	0.686904
8386.202611	1.2337635	7	42	1	1	3	4	4	1	8	1	8386.544385	0.6368251
8387.44473	1.1922153	7	43	1	1	3	4	5	2	7	1	8387.786531	0.6366643
8388.645269	1.2254907	7	44	1	1	3	4	6	1	7	1	8388.987074	0.7534412
8389.879081	1.2254137	7	45	1	1	3	4	7	1	7	n/a	8390.220914	n/a
8391.112977	1.2171424	7	46	1	1	3	4	8	1	7	n/a	8391.454661	n/a
8392.338392	1.2338889	7	47	1	1	3	4	9	1	7	1	8392.680234	0.8033126
8393.58055	1.2255867	7	48	1	1	3	4	10	1	7	n/a	8393.922419	n/a
8394.814473	1.2013009	7	49	1	1	3	4	11	2	6	1	8395.156244	0.003174400001
8396.023255	1.2254273	7	50	1	1	3	4	12	1	7	0	8396.365092	0.003513399999
8397.257104	1.217152	7	51	1	1	3	4	13	2	8	0	8397.615584	0.0034024
8398.482599	1.2338324	7	52	1	1	3	4	14	2	8	1	8398.824421	0.0363698
8399.724682	1.2005359	7	53	1	1	3	4	15	1	8	1	8400.066573	0.8115403
8400.933613	1.2339077	7	54	1	1	3	4	16	1	8	n/a	8401.275408	n/a
8402.175727	1.2254577	7	55	1	1	3	4	17	2	9	0	8402.517575	0.0032512
8403.409621	1.2337708	7	56	1	1	3	4	18	2	9	1	8403.751444	0.686617
8404.660068	1.192087	7	57	1	1	9	5	1	3	9	n/a	n/a	n/a
8405.860596	1.192131	7	58	1	1	9	5	2	3	9	n/a	n/a	n/a
8407.061015	1.1921904	7	59	1	1	9	5	3	3	9	n/a	n/a	n/a
