onset	duration	run_number	trial_number	att_task	seq_acquisition	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
9008.94728	1.1919711	10	1	1	2	9	1	1	3	7	n/a	n/a	n/a
9010.147467	1.1922472	10	2	1	2	9	1	2	3	7	n/a	n/a	n/a
9011.348089	1.1921947	10	3	1	2	9	1	3	3	7	n/a	n/a	n/a
9012.548569	1.192093	10	4	1	2	9	1	4	3	7	n/a	n/a	n/a
9013.749845	1.1922048	10	5	1	2	9	1	5	3	7	n/a	n/a	n/a
9014.949529	1.1921127	10	6	1	2	9	1	6	3	7	n/a	n/a	n/a
9016.149844	1.1922633	10	7	1	2	9	1	7	3	7	n/a	n/a	n/a
9017.350435	1.1921597	10	8	1	2	9	1	8	3	7	n/a	n/a	n/a
9018.550819	1.1921471	10	9	1	2	9	1	9	3	7	n/a	n/a	n/a
9019.751323	1.1922356	10	10	1	2	9	1	10	3	7	n/a	n/a	n/a
9020.969397	1.2079538	10	11	1	2	1	2	1	1	7	1	9021.318793	0.6287314
9022.185748	1.2253586	10	12	1	2	1	2	2	2	7	n/a	9022.527676	n/a
9023.419598	1.2253807	10	13	1	2	1	2	3	2	7	n/a	9023.761415	n/a
9024.653319	1.2338595	10	14	1	2	1	2	4	1	7	n/a	9024.995267	n/a
9025.895557	1.2254587	10	15	1	2	1	2	5	1	7	n/a	9026.238252	n/a
9027.129304	1.1921464	10	16	1	2	1	2	6	2	7	n/a	9027.471412	n/a
9028.32987	1.1920835	10	17	1	2	1	2	7	1	8	0	9028.671709	0.0037354
9029.530288	1.1921263	10	18	1	2	1	2	8	2	8	1	9029.872154	0.0448888
9030.730834	1.1921673	10	19	1	2	1	2	9	1	9	0	9031.072591	0.5869783
9031.931371	1.2253556	10	20	1	2	1	2	10	2	9	n/a	9032.273151	n/a
9033.165168	1.2004811	10	21	1	2	1	2	11	2	9	1	9033.506922	0.5618953
9034.374031	1.1921015	10	22	1	2	1	2	12	1	9	1	9034.715738	0.6033035
9035.57447	1.2088102	10	23	1	2	1	2	13	2	9	n/a	9035.916237	n/a
9036.791661	1.2003874	10	24	1	2	1	2	14	2	8	1	9037.133354	0.004688499999
9038.00046	1.2004424	10	25	1	2	1	2	15	1	9	0	9038.342249	0.169967
9039.209311	1.2337183	10	26	1	2	1	2	16	2	9	1	9039.550991	0.8284782
9040.451453	1.2004739	10	27	1	2	1	2	17	2	9	1	9040.79317	0.7452939
9041.660234	1.1922129	10	28	1	2	1	2	18	2	10	0	9042.00202	0.6702694
9042.869531	1.1918003	10	29	1	2	9	3	1	3	10	n/a	n/a	n/a
9044.0698	1.1919522	10	30	1	2	9	3	2	3	10	n/a	n/a	n/a
9045.270102	1.1921331	10	31	1	2	9	3	3	3	10	n/a	n/a	n/a
9046.470542	1.1921464	10	32	1	2	9	3	4	3	10	n/a	n/a	n/a
9047.67106	1.1921184	10	33	1	2	9	3	5	3	10	n/a	n/a	n/a
9048.871471	1.1921345	10	34	1	2	9	3	6	3	10	n/a	n/a	n/a
9050.072021	1.1921229	10	35	1	2	9	3	7	3	10	n/a	n/a	n/a
9051.27248	1.1921093	10	36	1	2	9	3	8	3	10	n/a	n/a	n/a
9052.473034	1.1921307	10	37	1	2	9	3	9	3	10	n/a	n/a	n/a
9053.673541	1.192083	10	38	1	2	9	3	10	3	10	n/a	n/a	n/a
9054.882243	1.1922481	10	39	1	2	3	4	1	2	10	1	9055.224117	0.5704434
9056.082772	1.2005229	10	40	1	2	3	4	2	2	10	1	9056.424564	0.6783892
9057.291598	1.2004456	10	41	1	2	3	4	3	1	10	n/a	9057.633454	n/a
9058.500482	1.2337627	10	42	1	2	3	4	4	1	9	1	9058.84226	0.8119944
9059.743557	1.199465	10	43	1	2	3	4	5	2	9	1	9060.092691	0.6118533
9060.951433	1.2087508	10	44	1	2	3	4	6	1	9	1	9061.293181	0.6715748
9062.168623	1.225491	10	45	1	2	3	4	7	2	8	1	9062.510364	0.619847
