onset	duration	run_number	trial_number	att_task	seq_acquisition	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
7654.914444	1.1920143	4	1	1	2	9	1	1	3	10	n/a	n/a	n/a
7656.114776	1.1922201	4	2	1	2	9	1	2	3	10	n/a	n/a	n/a
7657.31527	1.1921719	4	3	1	2	9	1	3	3	10	n/a	n/a	n/a
7658.515711	1.1922156	4	4	1	2	9	1	4	3	10	n/a	n/a	n/a
7659.717083	1.1921189	4	5	1	2	9	1	5	3	10	n/a	n/a	n/a
7660.916648	1.1921956	4	6	1	2	9	1	6	3	10	n/a	n/a	n/a
7662.117152	1.1921646	4	7	1	2	9	1	7	3	10	n/a	n/a	n/a
7663.317607	1.1920635	4	8	1	2	9	1	8	3	10	n/a	n/a	n/a
7664.518103	1.1921847	4	9	1	2	9	1	9	3	10	n/a	n/a	n/a
7665.718504	1.1921927	4	10	1	2	9	1	10	3	10	n/a	n/a	n/a
7666.944977	1.2328389	4	11	1	2	1	2	1	2	10	n/a	7667.294382	n/a
7668.186274	1.2337056	4	12	1	2	1	2	2	1	10	1	7668.528128	0.7121664
7669.428427	1.2254289	4	13	1	2	1	2	3	1	10	1	7669.770348	0.6283458
7670.662194	1.2338489	4	14	1	2	1	2	4	2	9	1	7671.004108	0.6951381
7671.904537	1.2170455	4	15	1	2	1	2	5	1	9	1	7672.247198	0.7941928
7673.129958	1.2421169	4	16	1	2	1	2	6	2	9	1	7673.488559	0.7700415
7674.380394	1.2337999	4	17	1	2	1	2	7	1	8	1	7674.72221	0.7702558
7675.622592	1.2005145	4	18	1	2	1	2	8	2	8	n/a	7675.964287	n/a
7676.831358	1.2338834	4	19	1	2	1	2	9	2	8	1	7677.173225	0.0032941
7678.073485	1.2172523	4	20	1	2	1	2	10	2	8	1	7678.415367	0.8284581
7679.299093	1.2504027	4	21	1	2	1	2	11	2	8	n/a	7679.657491	n/a
7680.55794	1.2671636	4	22	1	2	1	2	12	2	8	n/a	7680.924651	n/a
7681.833466	1.2421034	4	23	1	2	1	2	13	1	8	n/a	7682.200278	n/a
7683.083903	1.2672389	4	24	1	2	1	2	14	2	8	n/a	7683.459123	n/a
7684.35939	1.2672067	4	25	1	2	1	2	15	2	8	n/a	7684.734689	n/a
7685.635005	1.2587647	4	26	1	2	1	2	16	2	8	n/a	7686.010204	n/a
7686.902205	1.2587452	4	27	1	2	1	2	17	1	8	n/a	7687.277357	n/a
7688.169332	1.2587848	4	28	1	2	1	2	18	2	8	n/a	7688.544593	n/a
7689.445327	1.1918011	4	29	1	2	9	3	1	3	8	n/a	n/a	n/a
7690.645592	1.1918136	4	30	1	2	9	3	2	3	8	n/a	n/a	n/a
7691.845755	1.1922142	4	31	1	2	9	3	3	3	8	n/a	n/a	n/a
7693.046262	1.1921505	4	32	1	2	9	3	4	3	8	n/a	n/a	n/a
7694.246822	1.1921279	4	33	1	2	9	3	5	3	8	n/a	n/a	n/a
7695.447261	1.1921252	4	34	1	2	9	3	6	3	8	n/a	n/a	n/a
7696.647784	1.1921641	4	35	1	2	9	3	7	3	8	n/a	n/a	n/a
7697.84832	1.1921059	4	36	1	2	9	3	8	3	8	n/a	n/a	n/a
7699.048753	1.1921888	4	37	1	2	9	3	9	3	8	n/a	n/a	n/a
7700.249284	1.1921481	4	38	1	2	9	3	10	3	8	n/a	n/a	n/a
7701.458112	1.2254784	4	39	1	2	3	4	1	2	7	1	7701.799776	0.7799604
7702.691881	1.2255262	4	40	1	2	3	4	2	2	7	n/a	7703.033712	n/a
7703.925705	1.2255418	4	41	1	2	3	4	3	1	7	n/a	7704.267466	n/a
7705.159546	1.2338827	4	42	1	2	3	4	4	2	7	n/a	7705.501412	n/a
7706.401756	1.225432	4	43	1	2	3	4	5	2	7	1	7706.743528	0.061986
7707.635612	1.2504213	4	44	1	2	3	4	6	2	8	0	7707.993993	0.4630726
7708.894447	1.2337518	4	45	1	2	3	4	7	2	8	n/a	7709.23613	n/a
7710.13663	1.2254751	4	46	1	2	3	4	8	1	8	1	7710.478491	0.8369782
7711.370623	1.2335767	4	47	1	2	3	4	9	2	8	n/a	7711.712173	n/a
7712.612606	1.2171543	4	48	1	2	3	4	10	2	8	n/a	7712.954295	n/a
7713.838132	1.2421194	4	49	1	2	3	4	11	1	8	1	7714.188202	0.7868395
7715.088574	1.2338208	4	50	1	2	3	4	12	1	8	n/a	7715.430324	n/a
7716.330774	1.2171753	4	51	1	2	3	4	13	2	8	n/a	7716.672532	n/a
