onset	duration	run_number	trial_number	att_task	seq_acquisition	bar_direction	bar_period	bar_step	stim_noise_ori	stim_stair_val	response_val	probe_time	reaction_time
7874.361855	1.1918954	5	1	1	1	9	1	1	3	8	n/a	n/a	n/a
7875.562103	1.1921719	5	2	1	1	9	1	2	3	8	n/a	n/a	n/a
7876.76261	1.192251	5	3	1	1	9	1	3	3	8	n/a	n/a	n/a
7877.963069	1.1921581	5	4	1	1	9	1	4	3	8	n/a	n/a	n/a
7879.164508	1.192052	5	5	1	1	9	1	5	3	8	n/a	n/a	n/a
7880.364096	1.1921537	5	6	1	1	9	1	6	3	8	n/a	n/a	n/a
7881.564492	1.1921789	5	7	1	1	9	1	7	3	8	n/a	n/a	n/a
7882.765001	1.1921068	5	8	1	1	9	1	8	3	8	n/a	n/a	n/a
7883.965421	1.1922169	5	9	1	1	9	1	9	3	8	n/a	n/a	n/a
7885.16598	1.1921104	5	10	1	1	9	1	10	3	8	n/a	n/a	n/a
7886.383966	1.216321	5	11	1	1	1	2	1	2	9	0	7886.733392	0.4618457
7887.608569	1.2255712	5	12	1	1	1	2	2	2	9	1	7887.950558	0.8369443
7888.842449	1.2254062	5	13	1	1	1	2	3	2	9	n/a	7889.184424	n/a
7890.076281	1.233834	5	14	1	1	1	2	4	2	9	n/a	7890.418186	n/a
7891.318448	1.2338199	5	15	1	1	1	2	5	1	10	0	7891.661305	0.0040656
7892.560649	1.2338776	5	16	1	1	1	2	6	1	10	1	7892.90273	0.8450769
7893.802757	1.2338614	5	17	1	1	1	2	7	2	10	n/a	7894.144596	n/a
7895.04497	1.2255171	5	18	1	1	1	2	8	2	10	1	7895.38679	0.8202032
7896.278731	1.2338816	5	19	1	1	1	2	9	1	10	n/a	7896.620623	n/a
7897.52099	1.2171043	5	20	1	1	1	2	10	1	10	n/a	7897.862756	n/a
7898.746391	1.2255834	5	21	1	1	1	2	11	1	10	n/a	7899.088224	n/a
7899.980184	1.233969	5	22	1	1	1	2	12	1	9	1	7900.322126	0.8033936
7901.222404	1.218094	5	23	1	1	1	2	13	2	9	1	7901.564266	0.6701628
7902.447978	1.2421701	5	24	1	1	1	2	14	1	9	1	7902.798081	0.8036044
7903.698409	1.2171351	5	25	1	1	1	2	15	2	8	1	7904.040284	0.6966156
7904.923992	1.2004496	5	26	1	1	1	2	16	2	9	0	7905.26572	0.7966398
7906.132721	1.2338534	5	27	1	1	1	2	17	1	9	0	7906.474512	0.870361
7907.374917	1.225567	5	28	1	1	1	2	18	1	10	1	7907.716699	0.6786171
7908.617632	1.1918454	5	29	1	1	9	3	1	3	10	n/a	n/a	n/a
7909.817865	1.1918448	5	30	1	1	9	3	2	3	10	n/a	n/a	n/a
7911.018136	1.1921421	5	31	1	1	9	3	3	3	10	n/a	n/a	n/a
7912.218615	1.1921592	5	32	1	1	9	3	4	3	10	n/a	n/a	n/a
7913.418997	1.1921558	5	33	1	1	9	3	5	3	10	n/a	n/a	n/a
7914.619572	1.1921408	5	34	1	1	9	3	6	3	10	n/a	n/a	n/a
7915.820046	1.1921468	5	35	1	1	9	3	7	3	10	n/a	n/a	n/a
7917.020573	1.1920705	5	36	1	1	9	3	8	3	10	n/a	n/a	n/a
7918.221046	1.1921854	5	37	1	1	9	3	9	3	10	n/a	n/a	n/a
7919.421447	1.192129	5	38	1	1	9	3	10	3	10	n/a	n/a	n/a
7920.630293	1.2255079	5	39	1	1	3	4	1	2	11	0	7920.972143	0.7119356
7921.864206	1.2254137	5	40	1	1	3	4	2	1	11	1	7922.20601	0.7702625
7923.098001	1.2337684	5	41	1	1	3	4	3	2	11	1	7923.43975	0.6536257
7924.340197	1.2504129	5	42	1	1	3	4	4	1	10	1	7924.68198	0.7121446
7925.599053	1.2254222	5	43	1	1	3	4	5	1	10	1	7925.940748	0.6950984
7926.832796	1.2338044	5	44	1	1	3	4	6	1	10	1	7927.17466	0.6782535
7928.074993	1.2337944	5	45	1	1	3	4	7	2	9	1	7928.416736	0.653515
7929.317207	1.1921217	5	46	1	1	3	4	8	1	9	1	7929.658944	0.6033859
7930.517669	1.2088436	5	47	1	1	3	4	9	2	9	1	7930.859533	0.6114402
7931.734799	1.2087693	5	48	1	1	3	4	10	1	8	1	7932.076688	0.7699916
7932.951919	1.2255261	5	49	1	1	3	4	11	2	8	1	7933.293814	0.8700194
7934.185855	1.2337821	5	50	1	1	3	4	12	2	8	1	7934.527645	0.8619261
7935.428037	1.2005304	5	51	1	1	3	4	13	1	7	1	7935.769836	0.6698882
7936.636851	1.2338235	5	52	1	1	3	4	14	1	7	1	7936.978577	0.695057
7937.879017	1.2003898	5	53	1	1	3	4	15	2	7	1	7938.220836	0.8449578
7939.08782	1.1921949	5	54	1	1	3	4	16	2	6	1	7939.42965	0.7116023
7940.28831	1.2337265	5	55	1	1	3	4	17	1	6	n/a	7940.630133	n/a
7941.530446	1.225543	5	56	1	1	3	4	18	1	6	n/a	7941.87229	n/a
7942.772597	1.1920839	5	57	1	1	9	5	1	3	6	n/a	n/a	n/a
7943.973222	1.1920637	5	58	1	1	9	5	2	3	6	n/a	n/a	n/a
7945.173641	1.1920541	5	59	1	1	9	5	3	3	6	n/a	n/a	n/a
7946.374158	1.1921111	5	60	1	1	9	5	4	3	6	n/a	n/a	n/a
7947.574545	1.1921858	5	61	1	1	9	5	5	3	6	n/a	n/a	n/a
7948.775015	1.192238	5	62	1	1	9	5	6	3	6	n/a	n/a	n/a
7949.975623	1.1920672	5	63	1	1	9	5	7	3	6	n/a	n/a	n/a
7951.17602	1.1921159	5	64	1	1	9	5	8	3	6	n/a	n/a	n/a
7952.376574	1.1921302	5	65	1	1	9	5	9	3	6	n/a	n/a	n/a
7953.577063	1.1920893	5	66	1	1	9	5	10	3	6	n/a	n/a	n/a
7954.794247	1.2003781	5	67	1	1	5	6	1	1	6	n/a	7955.136028	n/a
7956.003095	1.2253292	5	68	1	1	5	6	2	1	6	1	7956.344892	0.278258
7957.236875	1.2254634	5	69	1	1	5	6	3	2	6	1	7957.578619	0.3700787
7958.470734	1.2337348	5	70	1	1	5	6	4	1	7	0	7958.81245	0.7201997
7959.712889	1.2087419	5	71	1	1	5	6	5	2	7	0	7960.054641	0.8537123
7960.930082	1.2336929	5	72	1	1	5	6	6	1	9	0	7961.271859	0.003503
7962.172231	1.2338142	5	73	1	1	5	6	7	2	9	n/a	7962.514004	n/a
7963.414394	1.2004134	5	74	1	1	5	6	8	2	9	n/a	7963.756184	n/a
7964.623238	1.1921001	5	75	1	1	5	6	9	1	9	1	7964.964946	0.7283695
7965.823717	1.1920706	5	76	1	1	5	6	10	1	9	n/a	7966.165507	n/a
7967.024164	1.2254503	5	77	1	1	5	6	11	2	9	1	7967.365897	0.7701467
7968.257922	1.2006083	5	78	1	1	5	6	12	1	9	n/a	7968.599795	n/a
7969.466823	1.2171782	5	79	1	1	5	6	13	1	9	n/a	7969.808649	n/a
7970.69231	1.2337811	5	80	1	1	5	6	14	2	9	n/a	7971.034026	n/a
7971.934533	1.1920919	5	81	1	1	5	6	15	2	9	n/a	7972.276218	n/a
7973.135048	1.233805	5	82	1	1	5	6	16	1	8	1	7973.476704	0.2533146
7974.377152	1.2088494	5	83	1	1	5	6	17	2	9	0	7974.718951	0.2036533
7975.594253	1.2171442	5	84	1	1	5	6	18	2	10	0	7975.936151	0.3035657
7976.828217	1.1920585	5	85	1	1	9	7	1	3	10	n/a	n/a	n/a
7978.028596	1.19212	5	86	1	1	9	7	2	3	10	n/a	n/a	n/a
7979.229127	1.1921123	5	87	1	1	9	7	3	3	10	n/a	n/a	n/a
7980.42958	1.1921098	5	88	1	1	9	7	4	3	10	n/a	n/a	n/a
7981.630131	1.1921063	5	89	1	1	9	7	5	3	10	n/a	n/a	n/a
7982.83058	1.1920875	5	90	1	1	9	7	6	3	10	n/a	n/a	n/a
7984.031114	1.1921206	5	91	1	1	9	7	7	3	10	n/a	n/a	n/a
7985.231595	1.1920132	5	92	1	1	9	7	8	3	10	n/a	n/a	n/a
7986.431957	1.1922513	5	93	1	1	9	7	9	3	10	n/a	n/a	n/a
7987.632582	1.1921006	5	94	1	1	9	7	10	3	10	n/a	n/a	n/a
7988.841402	1.2254371	5	95	1	1	7	8	1	2	10	1	7989.183081	0.6949134
7990.075119	1.2255928	5	96	1	1	7	8	2	2	10	1	7990.416986	0.7451262
7991.308999	1.2254406	5	97	1	1	7	8	3	2	9	1	7991.650774	0.7616
7992.542854	1.2338416	5	98	1	1	7	8	4	1	9	1	7992.884615	0.8366062
7993.785069	1.2254072	5	99	1	1	7	8	5	2	9	1	7994.126814	0.8034395
7995.018863	1.233777	5	100	1	1	7	8	6	1	9	n/a	7995.360659	n/a
7996.261054	1.1921458	5	101	1	1	7	8	7	1	8	1	7996.602848	0.0032801
7997.461459	1.2005408	5	102	1	1	7	8	8	2	8	1	7997.803344	0.7616763
7998.670362	1.20881	5	103	1	1	7	8	9	2	8	n/a	7999.012152	n/a
7999.887526	1.1920735	5	104	1	1	7	8	10	1	9	0	8000.229227	0.0035436
8001.088014	1.200506	5	105	1	1	7	8	11	1	9	n/a	8001.42974	n/a
8002.296748	1.2338516	5	106	1	1	7	8	12	1	9	1	8002.638626	0.8951144
8003.53894	1.2171538	5	107	1	1	7	8	13	2	9	n/a	8003.880745	n/a
8004.764523	1.1921278	5	108	1	1	7	8	14	2	9	n/a	8005.106287	n/a
8005.964922	1.1921339	5	109	1	1	7	8	15	1	9	n/a	8006.30673	n/a
8007.165479	1.2004769	5	110	1	1	7	8	16	2	9	n/a	8007.507233	n/a
8008.374473	1.2335841	5	111	1	1	7	8	17	2	10	0	8008.715984	0.5781392
8009.616493	1.2004689	5	112	1	1	7	8	18	2	10	1	8009.958175	0.8619783
8010.833653	1.1921314	5	113	1	1	9	9	1	3	10	n/a	n/a	n/a
8012.034127	1.1920773	5	114	1	1	9	9	2	3	10	n/a	n/a	n/a
8013.234588	1.1920717	5	115	1	1	9	9	3	3	10	n/a	n/a	n/a
8014.435027	1.1921867	5	116	1	1	9	9	4	3	10	n/a	n/a	n/a
8015.635502	1.1921237	5	117	1	1	9	9	5	3	10	n/a	n/a	n/a
8016.836112	1.1920804	5	118	1	1	9	9	6	3	10	n/a	n/a	n/a
8018.036554	1.192079	5	119	1	1	9	9	7	3	10	n/a	n/a	n/a
8019.237036	1.1921355	5	120	1	1	9	9	8	3	10	n/a	n/a	n/a
8020.437557	1.1921524	5	121	1	1	9	9	9	3	10	n/a	n/a	n/a
8021.637913	1.1922727	5	122	1	1	9	9	10	3	10	n/a	n/a	n/a
