onset	duration	run_number	trial_number	att_task	fix_direction	bar_direction	bar_period	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1560170304	1.291447163	2	1	2	4	9	1	1	3	3	5	7	n/a	n/a	n/a
1560170305	1.291784048	2	2	2	4	9	1	2	3	3	5	7	n/a	n/a	n/a
1560170306	1.291675091	2	3	2	4	9	1	3	3	3	5	7	n/a	n/a	n/a
1560170308	1.291696072	2	4	2	4	9	1	4	3	3	5	7	n/a	n/a	n/a
1560170309	1.291627884	2	5	2	4	9	1	5	3	3	5	7	n/a	n/a	n/a
1560170310	1.291707039	2	6	2	4	9	1	6	3	3	5	7	n/a	n/a	n/a
1560170312	1.291640997	2	7	2	4	9	1	7	3	3	5	7	n/a	n/a	n/a
1560170313	1.291678905	2	8	2	4	9	1	8	3	3	5	7	n/a	n/a	n/a
1560170314	1.29171586	2	9	2	4	9	1	9	3	3	5	7	n/a	n/a	n/a
1560170315	1.291637897	2	10	2	4	9	1	10	3	3	5	7	n/a	n/a	n/a
1560170317	1.307341814	2	11	2	4	1	2	1	1	1	5	7	1	1560170317	0.6918928623
1560170318	1.300024033	2	12	2	4	1	2	2	2	2	5	7	n/a	1560170318	n/a
1560170319	1.291622162	2	13	2	4	1	2	3	2	2	5	8	0	1560170320	0.525165081
1560170321	1.299997091	2	14	2	4	1	2	4	1	1	5	9	0	1560170321	0.8001689911
1560170322	1.291634083	2	15	2	4	1	2	5	2	2	5	9	1	1560170322	0.6995899677
1560170323	1.300036907	2	16	2	4	1	2	6	2	1	5	9	1	1560170324	0.8419849873
1560170325	1.291680098	2	17	2	4	1	2	7	2	1	5	8	1	1560170325	0.7835309505
1560170326	1.291646004	2	18	2	4	1	2	8	1	1	5	8	n/a	1560170326	n/a
1560170327	1.299969196	2	19	2	4	1	2	9	2	2	5	8	1	1560170328	0.8586621284
1560170329	1.30001092	2	20	2	4	1	2	10	2	1	5	8	n/a	1560170329	n/a
1560170330	1.300056934	2	21	2	4	1	2	11	1	2	5	8	n/a	1560170330	n/a
1560170331	1.300055027	2	22	2	4	1	2	12	1	1	5	8	1	1560170332	0.8177871704
1560170332	1.29996109	2	23	2	4	1	2	13	1	2	5	7	1	1560170333	0.8005449772
1560170334	1.29171896	2	24	2	4	1	2	14	2	2	5	7	1	1560170334	0.7760329247
1560170335	1.299895048	2	25	2	4	1	2	15	1	2	5	7	1	1560170335	0.8169488907
1560170336	1.291666031	2	26	2	4	1	2	16	2	1	5	6	1	1560170337	0.6752741337
1560170338	1.299999952	2	27	2	4	1	2	17	1	2	5	6	n/a	1560170338	n/a
1560170339	1.299981833	2	28	2	4	1	2	18	2	2	5	6	1	1560170339	0.8170940876
1560170340	1.300076008	2	29	2	4	1	2	19	2	1	5	6	n/a	1560170341	n/a
1560170342	1.299941063	2	30	2	4	1	2	20	2	2	5	6	n/a	1560170342	n/a
1560170343	1.299989939	2	31	2	4	1	2	21	2	1	5	6	1	1560170343	0.7252099514
1560170344	1.299970865	2	32	2	4	1	2	22	1	1	5	5	1	1560170345	0.7001860142
1560170346	1.300022125	2	33	2	4	1	2	23	1	1	5	5	1	1560170346	0.6083619595
1560170347	1.300042868	2	34	2	4	1	2	24	2	1	5	5	1	1560170347	0.6084830761
1560170348	1.300089121	2	35	2	4	1	2	25	1	1	5	6	0	1560170349	0.7252998352
1560170349	1.300082922	2	36	2	4	1	2	26	2	1	5	7	0	1560170350	0.7585349083
1560170351	1.300029039	2	37	2	4	1	2	27	2	2	5	7	n/a	1560170351	n/a
1560170352	1.3000319	2	38	2	4	1	2	28	1	2	5	7	n/a	1560170352	n/a
1560170353	1.299978018	2	39	2	4	1	2	29	2	2	5	7	n/a	1560170354	n/a
1560170355	1.300014019	2	40	2	4	1	2	30	1	2	5	7	1	1560170355	0.9084508419
1560170356	1.291761875	2	41	2	4	1	2	31	1	2	5	7	n/a	1560170356	n/a
1560170357	1.291671991	2	42	2	4	1	2	32	1	1	5	7	1	1560170358	0.05008912086
1560170359	1.291271925	2	43	2	4	9	3	1	3	3	5	7	n/a	n/a	n/a
1560170360	1.291618824	2	44	2	4	9	3	2	3	3	5	7	n/a	n/a	n/a
1560170361	1.291696072	2	45	2	4	9	3	3	3	3	5	7	n/a	n/a	n/a
1560170363	1.291630983	2	46	2	4	9	3	4	3	3	5	7	n/a	n/a	n/a
1560170364	1.291666985	2	47	2	4	9	3	5	3	3	5	7	n/a	n/a	n/a
1560170365	1.291665792	2	48	2	4	9	3	6	3	3	5	7	n/a	n/a	n/a
1560170366	1.291671991	2	49	2	4	9	3	7	3	3	5	7	n/a	n/a	n/a
1560170368	1.291676998	2	50	2	4	9	3	8	3	3	5	7	n/a	n/a	n/a
1560170369	1.291667938	2	51	2	4	9	3	9	3	3	5	7	n/a	n/a	n/a
1560170370	1.291670084	2	52	2	4	9	3	10	3	3	5	7	n/a	n/a	n/a
1560170372	1.291802168	2	53	2	4	3	4	1	1	2	5	7	n/a	1560170372	n/a
1560170373	1.299926996	2	54	2	4	3	4	2	1	2	5	8	0	1560170373	0.8754649162
1560170374	1.300026894	2	55	2	4	3	4	3	2	2	5	8	n/a	1560170375	n/a
1560170376	1.300029993	2	56	2	4	3	4	4	2	1	5	8	1	1560170376	0.6584692001
1560170377	1.299932003	2	57	2	4	3	4	5	2	1	5	8	1	1560170377	0.6416938305
1560170378	1.30005908	2	58	2	4	3	4	6	1	1	5	7	1	1560170379	0.6166911125
1560170379	1.299997091	2	59	2	4	3	4	7	1	1	5	7	n/a	1560170380	n/a
1560170381	1.300156116	2	60	2	4	3	4	8	1	2	5	7	n/a	1560170381	n/a
1560170382	1.291697979	2	61	2	4	3	4	9	2	2	5	7	1	1560170382	0.8417038918
1560170383	1.299992085	2	62	2	4	3	4	10	1	2	5	8	0	1560170384	0.6834170818
1560170385	1.291670084	2	63	2	4	3	4	11	1	1	5	8	1	1560170385	0.5251019001
1560170386	1.291755915	2	64	2	4	3	4	12	2	1	5	9	0	1560170386	0.7251021862
1560170387	1.30006814	2	65	2	4	3	4	13	2	2	5	9	1	1560170388	0.7501380444
1560170389	1.299938917	2	66	2	4	3	4	14	2	1	5	9	1	1560170389	0.6501040459
1560170390	1.308400154	2	67	2	4	3	4	15	2	1	5	8	1	1560170390	0.7501609325
1560170391	1.299985886	2	68	2	4	3	4	16	2	1	5	8	1	1560170392	0.6834511757
1560170393	1.299967051	2	69	2	4	3	4	17	2	2	5	9	0	1560170393	0.8251690865
1560170394	1.300043106	2	70	2	4	3	4	18	2	2	5	9	n/a	1560170394	n/a
1560170395	1.291732073	2	71	2	4	9	5	1	3	3	5	9	n/a	n/a	n/a
1560170396	1.291616917	2	72	2	4	9	5	2	3	3	5	9	n/a	n/a	n/a
1560170398	1.291682005	2	73	2	4	9	5	3	3	3	5	9	n/a	n/a	n/a
1560170399	1.291736841	2	74	2	4	9	5	4	3	3	5	9	n/a	n/a	n/a
1560170400	1.291664124	2	75	2	4	9	5	5	3	3	5	9	n/a	n/a	n/a
1560170402	1.29174614	2	76	2	4	9	5	6	3	3	5	9	n/a	n/a	n/a
1560170403	1.291651964	2	77	2	4	9	5	7	3	3	5	9	n/a	n/a	n/a
1560170404	1.291749001	2	78	2	4	9	5	8	3	3	5	9	n/a	n/a	n/a
1560170406	1.291717052	2	79	2	4	9	5	9	3	3	5	9	n/a	n/a	n/a
1560170407	1.291759014	2	80	2	4	9	5	10	3	3	5	9	n/a	n/a	n/a
1560170408	1.291730165	2	81	2	4	5	6	1	2	1	5	9	n/a	1560170409	n/a
1560170409	1.291555166	2	82	2	4	5	6	2	2	1	5	9	1	1560170410	0.6836590767
