onset	duration	run_number	trial_number	att_task	fix_direction	bar_direction	bar_period	bar_step	fix_noise_ori	stim_noise_ori	fix_stair_val	stim_stair_val	response_val	probe_time	reaction_time
1560172419	1.291532993	10	1	2	2	9	1	1	3	3	4	7	n/a	n/a	n/a
1560172420	1.291663885	10	2	2	2	9	1	2	3	3	4	7	n/a	n/a	n/a
1560172422	1.291657925	10	3	2	2	9	1	3	3	3	4	7	n/a	n/a	n/a
1560172423	1.29166913	10	4	2	2	9	1	4	3	3	4	7	n/a	n/a	n/a
1560172424	1.291621923	10	5	2	2	9	1	5	3	3	4	7	n/a	n/a	n/a
1560172426	1.291720152	10	6	2	2	9	1	6	3	3	4	7	n/a	n/a	n/a
1560172427	1.291662931	10	7	2	2	9	1	7	3	3	4	7	n/a	n/a	n/a
1560172428	1.291665077	10	8	2	2	9	1	8	3	3	4	7	n/a	n/a	n/a
1560172429	1.291745901	10	9	2	2	9	1	9	3	3	4	7	n/a	n/a	n/a
1560172431	1.291615963	10	10	2	2	9	1	10	3	3	4	7	n/a	n/a	n/a
1560172432	1.290672064	10	11	2	2	1	2	1	1	1	4	7	n/a	1560172432	n/a
1560172433	1.291631937	10	12	2	2	1	2	2	1	2	4	7	1	1560172434	0.8168261051
1560172435	1.291676044	10	13	2	2	1	2	3	2	1	4	7	1	1560172435	0.7168459892
1560172436	1.299996853	10	14	2	2	1	2	4	2	1	4	6	1	1560172436	0.6501419544
1560172437	1.291671991	10	15	2	2	1	2	5	2	2	4	6	1	1560172438	0.5747039318
1560172439	1.299983025	10	16	2	2	1	2	6	1	1	4	6	1	1560172439	0.6833901405
1560172440	1.299993038	10	17	2	2	1	2	7	2	1	4	7	0	1560172440	0.6752169132
1560172441	1.29169488	10	18	2	2	1	2	8	1	2	4	7	1	1560172442	0.7502961159
1560172442	1.291706085	10	19	2	2	1	2	9	1	2	4	8	0	1560172443	0.7170548439
1560172444	1.291739941	10	20	2	2	1	2	10	1	2	4	8	1	1560172444	0.6677379608
1560172445	1.291762114	10	21	2	2	1	2	11	1	2	4	8	1	1560172445	0.5920131207
1560172446	1.300002098	10	22	2	2	1	2	12	1	1	4	7	1	1560172447	0.6094689369
1560172448	1.291668892	10	23	2	2	1	2	13	1	2	4	7	1	1560172448	0.6338269711
1560172449	1.291665792	10	24	2	2	1	2	14	2	1	4	7	1	1560172449	0.5421080589
1560172450	1.291759014	10	25	2	2	1	2	15	1	2	4	6	1	1560172451	0.4918470383
1560172452	1.291731119	10	26	2	2	1	2	16	2	1	4	6	1	1560172452	0.6002099514
1560172453	1.29163909	10	27	2	2	1	2	17	1	1	4	7	0	1560172453	0.8086979389
1560172454	1.291648865	10	28	2	2	1	2	18	1	1	4	7	1	1560172455	0.8500430584
1560172455	1.291589975	10	29	2	2	9	3	1	3	3	4	7	n/a	n/a	n/a
1560172457	1.291606903	10	30	2	2	9	3	2	3	3	4	7	n/a	n/a	n/a
1560172458	1.291691065	10	31	2	2	9	3	3	3	3	4	7	n/a	n/a	n/a
1560172459	1.291658878	10	32	2	2	9	3	4	3	3	4	7	n/a	n/a	n/a
1560172461	1.291658878	10	33	2	2	9	3	5	3	3	4	7	n/a	n/a	n/a
1560172462	1.291662931	10	34	2	2	9	3	6	3	3	4	7	n/a	n/a	n/a
1560172463	1.291630983	10	35	2	2	9	3	7	3	3	4	7	n/a	n/a	n/a
1560172465	1.291738987	10	36	2	2	9	3	8	3	3	4	7	n/a	n/a	n/a
1560172466	1.291648865	10	37	2	2	9	3	9	3	3	4	7	n/a	n/a	n/a
1560172467	1.291672945	10	38	2	2	9	3	10	3	3	4	7	n/a	n/a	n/a
1560172468	1.299772978	10	39	2	2	5	4	1	1	2	4	7	1	1560172469	0.7753221989
1560172470	1.291750193	10	40	2	2	5	4	2	1	1	4	6	1	1560172470	0.8750391006
1560172471	1.291643858	10	41	2	2	5	4	3	2	1	4	6	n/a	1560172471	n/a
1560172472	1.29166007	10	42	2	2	5	4	4	1	1	4	6	1	1560172473	0.7584660053
1560172474	1.300070047	10	43	2	2	5	4	5	1	2	4	6	1	1560172474	0.7001180649
1560172475	1.291655779	10	44	2	2	5	4	6	2	2	4	7	0	1560172475	0.6586911678
1560172476	1.291643858	10	45	2	2	5	4	7	2	2	4	8	0	1560172477	0.6418230534
1560172478	1.299998999	10	46	2	2	5	4	8	2	1	4	8	1	1560172478	0.6167178154
1560172479	1.299998999	10	47	2	2	5	4	9	2	1	4	9	0	1560172479	0.6501510143
1560172480	1.291668892	10	48	2	2	5	4	10	1	1	4	10	0	1560172481	0.6418640614
